year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2021,M45,TM,LA Boundary,M1,455407,270921,52.333587,-1.1882946,E,160,35,50,37,364,141,788
2021,M45,TM,LA Boundary,M1,455407,270921,52.333587,-1.1882946,W,172,22,44,56,335,149,778
2021,M53,TM,3,2,328000,388000,53.383917,-3.0839369,N,375,99,128,38,71,625,1336
2021,M53,TM,3,2,328000,388000,53.383917,-3.0839369,S,368,71,139,49,201,664,1492
2021,M56,TM,4,LA Boundary,383600,388821,53.395961,-2.2480935,E,641,174,198,79,241,1053,2387
2021,M56,TM,4,LA Boundary,383600,388821,53.395961,-2.2480935,W,555,166,172,94,279,1075,2340
2021,M56,TM,5,4,381560,387149,53.380865,-2.2786731,N,679,215,269,125,820,1385,3493
2021,M56,TM,5,4,381560,387149,53.380865,-2.2786731,S,792,280,260,66,293,2174,3864
2021,M56,TM,9,8,371100,385200,53.362876,-2.4357355,E,355,152,138,89,218,1017,1968
2021,M56,TM,9,8,371100,385200,53.362876,-2.4357355,W,409,128,137,106,388,767,1934
2021,M62,TM,9,10,362100,392040,53.423784,-2.5717932,E,1101,292,287,495,2181,2589,6944
2021,M62,TM,9,10,362100,392040,53.423784,-2.5717932,W,1204,233,321,263,512,4362,6894
2021,M60,TM,17,18,381800,405391,53.544839,-2.2761281,E,1540,458,645,275,1646,4451,9016
2021,M60,TM,17,18,381800,405391,53.544839,-2.2761281,W,2062,552,809,293,731,5476,9923
2021,M62,TM,22,LA Boundary,404000,416600,53.645893,-1.9409665,E,1126,423,120,368,957,5723,8717
2021,M62,TM,22,LA Boundary,404000,416600,53.645893,-1.9409665,W,1292,407,121,158,718,5962,8659
2021,M62,TM,27,28,426000,426200,53.731551,-1.607374,E,2155,491,347,353,861,7094,11301
2021,M62,TM,27,28,426000,426200,53.731551,-1.607374,W,2272,599,387,434,1019,6785,11494
2021,M60,TM,12,11,375152,398500,53.482627,-2.3759025,N,1364,307,697,119,557,2126,5170
2021,M60,TM,12,11,375152,398500,53.482627,-2.3759025,S,1459,298,643,53,2733,34,5220
2021,M60,TM,6,LA Boundary,380885,391590,53.420758,-2.2890909,N,956,68,436,37,538,1152,3186
2021,M60,TM,6,LA Boundary,380885,391590,53.420758,-2.2890909,S,880,142,326,104,566,820,2839
2021,M60,TM,19,18,383001,405701,53.547666,-2.2580209,E,825,198,425,94,278,1219,3039
2021,M60,TM,19,18,383001,405701,53.547666,-2.2580209,W,1126,184,458,106,288,1064,3225
2021,M621,TM,RD SPLIT,1,426500,429600,53.762085,-1.5995049,N,519,139,160,45,221,362,1446
2021,M621,TM,RD SPLIT,1,426500,429600,53.762085,-1.5995049,S,506,109,140,34,103,443,1334
2021,A1(M),TM,LA Boundary,60/A689,430155,523913,54.609485,-1.5346478,N,564,158,182,72,349,1759,3082
2021,A1(M),TM,LA Boundary,60/A689,430155,523913,54.609485,-1.5346478,S,566,158,192,107,309,2089,3420
2021,A1(M),TM,A635,A630,454000,403800,53.528095,-1.1868672,N,832,301,249,228,912,5249,7770
2021,A1(M),TM,A635,A630,454000,403800,53.528095,-1.1868672,S,857,235,231,126,1045,5036,7530
2021,A1(M),TM,7 / A602,8,522170,226120,51.92021,-0.22495613,N,645,101,149,211,419,688,2213
2021,A1(M),TM,7 / A602,8,522170,226120,51.92021,-0.22495613,S,477,75,144,149,245,620,1710
2021,A57M,PM,A34,A6,384670,397400,53.473105,-2.2324235,E,318,89,143,23,115,179,867
2021,A57M,PM,A34,A6,384670,397400,53.473105,-2.2324235,W,314,91,129,34,130,158,856
2021,A194(M),TM,LA Boundary,A182,428760,557200,54.908691,-1.5529627,N,299,50,111,16,208,314,997
2021,A194(M),TM,LA Boundary,A182,428760,557200,54.908691,-1.5529627,S,300,52,132,30,191,359,1065
2021,A627(M),TM,M62 (20),A664,389320,410584,53.591723,-2.1628235,N,575,101,91,36,151,309,1262
2021,A627(M),TM,M62 (20),A664,389320,410584,53.591723,-2.1628235,S,481,108,90,32,142,325,1178
2021,A1(M),TM,47 /A59 New Road,48,440124,461745,54.050113,-1.3886529,N,1263,325,256,147,621,5735,8346
2021,A1(M),TM,47 /A59 New Road,48,440124,461745,54.050113,-1.3886529,S,1423,398,265,259,839,5855,9038
2021,M25,TM,23,22,521708,201110,51.695553,-0.240445,E,2553,404,583,290,3746,4258,11834
2021,M25,TM,23,22,521708,201110,51.695553,-0.240445,W,1646,370,547,248,2615,4770,10195
2021,A66(M),TM,A1M,A66,425000,512000,54.502708,-1.6154644,E,186,37,96,6,211,185,721
2021,A66(M),TM,A1M,A66,425000,512000,54.502708,-1.6154644,W,145,36,81,25,210,157,653
2021,M25,TM,17,18,503800,195000,51.644229,-0.50125972,N,1737,556,591,333,785,4326,8327
2021,M25,TM,17,18,503800,195000,51.644229,-0.50125972,S,1357,220,326,9,1685,3570,7166
2021,M67,TM,2,3,394490,395211,53.453626,-2.0844405,E,420,111,191,1,381,442,1547
2021,M67,TM,2,3,394490,395211,53.453626,-2.0844405,W,411,98,112,108,294,513,1537
2021,M25,TM,3,2,554457,170565,51.413071,0.21964272,N,1687,197,542,10,969,4374,7779
2021,M25,TM,3,2,554457,170565,51.413071,0.21964272,S,1395,189,610,7,909,4623,7735
2021,M56,TM,M56 spur,14,344643,373500,53.255605,-2.8312166,E,905,328,340,179,612,3404,5769
2021,M56,TM,M56 spur,14,344643,373500,53.255605,-2.8312166,W,744,239,485,4,2226,1791,5490
2021,M58,TM,1,3,342000,403255,53.522746,-2.876305,E,299,190,137,23,585,513,1748
2021,M58,TM,1,3,342000,403255,53.522746,-2.876305,W,327,168,219,16,530,583,1842
2021,M20,TM,10,11,608000,138750,51.110288,0.97011179,E,321,62,148,175,2369,678,3754
2021,M20,TM,10,11,608000,138750,51.110288,0.97011179,W,343,39,161,183,2485,713,3925
2021,M25,TM,11,10,505600,161200,51.34009,-0.48535719,N,1155,337,514,318,2362,2507,7192
2021,M25,TM,11,10,505600,161200,51.34009,-0.48535719,S,1581,369,546,345,3354,1436,7631
2021,M25,TM,16,15,504000,183357,51.539542,-0.501817,N,3588,473,726,499,1403,4190,10879
2021,M25,TM,16,15,504000,183357,51.539542,-0.501817,S,3590,439,816,415,1174,3843,10278
2021,M25,TM,20,21,510000,202901,51.714064,-0.40920576,E,1906,389,556,245,1008,4263,8368
2021,M25,TM,20,21,510000,202901,51.714064,-0.40920576,W,1540,316,573,197,720,3575,6922
2021,M25,TM,LA Boundary,27,549300,198760,51.667785,0.15749389,E,1684,284,399,376,3589,6663,12996
2021,M25,TM,LA Boundary,27,549300,198760,51.667785,0.15749389,W,1696,236,433,355,3594,6500,12815
2021,M11,TM,LA Boundary,5,543019,193826,51.625083,0.064719601,N,1251,146,389,76,284,840,2987
2021,M11,TM,LA Boundary,5,543019,193826,51.625083,0.064719601,S,804,125,377,111,778,348,2543
2021,M11,TM,9,10,547270,245500,52.088261,0.14808793,N,408,118,66,113,1109,2182,3997
2021,M11,TM,9,10,547270,245500,52.088261,0.14808793,S,385,107,69,95,919,2078,3654
2021,M54,TM,4,3,375900,308800,52.676361,-2.3578766,E,856,166,369,54,349,1535,3329
2021,M54,TM,4,3,375900,308800,52.676361,-2.3578766,W,841,169,353,33,203,1718,3317
2021,M20,TM,2,2,561000,159600,51.312739,0.30868761,E,147,319,108,75,1993,221,2863
2021,M20,TM,2,2,561000,159600,51.312739,0.30868761,W,375,249,197,77,1491,1283,3672
2021,M56,TM,8,7,374250,385200,53.363039,-2.3884026,E,614,93,211,81,441,904,2345
2021,M56,TM,8,7,374250,385200,53.363039,-2.3884026,W,539,65,187,72,442,869,2175
2021,M18,TM,M1,M18 SPUR,448325,388413,53.390352,-1.2748273,N,700,153,109,156,1110,1550,3777
2021,M18,TM,M1,M18 SPUR,448325,388413,53.390352,-1.2748273,S,947,198,136,186,1536,2806,5810
2021,M4,TM,4,A408,507489,178674,51.496798,-0.45295527,N,850,86,273,46,49,187,1492
2021,M4,TM,4,A408,507489,178674,51.496798,-0.45295527,S,888,88,277,42,59,187,1540
2021,M3,TM,4,A331,486850,157970,51.314223,-0.75524918,E,480,94,118,80,462,846,2081
2021,M3,TM,4,A331,486850,157970,51.314223,-0.75524918,W,291,57,71,49,280,512,1259
2021,M621,TM,4,5,430490,431176,53.776032,-1.5388281,N,1044,111,176,134,327,386,2178
2021,M621,TM,4,5,430490,431176,53.776032,-1.5388281,S,1260,112,275,176,438,425,2687
2021,M42,TM,M42 split,Jn1 38,396790,273090,52.355862,-2.0485557,E,1310,284,179,197,884,3052,5904
2021,M42,TM,M42 split,Jn1 38,396790,273090,52.355862,-2.0485557,W,1495,319,188,190,924,3329,6445
2021,A1(M),TM,3,4,522400,209935,51.774711,-0.22733718,N,838,207,286,21,158,1025,2535
2021,A1(M),TM,3,4,522400,209935,51.774711,-0.22733718,S,881,186,302,82,1067,536,3053
2021,M18,TM,6,LA Boundary,468457,415863,53.634822,-0.96617331,N,513,276,195,198,1354,3388,5925
2021,M18,TM,6,LA Boundary,468457,415863,53.634822,-0.96617331,S,629,141,165,128,519,3992,5574
2021,M621,TM,A650 SPUR,RD SPLIT,424290,428000,53.747811,-1.6331525,C,260,70,80,22,111,181,723
2021,M621,TM,A62,SPUR,425000,427910,53.746969,-1.6223938,W,529,158,100,108,248,189,1332
2021,A64M,PM,A64(M),A64(M),431250,433680,53.798492,-1.5270434,E,211,20,28,16,9,8,291
2021,A64M,PM,A64(M),A64(M),431250,433680,53.798492,-1.5270434,W,162,22,31,11,25,25,275
2021,M60,TM,8,7,378714,393628,53.438993,-2.3218961,E,798,234,378,79,416,1125,3031
2021,M60,TM,8,7,378714,393628,53.438993,-2.3218961,W,935,235,421,74,350,1295,3309
2021,M40,TM,16,15,421004,266974,52.300491,-1.6934085,E,1539,63,87,176,941,2613,5418
2021,M40,TM,16,15,421004,266974,52.300491,-1.6934085,W,1702,42,112,192,1238,2293,5579
2021,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785143,-1.0907047,N,1263,147,84,176,810,1138,3618
2021,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785143,-1.0907047,S,1018,115,70,97,656,1199,3155
2021,M40,TM,12,LA Boundary,440000,250000,52.146846,-1.4168549,N,1538,152,118,148,898,2490,5343
2021,M40,TM,12,LA Boundary,440000,250000,52.146846,-1.4168549,S,1245,262,117,115,770,2685,5194
2021,M57,TM,5,6,340850,397200,53.468199,-2.8925048,C,1558,335,431,245,1402,3391,7362
2021,M6,TM,M6 (32) North,M6 (32) South,354205,434650,53.806116,-2.6968707,N,906,164,189,121,698,2621,4698
2021,M6,TM,M6 (32) North,M6 (32) South,354205,434650,53.806116,-2.6968707,S,1052,117,225,178,813,2639,5024
2021,M3,TM,11,12,446750,124854,51.021166,-1.3348451,N,790,226,282,0,2525,1006,4829
2021,M3,TM,11,12,446750,124854,51.021166,-1.3348451,S,830,207,265,119,530,3193,5145
2021,M3,TM,9,10,449609,129438,51.062144,-1.2934602,N,817,190,205,307,560,2726,4805
2021,M3,TM,9,10,449609,129438,51.062144,-1.2934602,S,621,221,198,180,454,2934,4608
2021,M4,TM,25,24,332868,189525,51.600548,-2.9706545,E,850,176,137,151,411,2994,4719
2021,M4,TM,25,24,332868,189525,51.600548,-2.9706545,W,704,179,168,158,535,2672,4416
2021,M4,TM,35,LA Boundary,301385,180142,51.511569,-3.422448,E,833,164,276,124,1633,536,3566
2021,M4,TM,35,LA Boundary,301385,180142,51.511569,-3.422448,W,746,152,345,87,1161,936,3426
2021,M4,TM,49,48,257493,207123,51.744633,-4.0655521,N,434,157,131,28,122,621,1494
2021,M4,TM,49,48,257493,207123,51.744633,-4.0655521,S,373,139,146,32,121,630,1440
2021,M9,TM,3,2,304400,677800,55.983619,-3.533795,E,482,63,114,52,217,411,1338
2021,M9,TM,3,2,304400,677800,55.983619,-3.533795,W,453,88,136,34,192,498,1402
2021,M74,TM,9,8,277444,647780,55.70792,-3.9520133,N,344,134,146,150,1263,2041,4077
2021,M74,TM,9,8,277444,647780,55.70792,-3.9520133,S,424,135,180,195,1664,1963,4562
2021,M90,TM,1,2,312450,683800,56.039048,-3.4067782,N,925,215,152,153,662,977,3084
2021,M90,TM,1,2,312450,683800,56.039048,-3.4067782,S,795,85,143,45,493,817,2379
2021,M898,TM,M8,1,245200,670600,55.903542,-4.4776738,N,219,91,232,29,149,387,1106
2021,M898,TM,M8,1,245200,670600,55.903542,-4.4776738,S,309,72,228,18,124,397,1148
2021,M8,TM,13,12,263000,666600,55.873026,-4.1911784,E,1794,444,423,148,569,661,4040
2021,M8,TM,13,12,263000,666600,55.873026,-4.1911784,W,1645,301,327,150,485,715,3623
2021,M8,TM,23,22,256000,664200,55.849439,-4.301682,E,572,162,138,59,85,634,1650
2021,M8,TM,23,22,256000,664200,55.849439,-4.301682,W,466,115,140,44,60,447,1272
2021,M876,TM,M9,3,290000,685700,56.051477,-3.7677128,E,618,285,356,28,113,732,2133
2021,M876,TM,M9,3,290000,685700,56.051477,-3.7677128,W,520,309,365,42,120,531,1888
2021,M1,TM,5,6,512360,200200,51.689321,-0.37592999,N,764,159,443,97,233,465,2162
2021,M1,TM,5,6,512360,200200,51.689321,-0.37592999,S,583,171,468,80,258,363,1924
2021,M1,TM,19,20,455000,281500,52.428724,-1.1925344,N,791,188,319,116,504,5446,7364
2021,M1,TM,19,20,455000,281500,52.428724,-1.1925344,S,981,276,387,187,1204,4673,7708
2021,M1,TM,LA Boundary,25,447291,333691,52.898589,-1.2984321,N,1329,492,409,297,1166,5299,8992
2021,M1,TM,LA Boundary,25,447291,333691,52.898589,-1.2984321,S,1169,520,380,302,1244,5496,9110
2021,M1,TM,34,35,438000,393350,53.435567,-1.429476,N,1286,143,460,168,1246,2172,5475
2021,M1,TM,34,35,438000,393350,53.435567,-1.429476,S,2195,698,510,257,1901,2519,8080
2021,M1,TM,39,40,429707,419911,53.67483,-1.5517862,N,1568,325,302,186,507,2423,5312
2021,M1,TM,39,40,429707,419911,53.67483,-1.5517862,S,1644,335,308,284,1097,2253,5922
2021,M2,TM,LA Boundary,SPUR,582995,163573,51.341784,0.62598254,E,604,78,165,179,1118,1565,3710
2021,M2,TM,LA Boundary,SPUR,582995,163573,51.341784,0.62598254,W,544,136,205,119,1006,1481,3491
2021,M3,TM,Junction 9 M3,Junction 8 M3,452970,138370,51.142154,-1.2441953,N,567,100,102,168,787,476,2200
2021,M3,TM,Junction 9 M3,Junction 8 M3,452970,138370,51.142154,-1.2441953,S,520,105,100,138,724,578,2165
2021,M4,TM,LA Boundary,4,506000,178400,51.494616,-0.4744791,E,1872,306,900,82,261,953,4373
2021,M4,TM,LA Boundary,4,506000,178400,51.494616,-0.4744791,W,1788,304,887,123,278,934,4314
2021,M4,TM,LA Boundary,J8/9,486000,176400,51.480029,-0.76298178,N,1194,184,462,191,613,1808,4452
2021,M4,TM,LA Boundary,J8/9,486000,176400,51.480029,-0.76298178,S,1166,181,449,193,360,1609,3957
2021,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513029,-1.6288866,E,845,176,158,93,853,3578,5704
2021,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513029,-1.6288866,W,942,195,174,61,960,3026,5358
2021,M5,TM,1,M5 split,402100,292000,52.52587,-1.9704776,N,2183,545,401,248,713,4241,8330
2021,M5,TM,1,M5 split,402100,292000,52.52587,-1.9704776,S,2035,546,447,214,686,4065,7992
2021,M5,TM,6,5,389552,257699,52.217402,-2.1543472,N,1851,333,163,271,1071,4944,8633
2021,M5,TM,6,5,389552,257699,52.217402,-2.1543472,S,1574,293,160,193,738,4770,7728
2021,M5,TM,13,12,378823,208915,51.778496,-2.3083562,N,836,274,278,196,538,3235,5357
2021,M5,TM,13,12,378823,208915,51.778496,-2.3083562,S,915,271,279,184,539,3133,5320
2021,M5,TM,LA Boundary,Junction 17 M5,356097,180335,51.520217,-2.6341491,E,989,333,376,201,582,3123,5605
2021,M5,TM,LA Boundary,Junction 17 M5,356097,180335,51.520217,-2.6341491,W,986,359,396,228,465,2915,5348
2021,M5,TM,LA Boundary,21,338400,157500,51.313262,-2.885205,N,944,189,122,284,1688,2095,5321
2021,M5,TM,LA Boundary,21,338400,157500,51.313262,-2.885205,S,791,204,136,208,1551,1669,4560
2021,M5,TM,30,29,296900,92000,50.718452,-3.4618292,N,1212,375,313,124,481,1842,4346
2021,M5,TM,30,29,296900,92000,50.718452,-3.4618292,S,931,93,387,60,299,1633,3402
2021,M6,TM,1,2,446200,281380,52.428458,-1.321963,E,1638,379,204,262,1576,6214,10274
2021,M6,TM,1,2,446200,281380,52.428458,-1.321963,W,1847,396,189,377,1657,6181,10647
2021,M6,TM,6,LA Boundary,407000,292500,52.530325,-1.8982441,N,2462,519,609,291,1247,5713,10840
2021,M6,TM,6,LA Boundary,407000,292500,52.530325,-1.8982441,S,2482,479,678,337,1391,6147,11514
2021,M6,TM,8W,9,401100,296000,52.561832,-1.9852051,E,3451,754,537,308,2119,8777,15945
2021,M6,TM,8W,9,401100,296000,52.561832,-1.9852051,W,3452,642,546,422,2501,6873,14436
2021,M6,TM,13,14,392220,319740,52.77519,-2.1167669,N,2119,319,170,297,2043,4997,9946
2021,M6,TM,13,14,392220,319740,52.77519,-2.1167669,S,2013,345,169,281,1889,5629,10327
2021,M6,TM,22,23,359100,396360,53.462387,-2.6174981,N,1408,432,380,212,855,4029,7316
2021,M6,TM,22,23,359100,396360,53.462387,-2.6174981,S,971,414,387,248,882,4320,7222
2021,M6,TM,26,27,353838,408487,53.570945,-2.6985387,N,912,206,376,70,534,3811,5910
2021,M6,TM,26,27,353838,408487,53.570945,-2.6985387,S,1195,142,323,297,2952,1427,6337
2021,M6,TM,31A,32,356500,432900,53.790586,-2.6617764,E,1000,425,557,195,699,3389,6266
2021,M6,TM,31A,32,356500,432900,53.790586,-2.6617764,W,818,362,489,154,366,3422,5610
2021,M6,TM,LA Boundary,36,352800,477600,54.191979,-2.7248809,N,531,82,152,63,332,2681,3841
2021,M6,TM,LA Boundary,36,352800,477600,54.191979,-2.7248809,S,546,81,121,129,421,3070,4367
2021,M6,TM,40,41,350125,530802,54.669809,-2.7748457,N,442,142,91,97,422,3397,4591
2021,M6,TM,40,41,350125,530802,54.669809,-2.7748457,S,477,184,105,114,608,3424,4912
2021,M11,TM,11,12,543478,253852,52.164295,0.096300989,N,585,205,168,123,776,2478,4336
2021,M11,TM,11,12,543478,253852,52.164295,0.096300989,S,584,191,151,107,843,2396,4273
2021,M18,TM,LA Boundary,M62 / M18,468480,420010,53.672086,-0.96491325,N,819,206,253,92,1936,3111,6418
2021,M18,TM,LA Boundary,M62 / M18,468480,420010,53.672086,-0.96491325,S,771,158,210,85,2295,3359,6879
2021,M27,TM,10,11,458600,107400,50.863147,-1.1687154,E,923,230,495,93,576,928,3244
2021,M27,TM,10,11,458600,107400,50.863147,-1.1687154,W,968,212,474,121,473,906,3154
2021,M40,TM,2,1A,500188,186122,51.565084,-0.55597643,E,1857,273,530,172,727,1862,5419
