year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2006,M6,TM,29,29A,356600,424730,53.717168391,-2.659107609,N,1283,188,290,155,773,1519,4208
2006,M6,TM,29,29A,356600,424730,53.717168391,-2.659107609,S,1172,121,140,360,861,832,3486
2006,M20,TM,A20spur,8,582350,154700,51.262291484,0.612201788,N,390,104,125,49,64,106,838
2006,M20,TM,A20spur,8,582350,154700,51.262291484,0.612201788,S,549,104,105,31,73,143,1005
2006,M32,TM,1,M4 (19),363650,179000,51.508753435,-2.525158071,N,1346,166,157,124,766,330,2889
2006,M32,TM,1,M4 (19),363650,179000,51.508753435,-2.525158071,S,1333,192,165,145,634,479,2948
2006,M5,TM,16,15 / M4,361000,183482,51.548873787,-2.563837683,E,1332,233,264,453,1411,1171,4864
2006,M5,TM,16,15 / M4,361000,183482,51.548873787,-2.563837683,W,1249,221,279,324,1410,1026,4509
2006,M4,TM,32,30,320000,183600,51.545602992,-3.155055418,E,443,994,257,203,234,850,2981
2006,M4,TM,32,30,320000,183600,51.545602992,-3.155055418,W,377,1151,207,208,114,540,2597
2006,M4,TM,34,33,307100,179635,51.507983012,-3.339985361,E,605,1133,279,299,273,590,3179
2006,M4,TM,34,33,307100,179635,51.507983012,-3.339985361,W,364,1237,357,396,219,654,3227
2006,M60,TM,24,A6140,391000,397000,53.469659173,-2.13704704,E,1285,206,251,231,850,459,3282
2006,M60,TM,24,A6140,391000,397000,53.469659173,-2.13704704,W,1706,267,234,311,1082,627,4227
2006,M60,TM,23,LA Boundary,392000,399900,53.495741923,-2.122057667,N,1767,219,224,246,963,1418,4837
2006,M60,TM,23,LA Boundary,392000,399900,53.495741923,-2.122057667,S,1364,197,226,331,1072,1486,4676
2006,M60,TM,21,LA Boundary,388000,403520,53.528202814,-2.18249176,E,1337,195,292,259,845,608,3536
2006,M60,TM,21,LA Boundary,388000,403520,53.528202814,-2.18249176,W,1275,219,263,268,647,488,3160
2006,M60,TM,20,LA Boundary,385700,404900,53.540548592,-2.21725088,E,1541,229,337,254,959,501,3821
2006,M60,TM,20,LA Boundary,385700,404900,53.540548592,-2.21725088,W,1092,263,276,158,907,529,3225
2006,M5,TM,Junction 17 M5,Junction 16 M5,360000,182900,51.543570852,-2.578192181,E,1393,264,283,422,1795,1358,5515
2006,M5,TM,Junction 17 M5,Junction 16 M5,360000,182900,51.543570852,-2.578192181,W,1376,262,286,316,1552,1419,5211
2006,M5,TM,18,18A,353300,178320,51.501876938,-2.674190653,N,1167,192,175,328,862,1016,3740
2006,M5,TM,18,18A,353300,178320,51.501876938,-2.674190653,S,893,144,121,232,649,1214,3253
2006,M5,TM,11A,11,389680,220050,51.878919752,-2.151323989,N,929,231,290,429,2263,1601,5743
2006,M5,TM,11A,11,389680,220050,51.878919752,-2.151323989,S,1262,216,107,467,1571,1258,4881
2006,M56,TM,M56 (3) main flow,A5103,382210,389000,53.397526417,-2.269006738,N,1030,187,154,145,367,490,2373
2006,M56,TM,M56 (3) main flow,A5103,382210,389000,53.397526417,-2.269006738,S,1055,176,119,212,378,519,2459
