year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2012,M5,TM,24,23,330800,134540,51.105965169,-2.989794576,N,1074,190,163,305,1281,1041,4052
2012,M5,TM,24,23,330800,134540,51.105965169,-2.989794576,S,804,207,160,228,835,1342,3576
2012,M5,TM,28,27,303700,112172,50.900967348,-3.370833261,N,670,227,146,275,822,717,2857
2012,M5,TM,28,27,303700,112172,50.900967348,-3.370833261,S,664,181,139,175,635,721,2516
2012,M6,TM,4,M42,419593,286694,52.477827332,-1.712953169,E,1438,272,198,266,962,3418,6554
2012,M6,TM,4,M42,419593,286694,52.477827332,-1.712953169,W,1466,252,189,248,930,3055,6140
2012,M6,TM,16,17,377600,359800,53.134882738,-2.336267782,N,1498,441,94,451,1849,5413,9746
2012,M6,TM,16,17,377600,359800,53.134882738,-2.336267782,S,1556,436,98,394,1564,5462,9510
2012,M6,TM,21 spur,21A,364400,390840,53.413160277,-2.537048107,E,2327,369,334,270,2263,5140,10703
2012,M6,TM,21 spur,21A,364400,390840,53.413160277,-2.537048107,W,1991,531,264,342,1544,5871,10544
2012,M6,TM,25,A49,356725,402000,53.512889706,-2.654047289,E,254,62,69,44,217,390,1035
2012,M6,TM,25,A49,356725,402000,53.512889706,-2.654047289,W,264,100,35,38,197,2552,3187
2012,M6,TM,29A,30,357160,425900,53.727730144,-2.650785067,N,812,234,197,140,407,2324,4115
2012,M6,TM,29A,30,357160,425900,53.727730144,-2.650785067,S,911,222,175,203,585,2283,4379
2012,M6,TM,34 western spur,35,349600,465000,54.078444094,-2.771810414,N,454,134,208,130,416,1798,3140
2012,M6,TM,34 western spur,35,349600,465000,54.078444094,-2.771810414,S,663,201,200,204,477,1759,3504
2012,M6,TM,43,44,341413,559508,54.926803387,-2.915724416,N,433,176,73,140,550,2446,3818
2012,M6,TM,43,44,341413,559508,54.926803387,-2.915724416,S,445,182,83,176,651,2744,4280
2012,M18,TM,4,5,466400,407900,53.563525103,-0.998969684,N,680,185,162,80,362,3019,4488
2012,M18,TM,4,5,466400,407900,53.563525103,-0.998969684,S,690,220,198,126,193,3310,4738
2012,M20,TM,4,5,571200,158800,51.302579071,0.454516689,E,1308,252,268,252,3125,1768,6973
2012,M20,TM,4,5,571200,158800,51.302579071,0.454516689,W,1138,217,253,290,1462,1365,4725
2012,M23,TM,11,10A,530000,135500,51.104070727,-0.144552913,E,1080,185,276,115,250,808,2714
2012,M23,TM,11,10A,530000,135500,51.104070727,-0.144552913,W,997,170,299,87,244,757,2553
2012,M27,TM,12,split,464300,104900,50.840065438,-1.0881722,C,2896,606,540,470,2429,4417,11358
2012,M27,TM,8,9,450500,109400,50.881894583,-1.283523278,E,1203,214,211,191,918,499,3234
2012,M27,TM,8,9,450500,109400,50.881894583,-1.283523278,W,1265,286,230,175,928,530,3414
2012,M40,TM,5,4,480300,192500,51.625599566,-0.84137313,E,785,171,57,197,1367,637,3212
2012,M40,TM,5,4,480300,192500,51.625599566,-0.84137313,W,1002,160,70,265,1433,582,3511
2012,M45,TM,LA Boundary,M1,455407,270921,52.33358816,-1.188294518,E,88,11,11,30,141,84,366
2012,M45,TM,LA Boundary,M1,455407,270921,52.33358816,-1.188294518,W,129,16,26,30,157,87,446
2012,M53,TM,3,2,328000,388000,53.383918568,-3.083936887,N,391,131,110,24,105,675,1436
2012,M53,TM,3,2,328000,388000,53.383918568,-3.083936887,S,432,108,118,34,138,803,1633
2012,M56,TM,4,LA Boundary,383600,388821,53.395962788,-2.248093531,E,846,201,97,114,258,964,2480
2012,M56,TM,4,LA Boundary,383600,388821,53.395962788,-2.248093531,W,801,105,108,96,149,1163,2422
2012,M56,TM,5,4,381560,387149,53.380866323,-2.278673113,N,968,215,169,180,618,1659,3808
2012,M56,TM,5,4,381560,387149,53.380866323,-2.278673113,S,1102,229,147,136,466,1762,3843
2012,M56,TM,9,8,371100,385200,53.362877129,-2.435735543,E,543,186,123,80,250,1027,2209
2012,M56,TM,9,8,371100,385200,53.362877129,-2.435735543,W,485,144,103,84,217,956,1988
2012,M62,TM,9,10,362100,392040,53.423785292,-2.571793263,E,1192,409,337,99,679,2969,5685
2012,M62,TM,9,10,362100,392040,53.423785292,-2.571793263,W,1235,261,315,91,631,3451,5984
2012,M60,TM,17,18,381800,405391,53.544840306,-2.276128119,E,2371,470,381,268,1218,4245,8954
2012,M60,TM,17,18,381800,405391,53.544840306,-2.276128119,W,2130,572,447,337,1145,4328,8959
2012,M62,TM,22,LA Boundary,404000,416600,53.645894656,-1.940966531,E,1529,235,176,469,3360,1691,7460
2012,M62,TM,22,LA Boundary,404000,416600,53.645894656,-1.940966531,W,1316,276,131,430,2112,2933,7197
2012,M62,TM,27,28,426000,426200,53.731552741,-1.607373937,E,1919,324,278,538,3341,2594,8995
2012,M62,TM,27,28,426000,426200,53.731552741,-1.607373937,W,1463,320,263,295,3149,2678,8168
2012,M60,TM,12,11,375152,398500,53.482628765,-2.375902521,N,2830,369,549,123,640,1421,5932
2012,M60,TM,12,11,375152,398500,53.482628765,-2.375902521,S,2747,284,545,131,755,1377,5839
2012,M60,TM,6,LA Boundary,380800,391700,53.421745469,-2.290376671,N,1083,289,300,67,290,1149,3179
2012,M60,TM,6,LA Boundary,380800,391700,53.421745469,-2.290376671,S,972,265,271,78,331,1007,2925
2012,M60,TM,19,18,383000,405700,53.547658151,-2.258035962,E,1131,229,306,186,316,1041,3210
2012,M60,TM,19,18,383000,405700,53.547658151,-2.258035962,W,1048,238,283,138,267,1063,3036
2012,M621,TM,RD SPLIT,1,426500,429600,53.762086252,-1.599504898,N,331,120,72,41,199,333,1097
2012,M621,TM,RD SPLIT,1,426500,429600,53.762086252,-1.599504898,S,325,100,88,60,257,241,1071
2012,M25,TM,23,22,521708,201110,51.695554633,-0.240444924,E,1775,355,333,323,1659,4078,8523
2012,M25,TM,23,22,521708,201110,51.695554633,-0.240444924,W,1655,318,273,292,1552,3757,7847
2012,M25,TM,17,18,503800,195000,51.644230932,-0.501259659,N,1608,370,288,260,939,2686,6152
2012,M25,TM,17,18,503800,195000,51.644230932,-0.501259659,S,1458,347,252,128,724,2669,5578
2012,M67,TM,2,3,394490,395211,53.453627673,-2.084440464,E,840,128,139,29,261,505,1902
2012,M67,TM,2,3,394490,395211,53.453627673,-2.084440464,W,751,115,120,18,248,495,1747
2012,M25,TM,3,2,554050,170000,51.408106802,0.213549769,N,1530,334,403,191,936,3805,7201
