year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,buses_and_coaches,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2008,M74,TM,13 (A702),12 (A70),290000,626600,55.520715209,-3.743832157,S,145,556,92,88,337,1553,832,3458
2008,M74,TM,10,9,280000,642140,55.657912645,-3.90889129,N,116,695,115,76,185,740,1843,3654
2008,M74,TM,10,9,280000,642140,55.657912645,-3.90889129,S,76,791,93,69,214,1045,1504,3716
2008,M74,TM,9,B7078,279400,642650,55.662343848,-3.918646057,C,17,82,16,13,22,111,106,350
2008,M77,TM,A77,M77 Slip Lane,245869,642635,55.652723997,-4.45116571,N,132,681,99,115,95,417,254,1661
2008,M77,TM,A77,M77 Slip Lane,245869,642635,55.652723997,-4.45116571,S,134,687,110,92,89,404,325,1707
2008,M77,TM,M77 Slip Lane,M77 Slip Lane,246211,643753,55.662868665,-4.446362086,N,143,805,41,76,88,729,143,1882
2008,M77,TM,M77 Slip Lane,M77 Slip Lane,246211,643753,55.662868665,-4.446362086,S,149,747,59,115,26,513,344,1804
2008,M77,TM,M77,B751,246209,643623,55.661701025,-4.44632101,S,24,50,16,22,13,11,8,120
2008,M77,TM,B751,M77,246288,643878,55.66401517,-4.445209265,S,23,45,15,6,37,11,12,126
2008,M8,TM,spur to A737,28,247690,665830,55.861518872,-4.435202101,E,356,1308,188,357,84,562,320,2819
2008,M8,TM,spur to A737,28,247690,665830,55.861518872,-4.435202101,W,321,1348,174,352,46,591,319,2830
2008,M8,TM,A737,29,247000,665490,55.858248257,-4.446023851,E,203,664,62,224,38,239,158,1385
2008,M8,TM,A737,29,247000,665490,55.858248257,-4.446023851,W,185,579,69,223,18,73,424,1386
2008,M8,TM,29,spur to A737,247000,665600,55.859235693,-4.44608593,E,163,739,81,142,67,251,154,1434
2008,M8,TM,29,spur to A737,247000,665600,55.859235693,-4.44608593,W,144,738,116,162,18,270,195,1499
2008,M74,TM,19 (B725,18 (B723),314947,579000,55.098101077,-3.334400137,N,85,586,134,80,285,999,1849,3933
