year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2011,M4,TM,28,27,328570,187000,51.577320306,-3.032184269,E,1306,251,209,308,1503,1283,4860
2011,M4,TM,28,27,328570,187000,51.577320306,-3.032184269,W,1077,171,172,284,1562,1267,4533
2011,M4,TM,LA Boundary,37,280770,182100,51.525189997,-3.720044465,E,676,164,212,159,881,545,2637
2011,M4,TM,LA Boundary,37,280770,182100,51.525189997,-3.720044465,W,705,222,181,167,732,722,2729
2011,M4,TM,47,46,263100,199260,51.675378776,-3.981299876,E,697,134,115,75,523,414,1958
2011,M4,TM,47,46,263100,199260,51.675378776,-3.981299876,W,672,161,129,68,500,368,1898
2011,M8,TM,3,LA boundary,310000,671400,55.927220069,-3.441935691,E,1166,317,261,132,620,690,3186
2011,M8,TM,3,LA boundary,310000,671400,55.927220069,-3.441935691,W,1170,219,160,136,454,753,2892
2011,M8,TM,27,26,249600,665700,55.860951678,-4.404642133,E,1222,214,258,175,490,475,2834
2011,M8,TM,27,26,249600,665700,55.860951678,-4.404642133,W,1235,217,261,178,496,480,2867
2011,M8,TM,31,30,243500,671870,55.914393213,-4.505572605,E,332,77,94,26,78,202,809
2011,M8,TM,31,30,243500,671870,55.914393213,-4.505572605,W,314,85,75,25,70,208,777
2011,M9,TM,1,A8000,311900,675200,55.961703912,-3.412781028,N,539,129,67,46,485,393,1659
2011,M9,TM,1,A8000,311900,675200,55.961703912,-3.412781028,S,476,110,88,60,398,403,1535
2011,M9,TM,6,A905,291490,681000,56.009610736,-3.741899778,N,623,121,118,73,197,537,1669
2011,M9,TM,6,A905,291490,681000,56.009610736,-3.741899778,S,549,103,148,65,297,355,1517
2011,M90,TM,7,8,312200,705300,56.232111083,-3.417880629,N,359,72,55,61,277,325,1149
2011,M90,TM,7,8,312200,705300,56.232111083,-3.417880629,S,493,62,59,114,339,303,1370
2011,M90,TM,3,4,312800,689300,56.088513839,-3.402955984,N,350,61,63,32,242,210,958
2011,M90,TM,3,4,312800,689300,56.088513839,-3.402955984,S,439,87,119,103,291,206,1245
2011,M8,TM,11,10,266200,666110,55.869527789,-4.139832958,E,1795,280,318,301,775,849,4318
2011,M8,TM,11,10,266200,666110,55.869527789,-4.139832958,W,1514,291,288,236,644,861,3834
2011,M8,TM,16,15,259700,666300,55.869384611,-4.243720513,E,2428,326,362,126,917,694,4853
2011,M8,TM,16,15,259700,666300,55.869384611,-4.243720513,W,2324,321,329,63,704,827,4568
2011,M73,TM,M74,LA Boundary,268800,662700,55.839624967,-4.096663797,N,1805,324,872,136,859,1191,5187
2011,M73,TM,M74,LA Boundary,268800,662700,55.839624967,-4.096663797,S,1659,339,911,247,1054,1128,5338
