year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,buses_and_coaches,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2014,M4,TM,LA Boundary,17,389200,179080,51.510544007,-2.157014857,E,193,647,160,123,284,1448,1048,3709
2014,M4,TM,LA Boundary,17,389200,179080,51.510544007,-2.157014857,W,137,653,141,135,193,1215,1045,3383
2014,M5,TM,4,LA Boundary,398500,280000,52.417993414,-2.023481394,N,50,1186,390,103,196,568,2941,5384
2014,M5,TM,4,LA Boundary,398500,280000,52.417993414,-2.023481394,S,67,1123,193,88,168,507,2718,4797
2014,M5,TM,LA Boundary,LA Boundary,391788,234783,52.011416047,-2.12105813,N,57,994,173,144,125,1356,1893,4684
2014,M5,TM,LA Boundary,LA Boundary,391788,234783,52.011416047,-2.12105813,S,73,813,180,116,190,1431,1439,4169
2014,M5,TM,11,10,389660,223200,51.90724048,-2.151710032,N,151,963,170,92,333,1995,1874,5427
2014,M5,TM,11,10,389660,223200,51.90724048,-2.151710032,S,163,1194,212,83,285,1500,1896,5169
2014,M5,TM,24,23,330800,134540,51.105965169,-2.989794576,N,229,840,217,173,235,1258,956,3680
2014,M5,TM,24,23,330800,134540,51.105965169,-2.989794576,S,128,848,195,111,208,764,1217,3343
2014,M5,TM,28,27,303700,112172,50.900967348,-3.370833261,N,105,610,214,140,170,924,913,2971
2014,M5,TM,28,27,303700,112172,50.900967348,-3.370833261,S,115,684,206,120,143,657,1038,2847
2014,M6,TM,4,M42,419593,286694,52.477827332,-1.712953169,E,102,1579,249,113,375,2556,2587,7460
2014,M6,TM,4,M42,419593,286694,52.477827332,-1.712953169,W,95,1876,259,226,270,1699,2654,6984
2014,M6,TM,16,17,377600,359800,53.134882738,-2.336267782,N,168,1526,254,75,126,888,7060,9928
2014,M6,TM,16,17,377600,359800,53.134882738,-2.336267782,S,165,1513,363,108,333,1628,6368,10314
2014,M6,TM,21 spur,21A,364400,390840,53.413160277,-2.537048107,E,173,1731,281,336,404,2856,4812,10420
2014,M6,TM,21 spur,21A,364400,390840,53.413160277,-2.537048107,W,172,1904,337,264,275,2654,5378,10812
2014,M6,TM,25,A49,356725,402000,53.512889706,-2.654047289,N,19,278,85,43,33,86,459,983
2014,M6,TM,25,A49,356725,402000,53.512889706,-2.654047289,S,30,252,64,46,34,55,504,954
2014,M6,TM,29A,30,357160,425900,53.727730144,-2.650785067,N,99,805,170,254,155,886,1967,4236
2014,M6,TM,29A,30,357160,425900,53.727730144,-2.650785067,S,113,875,170,281,155,966,1988,4435
2014,M6,TM,34 western spur,35,349600,465000,54.078444094,-2.771810414,N,118,628,93,170,70,679,1607,3246
2014,M6,TM,34 western spur,35,349600,465000,54.078444094,-2.771810414,S,153,756,164,201,76,714,1677,3588
2014,M6,TM,43,44,341413,559508,54.926803387,-2.915724416,N,68,401,190,82,108,495,2723,3999
2014,M6,TM,43,44,341413,559508,54.926803387,-2.915724416,S,57,412,197,92,135,586,3055,4477
2014,M18,TM,4,5,466400,407900,53.563525103,-0.998969684,N,41,676,215,193,62,327,3375,4849
2014,M18,TM,4,5,466400,407900,53.563525103,-0.998969684,S,58,686,255,237,97,175,3701,5151
2014,M20,TM,4,5,571200,158800,51.302579071,0.454516689,E,191,1380,272,310,261,3403,1861,7487
2014,M20,TM,4,5,571200,158800,51.302579071,0.454516689,W,206,1272,198,247,224,2990,2238,7169
2014,M23,TM,11,10A,530000,135500,51.104070727,-0.144552913,E,84,863,159,207,123,275,561,2189
2014,M23,TM,11,10A,530000,135500,51.104070727,-0.144552913,W,98,820,172,236,67,140,665,2099
2014,M27,TM,12,split,464300,104900,50.840065438,-1.0881722,C,430,2727,555,539,434,2432,4363,11049
2014,M27,TM,8,9,450500,109400,50.881894583,-1.283523278,E,166,1057,275,278,132,936,597,3275
2014,M27,TM,8,9,450500,109400,50.881894583,-1.283523278,W,191,1074,270,281,217,916,573,3332
2014,M40,TM,5,4,480300,192500,51.625599566,-0.84137313,E,348,873,150,101,189,1263,779,3354
2014,M40,TM,5,4,480300,192500,51.625599566,-0.84137313,W,340,1498,136,110,215,1520,582,4060
2014,M45,TM,LA Boundary,M1,455407,270921,52.33358816,-1.188294518,E,95,88,13,13,23,128,94,359
2014,M45,TM,LA Boundary,M1,455407,270921,52.33358816,-1.188294518,W,81,129,19,31,23,142,98,441
2014,M53,TM,3,2,328000,388000,53.383918568,-3.083936887,N,65,477,79,151,8,155,543,1413
2014,M53,TM,3,2,328000,388000,53.383918568,-3.083936887,S,86,922,107,126,22,162,798,2136
2014,M56,TM,4,LA Boundary,383600,388821,53.395962788,-2.248093531,E,251,764,163,146,138,384,981,2577
2014,M56,TM,4,LA Boundary,383600,388821,53.395962788,-2.248093531,W,202,686,172,150,119,444,1066,2637
2014,M56,TM,5,4,381560,387149,53.380866323,-2.278673113,N,255,1080,236,162,130,534,1627,3768
2014,M56,TM,5,4,381560,387149,53.380866323,-2.278673113,S,267,1070,250,139,130,699,1869,4157
2014,M56,TM,9,8,371100,385200,53.362877129,-2.435735543,E,75,438,164,93,83,237,781,1795
2014,M56,TM,9,8,371100,385200,53.362877129,-2.435735543,W,77,407,130,71,72,247,808,1735
2014,M62,TM,9,10,362100,392040,53.423785292,-2.571793263,E,69,699,142,150,121,294,1794,3200
2014,M62,TM,9,10,362100,392040,53.423785292,-2.571793263,W,113,1151,334,291,265,552,3431,6023
2014,M60,TM,17,18,381800,405391,53.544840306,-2.276128119,E,287,2368,435,405,139,769,5632,9748
2014,M60,TM,17,18,381800,405391,53.544840306,-2.276128119,W,278,2314,394,478,77,670,5895,9827
2014,M62,TM,22,LA Boundary,404000,416600,53.645894656,-1.940966531,E,98,1667,319,135,533,3154,2492,8301
2014,M62,TM,22,LA Boundary,404000,416600,53.645894656,-1.940966531,W,121,1655,327,193,407,2133,3584,8299
2014,M62,TM,27,28,426000,426200,53.731552741,-1.607373937,E,127,2219,355,244,728,3547,2913,10006
2014,M62,TM,27,28,426000,426200,53.731552741,-1.607373937,W,129,2381,439,213,557,2739,3737,10067
2014,M60,TM,12,11,375152,398500,53.482628765,-2.375902521,N,102,1327,217,336,134,877,1416,4306
2014,M60,TM,12,11,375152,398500,53.482628765,-2.375902521,S,89,1142,181,266,125,983,1548,4245
2014,M60,TM,6,LA Boundary,380800,391700,53.421745469,-2.290376671,N,87,1042,331,246,57,302,1312,3290
2014,M60,TM,6,LA Boundary,380800,391700,53.421745469,-2.290376671,S,81,1003,250,230,87,196,1361,3127
2014,M60,TM,19,18,383000,405700,53.547658151,-2.258035962,E,113,1090,195,307,70,222,1248,3133
2014,M60,TM,19,18,383000,405700,53.547658151,-2.258035962,W,110,1049,226,315,114,217,1244,3165
2014,M621,TM,RD SPLIT,1,426500,429600,53.762086252,-1.599504898,N,74,282,109,64,66,289,271,1080
2014,M621,TM,RD SPLIT,1,426500,429600,53.762086252,-1.599504898,S,53,387,77,65,84,203,238,1053
2014,M25,TM,23,22,521708,201110,51.695554633,-0.240444924,E,105,2119,258,349,339,2448,3997,9510
2014,M25,TM,23,22,521708,201110,51.695554633,-0.240444924,W,96,1666,375,302,334,2199,3857,8733
2014,M25,TM,17,18,503800,195000,51.644230932,-0.501259659,N,214,2179,241,377,299,1562,2731,7389
2014,M25,TM,17,18,503800,195000,51.644230932,-0.501259659,S,210,1756,204,310,274,1294,2451,6290
2014,M67,TM,2,3,394490,395211,53.453627673,-2.084440464,E,54,474,72,64,106,356,253,1326
2014,M67,TM,2,3,394490,395211,53.453627673,-2.084440464,W,33,336,58,49,78,356,259,1136
2014,M25,TM,3,2,554050,170000,51.408106802,0.213549769,N,179,1632,201,515,227,2332,2813,7719
2014,M25,TM,3,2,554050,170000,51.408106802,0.213549769,S,185,1607,273,486,253,2082,2717,7419
2014,M56,TM,M56 spur,14,344600,373500,53.255601957,-2.831861072,E,82,1196,254,304,177,485,3662,6078
2014,M56,TM,M56 spur,14,344600,373500,53.255601957,-2.831861072,W,131,1126,290,278,136,435,3600,5866
2014,M58,TM,1,3,342000,403255,53.52274748,-2.876305028,E,42,326,98,102,35,99,657,1317
2014,M58,TM,1,3,342000,403255,53.52274748,-2.876305028,W,43,329,116,101,33,76,746,1399
2014,M20,TM,10,11,608000,138750,51.110289652,0.970111908,E,351,366,80,64,97,2110,614,3330
2014,M20,TM,10,11,608000,138750,51.110289652,0.970111908,W,176,369,82,62,94,2368,705,3680
2014,M25,TM,11,10,505600,161200,51.340091266,-0.485357126,N,161,1824,298,428,412,2823,1713,7497
2014,M25,TM,11,10,505600,161200,51.340091266,-0.485357126,S,180,1569,360,509,354,2579,1920,7290
2014,M25,TM,16,15,504000,183357,51.539543957,-0.501816937,N,229,2013,347,307,503,2532,1675,7376
2014,M25,TM,16,15,504000,183357,51.539543957,-0.501816937,S,223,1994,388,323,369,2600,1855,7531
2014,M25,TM,20,21,510000,202901,51.71406567,-0.40920569,E,156,2032,415,476,328,1038,3483,7772
2014,M25,TM,20,21,510000,202901,51.71406567,-0.40920569,W,165,1594,367,386,226,894,3240,6708
2014,M25,TM,LA Boundary,27,549300,198760,51.667786507,0.157493973,E,83,1912,326,367,381,3585,4901,11470
2014,M25,TM,LA Boundary,27,549300,198760,51.667786507,0.157493973,W,96,1646,224,318,369,3340,4745,10642
2014,M11,TM,LA Boundary,5,543480,194600,51.631922503,0.071691662,N,272,1040,238,227,96,208,932,2741
2014,M11,TM,LA Boundary,5,543480,194600,51.631922503,0.071691662,S,280,907,194,194,80,261,961,2596
2014,M11,TM,9,10,547270,245500,52.088262743,0.148088014,N,71,525,81,57,102,1058,985,2807
2014,M11,TM,9,10,547270,245500,52.088262743,0.148088014,S,88,365,66,51,122,1470,721,2795
2014,M65,PM,12,13,385261,437815,53.836378049,-2.225451778,N,74,356,133,79,74,81,270,993
2014,M65,PM,12,13,385261,437815,53.836378049,-2.225451778,S,67,392,124,51,61,73,270,970
2014,M54,TM,4,3,375900,308800,52.676362578,-2.357876566,E,46,550,87,232,0,322,1374,2565
2014,M54,TM,4,3,375900,308800,52.676362578,-2.357876566,W,71,604,188,195,10,226,1440,2662
2014,M20,TM,2,2,561000,159600,51.312740635,0.308687701,E,107,523,103,58,151,1293,1014,3141
2014,M20,TM,2,2,561000,159600,51.312740635,0.308687701,W,203,532,136,91,140,1261,892,3052
2014,M56,TM,8,7,374250,385200,53.363040634,-2.388402649,E,67,566,88,97,36,105,1172,2064
2014,M56,TM,8,7,374250,385200,53.363040634,-2.388402649,W,65,490,78,85,25,40,1120,1838
2014,M18,TM,M1,M18 SPUR,448325,388413,53.390353183,-1.274827282,N,65,650,131,79,128,1177,1527,3691
2014,M18,TM,M1,M18 SPUR,448325,388413,53.390353183,-1.274827282,S,83,737,142,83,128,1364,2316,4770
2014,M4,TM,4,A408,507489,178674,51.496799532,-0.452955206,N,235,585,84,200,64,61,234,1228
2014,M4,TM,4,A408,507489,178674,51.496799532,-0.452955206,S,266,658,104,184,43,77,228,1294
2014,M3,TM,4,A331,486850,157970,51.314225053,-0.755249123,C,84,467,81,106,71,501,643,1869
2014,M621,TM,4,5,430550,431500,53.77894206,-1.537885661,N,144,668,109,166,123,358,587,2011
2014,M621,TM,4,5,430550,431500,53.77894206,-1.537885661,S,186,483,183,220,207,689,415,2196
2014,M42,TM,M42 split,Jn1 38,396790,273090,52.355864124,-2.048555687,E,136,956,220,100,194,651,2660,4780
2014,M42,TM,M42 split,Jn1 38,396790,273090,52.355864124,-2.048555687,W,122,980,241,69,231,747,2701,4968
2014,M18,TM,6,LA Boundary,468260,415000,53.627093231,-0.96934102,N,13,652,278,217,84,534,4274,6040
2014,M18,TM,6,LA Boundary,468260,415000,53.627093231,-0.96934102,S,20,598,268,181,84,554,4430,6115
2014,M621,TM,A650 SPUR,RD SPLIT,424290,428000,53.747812942,-1.633152525,C,37,141,54,32,33,145,135,540
2014,M621,TM,A62,SPUR,425000,427910,53.746970628,-1.62239379,C,53,387,77,65,84,203,238,1053
2014,M60,TM,8,7,378714,393628,53.438994541,-2.321896127,E,65,734,236,326,43,238,1074,2650
2014,M60,TM,8,7,378714,393628,53.438994541,-2.321896127,W,68,842,195,314,42,225,1185,2804
2014,M40,TM,16,15,420080,267895,52.308807249,-1.706903651,E,172,833,117,93,207,1764,921,3935
2014,M40,TM,16,15,420080,267895,52.308807249,-1.706903651,W,171,997,106,114,264,1907,966,4354
2014,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785144329,-1.090704679,N,94,979,146,112,111,904,870,3121
2014,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785144329,-1.090704679,S,92,635,121,81,121,1073,810,2842
2014,M40,TM,12,LA Boundary,440000,250000,52.146847833,-1.416854895,N,106,1312,162,74,155,1559,1686,4948
2014,M40,TM,12,LA Boundary,440000,250000,52.146847833,-1.416854895,S,137,1050,179,67,181,1548,1606,4631
2014,M57,TM,5,6,340850,397200,53.468200855,-2.892504786,C,209,1326,270,262,211,1182,2121,5372
2014,M6,TM,M6 (32) North,M6 (32) South,354152,434703,53.806589314,-2.69768333,N,127,351,102,183,125,683,1568,3011
2014,M6,TM,M6 (32) North,M6 (32) South,354152,434703,53.806589314,-2.69768333,S,169,630,126,173,183,1082,1498,3692
2014,M3,TM,11,12,446750,124854,51.021167287,-1.334845058,N,167,1094,220,190,263,1585,1618,4970
2014,M3,TM,11,12,446750,124854,51.021167287,-1.334845058,S,172,1156,215,213,238,1587,1750,5158
2014,M3,TM,9,10,449609,129438,51.062145251,-1.293460155,N,255,1235,163,175,289,1188,1469,4518
2014,M3,TM,9,10,449609,129438,51.062145251,-1.293460155,S,247,1051,250,139,244,1784,1657,5124
2014,M4,TM,25,24,335000,189300,51.598777053,-2.939835263,E,254,1003,185,123,277,1666,1262,4516
2014,M4,TM,25,24,335000,189300,51.598777053,-2.939835263,W,182,935,142,157,167,1566,1234,4201
2014,M4,TM,35,LA Boundary,302800,180540,51.515393681,-3.402174199,E,113,879,197,128,249,968,831,3252
2014,M4,TM,35,LA Boundary,302800,180540,51.515393681,-3.402174199,W,105,739,182,160,136,847,840,2903
2014,M4,TM,49,48,257364,206767,51.74140312,-4.067273253,N,64,490,153,110,61,405,376,1595
2014,M4,TM,49,48,257364,206767,51.74140312,-4.067273253,S,109,445,118,77,67,380,297,1383
2014,M9,TM,3,2,304400,677800,55.983620319,-3.533795035,E,151,552,156,273,46,218,359,1604
2014,M9,TM,3,2,304400,677800,55.983620319,-3.533795035,W,191,471,163,268,28,248,348,1526
2014,M74,TM,9,8,277500,647800,55.708114759,-3.951131686,N,83,547,132,145,90,691,1687,3292
2014,M74,TM,9,8,277500,647800,55.708114759,-3.951131686,S,106,615,114,154,202,821,1602,3509
2014,M90,TM,5,6,312400,699100,56.176461839,-3.412606375,N,157,337,74,43,35,171,275,935
2014,M90,TM,5,6,312400,699100,56.176461839,-3.412606375,S,148,399,97,45,56,214,268,1080
2014,M90,TM,1,2,312450,683800,56.039049524,-3.406778228,N,290,1113,185,249,19,802,938,3304
2014,M90,TM,1,2,312450,683800,56.039049524,-3.406778228,S,297,948,165,236,9,577,728,2663
2014,M8,TM,13,12,263000,666600,55.873027809,-4.191178511,E,410,1307,322,241,116,465,503,2954
2014,M8,TM,13,12,263000,666600,55.873027809,-4.191178511,W,406,1351,246,210,132,447,614,3000
2014,M8,TM,23,22,256000,664200,55.849439964,-4.301682048,E,501,964,252,182,89,164,1134,2784
2014,M8,TM,23,22,256000,664200,55.849439964,-4.301682048,W,539,908,206,213,76,133,923,2460
2014,M90,TM,10,A9,309000,722380,56.384908696,-3.475383612,E,218,516,118,63,60,267,536,1559
2014,M90,TM,10,A9,309000,722380,56.384908696,-3.475383612,W,249,522,145,74,51,271,509,1573
2014,M876,TM,M9,3,290000,685700,56.051478652,-3.767712815,E,67,441,188,199,18,92,555,1494
2014,M876,TM,M9,3,290000,685700,56.051478652,-3.767712815,W,112,374,205,205,27,99,405,1315
2014,M1,TM,5,6,512360,200200,51.689323083,-0.375929928,N,290,1065,159,232,140,362,622,2579
2014,M1,TM,5,6,512360,200200,51.689323083,-0.375929928,S,281,975,116,257,88,310,624,2370
2014,M1,TM,10,10A,508985,218719,51.856429574,-0.418928813,N,120,268,62,88,24,63,229,735
2014,M1,TM,10,10A,508985,218719,51.856429574,-0.418928813,S,120,305,72,127,10,79,210,804
2014,M1,TM,19,20,455000,281500,52.428725959,-1.192534411,N,180,1182,198,276,305,936,4382,7280
2014,M1,TM,19,20,455000,281500,52.428725959,-1.192534411,S,191,900,182,246,265,1183,3752,6529
2014,M1,TM,LA Boundary,25,447291,333691,52.898590857,-1.298432035,N,162,1811,354,258,376,1298,4465,8563
2014,M1,TM,LA Boundary,25,447291,333691,52.898590857,-1.298432035,S,213,1440,552,275,261,965,5142,8634
2014,M1,TM,29,30,445163,368973,53.215904148,-1.325128313,N,151,1754,338,164,360,2120,4742,9477
2014,M1,TM,29,30,445163,368973,53.215904148,-1.325128313,S,147,1707,341,211,364,2116,4055,8795
2014,M1,TM,34,35,438000,393350,53.435568996,-1.429475968,N,136,1552,274,267,125,309,2988,5515
2014,M1,TM,34,35,438000,393350,53.435568996,-1.429475968,S,150,1190,408,265,190,728,2410,5192
2014,M1,TM,39,40,430500,419000,53.666597761,-1.539871711,N,167,1573,229,173,374,1160,1529,5037
2014,M1,TM,39,40,430500,419000,53.666597761,-1.539871711,S,205,1559,204,176,323,1493,1323,5077
2014,M2,TM,LA Boundary,SPUR,583000,163600,51.342026134,0.626068217,E,105,630,155,172,126,799,1474,3356
2014,M2,TM,LA Boundary,SPUR,583000,163600,51.342026134,0.626068217,W,104,638,180,160,112,425,1338,2852
2014,M3,TM,Junction 9 M3,Junction 8 M3,452970,138370,51.142155913,-1.24419527,N,121,737,113,95,98,697,482,2223
2014,M3,TM,Junction 9 M3,Junction 8 M3,452970,138370,51.142155913,-1.24419527,S,115,661,140,73,90,746,499,2208
2014,M4,TM,LA Boundary,4,506000,178400,51.494617598,-0.474479034,E,417,1143,182,392,209,610,541,3078
2014,M4,TM,LA Boundary,4,506000,178400,51.494617598,-0.474479034,W,469,1197,210,461,212,741,377,3198
2014,M4,TM,LA Boundary,8/9,486000,176400,51.480031079,-0.762981729,N,293,1721,102,201,128,1517,780,4449
2014,M4,TM,LA Boundary,8/9,486000,176400,51.480031079,-0.762981729,S,249,1331,156,186,182,886,1097,3838
2014,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513030454,-1.628886619,E,356,716,132,83,283,1529,1570,4314
2014,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513030454,-1.628886619,W,259,653,129,76,305,1409,1384,3956
2014,M5,TM,1,M5 split,402100,292000,52.525871819,-1.970477568,N,81,3335,432,313,27,452,4713,9272
2014,M5,TM,1,M5 split,402100,292000,52.525871819,-1.970477568,S,76,3400,632,462,127,414,4517,9552
2014,M5,TM,6,5,389552,257699,52.217403951,-2.154347182,N,113,2190,430,163,108,1381,3628,7902
2014,M5,TM,6,5,389552,257699,52.217403951,-2.154347182,S,105,2742,372,171,127,836,3969,8218
2014,M5,TM,13,12,378823,208915,51.778498036,-2.308356181,N,124,985,188,189,290,1438,1827,4916
2014,M5,TM,13,12,378823,208915,51.778498036,-2.308356181,S,106,1224,177,204,295,1062,1601,4563
2014,M5,TM,LA Boundary,Junction 17 M5,355000,179700,51.5144226,-2.649877354,E,287,1001,248,244,264,1613,1771,5142
2014,M5,TM,LA Boundary,Junction 17 M5,355000,179700,51.5144226,-2.649877354,W,275,1047,275,246,307,1450,1591,4916
2014,M5,TM,LA Boundary,21,338400,157500,51.313263569,-2.885205029,N,104,938,193,132,266,1142,1427,4099
2014,M5,TM,LA Boundary,21,338400,157500,51.313263569,-2.885205029,S,95,871,165,105,239,961,1418,3758
2014,M5,TM,30,29,296900,92000,50.718453842,-3.461829265,N,98,974,302,147,222,480,1438,3562
2014,M5,TM,30,29,296900,92000,50.718453842,-3.461829265,S,128,918,256,249,151,950,552,3077
2014,M6,TM,1,2,446200,281380,52.428459789,-1.321962943,E,121,1321,205,121,98,843,5131,7719
2014,M6,TM,1,2,446200,281380,52.428459789,-1.321962943,W,104,1145,260,175,175,1035,4733,7524
2014,M6,TM,6,LA Boundary,407000,292500,52.530326868,-1.898244065,N,131,3388,434,518,200,630,6386,11556
2014,M6,TM,6,LA Boundary,407000,292500,52.530326868,-1.898244065,S,110,3099,631,428,90,734,6025,11007
2014,M6,TM,8W,9,401100,296000,52.561833983,-1.98520513,E,204,1876,427,399,594,3231,3359,9887
2014,M6,TM,8W,9,401100,296000,52.561833983,-1.98520513,W,183,1991,555,386,454,3383,3649,10418
2014,M6,TM,13,14,392220,319740,52.775191908,-2.11676694,N,122,2504,136,916,17,1105,5421,10100
2014,M6,TM,13,14,392220,319740,52.775191908,-2.11676694,S,163,2323,354,252,60,1086,6063,10138
2014,M6,TM,22,23,359100,396360,53.462388582,-2.617498146,N,157,1581,259,278,248,1476,3049,6891
2014,M6,TM,22,23,359100,396360,53.462388582,-2.617498146,S,126,1453,293,258,272,1524,3103,6903
2014,M6,TM,26,27,353838,408487,53.570946572,-2.698538746,N,120,1270,190,288,230,1496,2323,5798
2014,M6,TM,26,27,353838,408487,53.570946572,-2.698538746,S,155,1342,210,279,244,1523,2322,5919
2014,M6,TM,31A,32,356500,432900,53.790587279,-2.661776378,E,188,1471,205,339,252,1163,2384,5814
2014,M6,TM,31A,32,356500,432900,53.790587279,-2.661776378,W,216,994,157,349,143,1145,2361,5147
2014,M6,TM,LA Boundary,36,352800,477600,54.191980765,-2.724880959,N,109,669,72,118,48,555,2034,3496
2014,M6,TM,LA Boundary,36,352800,477600,54.191980765,-2.724880959,S,104,695,173,172,159,552,2321,4072
2014,M6,TM,40,41,350125,530802,54.669810323,-2.774845712,N,117,469,178,92,139,418,2984,4279
2014,M6,TM,40,41,350125,530802,54.669810323,-2.774845712,S,107,607,142,116,149,477,3431,4922
