year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,buses_and_coaches,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2020,M1,TM,17,18,458354,270523,52.329704,-1.1451197,N,23,1199,160,254,335,3650,3297,8895
2020,M1,TM,17,18,458354,270523,52.329704,-1.1451197,S,24,990,253,226,350,2366,4709,8895
2020,M1,TM,22,23,447940,312400,52.707152,-1.2918996,N,5,1012,402,428,276,2328,3014,7460
2020,M1,TM,22,23,447940,312400,52.707152,-1.2918996,S,16,1033,275,355,309,2203,3057,7231
2020,M1,TM,LA Boundary,28,447218,354039,53.081494,-1.2965528,N,66,1615,272,317,401,2340,3276,8221
2020,M1,TM,LA Boundary,28,447218,354039,53.081494,-1.2965528,S,60,1309,245,245,400,2301,3112,7612
2020,M1,TM,M18 spur,33,446000,389300,53.398531,-1.3096553,E,114,1570,241,370,216,1995,2380,6773
2020,M1,TM,M18 spur,33,446000,389300,53.398531,-1.3096553,W,81,1429,250,442,276,1782,2480,6659
2020,M621,TM,7,M1,432150,429500,53.760869,-1.5138143,N,65,1075,73,142,189,715,267,2461
2020,M621,TM,7,M1,432150,429500,53.760869,-1.5138143,S,61,817,104,224,66,283,889,2382
2020,M2,TM,2,LA Boundary,573500,165500,51.362069,0.49073802,N,12,1180,214,396,44,2737,561,5132
2020,M2,TM,2,LA Boundary,573500,165500,51.362069,0.49073802,S,12,1048,153,462,74,1183,2868,5788
2020,M3,TM,7,6,459450,147210,51.220999,-1.1501169,E,68,654,109,70,137,993,611,2575
2020,M3,TM,7,6,459450,147210,51.220999,-1.1501169,W,70,697,116,82,245,807,810,2757
2020,M4,TM,4,3,508900,178400,51.494065,-0.43272165,E,266,1461,177,505,63,201,757,3163
2020,M4,TM,4,3,508900,178400,51.494065,-0.43272165,W,274,1565,267,489,92,111,818,3341
2020,M4,TM,13,12,452207,174055,51.463068,-1.2498911,E,87,786,128,152,93,549,1532,3240
2020,M4,TM,13,12,452207,174055,51.463068,-1.2498911,W,106,887,153,184,134,371,1664,3393
2020,M4,TM,LA Boundary,17,389200,179080,51.510542,-2.1570149,E,105,628,97,149,212,1527,1307,3922
2020,M4,TM,LA Boundary,17,389200,179080,51.510542,-2.1570149,W,79,499,130,159,198,1188,1374,3548
2020,M5,TM,4,LA Boundary,398500,280000,52.417992,-2.0234814,N,11,1288,223,168,156,429,2560,4824
2020,M5,TM,4,LA Boundary,398500,280000,52.417992,-2.0234814,S,11,1110,229,153,114,396,2369,4371
2020,M5,TM,LA Boundary,LA Boundary,391788,234783,52.011414,-2.1210581,N,2,1087,279,209,83,549,3386,5594
2020,M5,TM,LA Boundary,LA Boundary,391788,234783,52.011414,-2.1210581,S,0,973,226,219,13,473,3112,5017
2020,M5,TM,11,10,389660,223200,51.907239,-2.15171,N,70,1243,222,135,196,521,3415,5732
2020,M5,TM,11,10,389660,223200,51.907239,-2.15171,S,87,1235,168,139,195,385,2993,5114
2020,M5,TM,24,23,330800,134540,51.105963,-2.9897945,N,138,770,226,199,160,754,857,2966
2020,M5,TM,24,23,330800,134540,51.105963,-2.9897945,S,96,439,128,116,236,1050,730,2698
2020,M5,TM,28,27,303700,112172,50.900966,-3.3708332,N,20,494,107,192,73,226,1240,2331
2020,M5,TM,28,27,303700,112172,50.900966,-3.3708332,S,19,559,99,176,71,340,1549,2794
2020,M6,TM,4,M42,419593,286694,52.477826,-1.7129532,E,0,1484,226,167,315,1673,4799,8664
2020,M6,TM,4,M42,419593,286694,52.477826,-1.7129532,W,0,1672,167,281,282,1422,3824,7648
2020,M6,TM,16,17,377600,359800,53.134881,-2.3362678,N,12,1989,292,237,236,1424,6906,11085
2020,M6,TM,16,17,377600,359800,53.134881,-2.3362678,S,8,1948,466,179,355,1950,6514,11410
2020,M6,TM,21 spur,21A,364400,390840,53.413159,-2.5370481,E,71,1709,404,445,380,3234,4374,10547
2020,M6,TM,21 spur,21A,364400,390840,53.413159,-2.5370481,W,72,1737,389,426,347,3140,4266,10305
2020,M6,TM,25,A49,356725,402000,53.512888,-2.6540473,N,12,278,54,137,25,236,348,1077
2020,M6,TM,25,A49,356725,402000,53.512888,-2.6540473,S,13,242,80,107,28,241,333,1030
2020,M6,TM,29A,30,357160,425900,53.727729,-2.650785,N,9,656,236,455,38,2832,448,4665
2020,M6,TM,29A,30,357160,425900,53.727729,-2.650785,S,11,887,379,150,85,3126,426,5052
2020,M6,TM,43,44,341413,559508,54.926802,-2.9157244,N,16,317,69,93,93,1432,1621,3625
2020,M6,TM,43,44,341413,559508,54.926802,-2.9157244,S,8,422,69,139,116,1178,1794,3718
2020,M18,TM,4,5,466400,407900,53.563524,-0.99896973,N,12,388,150,220,97,814,3139,4808
2020,M18,TM,4,5,466400,407900,53.563524,-0.99896973,S,9,414,192,223,124,926,3220,5099
2020,M20,TM,4,5,571200,158800,51.302577,0.45451659,E,37,1044,72,412,14,942,3485,5969
2020,M20,TM,4,5,571200,158800,51.302577,0.45451659,W,33,927,81,334,10,236,3982,5571
2020,M23,TM,11,10A,530000,135500,51.104069,-0.14455299,E,2,875,191,263,126,253,598,2307
2020,M23,TM,11,10A,530000,135500,51.104069,-0.14455299,W,2,788,103,217,54,267,551,1979
2020,M27,TM,12,split,464300,104900,50.840064,-1.0881722,C,157,2422,516,651,406,2423,5059,11476
2020,M27,TM,8,9,449988,109982,50.88717,-1.2907213,E,17,541,173,405,117,494,733,2463
2020,M27,TM,8,9,449988,109982,50.88717,-1.2907213,W,19,687,129,450,187,124,1304,2881
2020,M40,TM,5,4,480300,192500,51.625598,-0.84137318,E,57,1168,187,151,90,662,1298,3557
2020,M40,TM,5,4,480300,192500,51.625598,-0.84137318,W,56,1277,203,131,124,717,1240,3692
2020,M45,TM,LA Boundary,M1,455407,270921,52.333587,-1.1882946,E,20,140,32,45,34,337,131,719
2020,M45,TM,LA Boundary,M1,455407,270921,52.333587,-1.1882946,W,12,151,20,39,51,310,138,710
2020,M53,TM,3,2,328000,388000,53.383917,-3.0839369,N,64,311,64,136,36,235,613,1394
2020,M53,TM,3,2,328000,388000,53.383917,-3.0839369,S,64,308,47,115,33,233,605,1341
2020,M56,TM,4,LA Boundary,383600,388821,53.395961,-2.2480935,E,139,510,158,213,98,225,1097,2302
2020,M56,TM,4,LA Boundary,383600,388821,53.395961,-2.2480935,W,113,504,125,210,135,217,997,2188
2020,M56,TM,5,4,381560,387149,53.380865,-2.2786731,N,136,1395,102,349,144,544,2008,4543
2020,M56,TM,5,4,381560,387149,53.380865,-2.2786731,S,129,981,214,338,151,1700,846,4230
2020,M56,TM,9,8,371100,385200,53.362876,-2.4357355,E,27,437,94,194,79,401,703,1907
2020,M56,TM,9,8,371100,385200,53.362876,-2.4357355,W,26,489,126,183,79,457,751,2084
2020,M62,TM,9,10,362100,392040,53.423784,-2.5717932,E,12,1021,249,302,425,1979,2646,6622
2020,M62,TM,9,10,362100,392040,53.423784,-2.5717932,W,6,1011,282,222,348,1950,2476,6289
2020,M60,TM,17,18,381800,405391,53.544839,-2.2761281,E,62,1573,310,680,114,2023,4370,9069
2020,M60,TM,17,18,381800,405391,53.544839,-2.2761281,W,69,1621,332,630,112,2004,4196,8895
2020,M62,TM,22,LA Boundary,404000,416600,53.645893,-1.9409665,E,28,1778,360,144,340,790,5805,9217
2020,M62,TM,22,LA Boundary,404000,416600,53.645893,-1.9409665,W,26,1782,469,153,362,864,5328,8958
2020,M62,TM,27,28,426000,426200,53.731551,-1.607374,E,55,2112,436,308,375,1088,6939,11257
2020,M62,TM,27,28,426000,426200,53.731551,-1.607374,W,74,2712,516,400,429,1343,7616,13015
2020,M60,TM,12,11,375152,398500,53.482627,-2.3759025,N,33,1198,276,620,108,516,1969,4687
2020,M60,TM,12,11,375152,398500,53.482627,-2.3759025,S,33,1282,267,572,48,2534,31,4734
2020,M60,TM,6,LA Boundary,380885,391590,53.420758,-2.2890909,N,67,942,215,366,70,687,1003,3283
2020,M60,TM,6,LA Boundary,380885,391590,53.420758,-2.2890909,S,63,801,207,316,61,601,921,2908
2020,M60,TM,19,18,383534,405385,53.544842,-2.2499602,E,50,890,204,350,150,592,992,3177
2020,M60,TM,19,18,383534,405385,53.544842,-2.2499602,W,47,965,236,320,111,602,1069,3303
2020,M621,TM,RD SPLIT,1,426500,429600,53.762085,-1.5995049,N,44,463,132,125,33,71,460,1286
2020,M621,TM,RD SPLIT,1,426500,429600,53.762085,-1.5995049,S,39,545,130,106,47,57,338,1222
2020,M25,TM,23,22,521708,201110,51.695553,-0.240445,E,87,1463,175,642,288,1645,6385,10598
2020,M25,TM,23,22,521708,201110,51.695553,-0.240445,W,150,2241,327,701,537,2640,7154,13599
2020,M25,TM,17,18,503800,195000,51.644229,-0.50125972,N,101,1776,389,510,346,1834,2907,7762
2020,M25,TM,17,18,503800,195000,51.644229,-0.50125972,S,113,1513,389,473,293,1745,2631,7044
2020,M67,TM,2,3,394490,395211,53.453626,-2.0844405,E,26,344,93,158,1,329,382,1308
2020,M67,TM,2,3,394490,395211,53.453626,-2.0844405,W,27,326,80,90,89,246,430,1261
2020,M25,TM,3,2,554050,170000,51.408105,0.21354968,N,31,1703,155,548,420,2592,2107,7524
2020,M25,TM,3,2,554050,170000,51.408105,0.21354968,S,33,1220,326,653,96,1554,2879,6729
2020,M56,TM,M56 spur,14,344643,373500,53.255605,-2.8312166,E,7,799,335,388,129,1315,3077,6044
2020,M56,TM,M56 spur,14,344643,373500,53.255605,-2.8312166,W,7,869,395,454,24,638,3813,6192
2020,M58,TM,1,3,342000,403255,53.522746,-2.876305,E,3,263,171,122,21,543,475,1594
2020,M58,TM,1,3,342000,403255,53.522746,-2.876305,W,3,287,151,195,15,491,540,1678
2020,M20,TM,10,11,608000,138750,51.110288,0.97011179,E,67,298,59,140,168,2324,664,3654
2020,M20,TM,10,11,608000,138750,51.110288,0.97011179,W,87,315,37,150,174,2409,691,3776
2020,M25,TM,11,10,505600,161200,51.34009,-0.48535719,N,254,1917,344,547,472,2469,2514,8263
2020,M25,TM,11,10,505600,161200,51.34009,-0.48535719,S,188,1477,419,400,497,2748,1736,7278
2020,M25,TM,16,15,504000,183357,51.539542,-0.501817,N,190,3489,378,736,298,1176,4756,10833
2020,M25,TM,16,15,504000,183357,51.539542,-0.501817,S,189,3336,417,692,319,1175,4264,10203
2020,M25,TM,20,21,510000,202901,51.714064,-0.40920576,E,94,1904,513,532,381,2011,3463,8804
2020,M25,TM,20,21,510000,202901,51.714064,-0.40920576,W,94,1473,339,482,309,1644,2758,7005
2020,M25,TM,LA Boundary,27,549300,198760,51.667785,0.15749389,E,119,1827,581,500,443,5225,6478,15054
2020,M25,TM,LA Boundary,27,549300,198760,51.667785,0.15749389,W,117,2068,527,579,521,5587,6863,16145
2020,M11,TM,LA Boundary,5,543019,193826,51.625083,0.064719601,N,17,1140,72,283,69,262,957,2783
2020,M11,TM,LA Boundary,5,543019,193826,51.625083,0.064719601,S,21,960,86,315,81,247,974,2663
2020,M11,TM,9,10,547270,245500,52.088261,0.14808793,N,1,359,106,59,102,1028,2021,3675
2020,M11,TM,9,10,547270,245500,52.088261,0.14808793,S,11,338,96,61,86,852,1925,3359
2020,M54,TM,4,3,375900,308800,52.676361,-2.3578766,E,61,675,157,269,61,259,1371,2792
2020,M54,TM,4,3,375900,308800,52.676361,-2.3578766,W,65,677,171,257,52,293,1363,2812
2020,M20,TM,2,2,561000,159600,51.312739,0.30868761,E,0,129,286,96,68,1848,205,2632
2020,M20,TM,2,2,561000,159600,51.312739,0.30868761,W,0,329,223,175,70,1382,1189,3368
2020,M56,TM,8,7,374250,385200,53.363039,-2.3884026,E,42,539,84,188,73,409,837,2131
2020,M56,TM,8,7,374250,385200,53.363039,-2.3884026,W,35,474,59,166,66,410,805,1979
2020,M18,TM,M1,M18 SPUR,448325,388413,53.390352,-1.2748273,N,29,615,138,97,141,1029,1435,3454
2020,M18,TM,M1,M18 SPUR,448325,388413,53.390352,-1.2748273,S,44,832,178,121,169,1424,2599,5323
2020,M4,TM,4,A408,507489,178674,51.496798,-0.45295527,N,134,490,101,199,66,169,74,1098
2020,M4,TM,4,A408,507489,178674,51.496798,-0.45295527,S,158,581,51,179,87,174,53,1126
2020,M3,TM,4,A331,486850,157970,51.314223,-0.75524918,E,33,421,84,105,73,427,782,1893
2020,M3,TM,4,A331,486850,157970,51.314223,-0.75524918,W,20,256,51,64,44,260,476,1151
2020,M621,TM,4,5,430490,431176,53.776032,-1.5388281,N,57,851,116,175,50,144,523,1859
2020,M621,TM,4,5,430490,431176,53.776032,-1.5388281,S,81,1214,193,263,102,193,986,2951
2020,M42,TM,M42 split,Jn1 38,396790,273090,52.355862,-2.0485557,E,33,1322,174,149,182,553,3092,5472
2020,M42,TM,M42 split,Jn1 38,396790,273090,52.355862,-2.0485557,W,29,1317,225,138,168,504,3117,5469
2020,M18,TM,6,LA Boundary,468457,415863,53.634822,-0.96617331,N,6,451,248,173,180,1255,3138,5445
2020,M18,TM,6,LA Boundary,468457,415863,53.634822,-0.96617331,S,6,553,127,147,116,481,3697,5120
2020,M621,TM,A650 SPUR,RD SPLIT,424290,428000,53.747811,-1.6331525,C,22,232,66,63,17,36,230,643
2020,M621,TM,A62,SPUR,425000,427910,53.746969,-1.6223938,W,43,459,141,88,97,227,173,1185
2020,M60,TM,8,7,378714,393628,53.438993,-2.3218961,E,81,886,233,417,77,591,1241,3445
2020,M60,TM,8,7,378714,393628,53.438993,-2.3218961,W,70,1007,275,482,95,491,1539,3888
2020,M40,TM,16,15,421004,266974,52.300491,-1.6934085,E,23,1202,50,69,142,775,2152,4391
2020,M40,TM,16,15,421004,266974,52.300491,-1.6934085,W,34,1398,35,93,163,1073,1987,4749
2020,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785143,-1.0907047,N,59,1130,189,62,146,598,1378,3503
2020,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785143,-1.0907047,S,59,900,126,59,66,623,1141,2914
2020,M40,TM,12,LA Boundary,440000,250000,52.146846,-1.4168549,N,56,1302,170,78,178,831,2154,4713
2020,M40,TM,12,LA Boundary,440000,250000,52.146846,-1.4168549,S,67,1087,131,71,152,639,2371,4450
2020,M57,TM,5,6,340850,397200,53.468199,-2.8925048,E,70,889,178,221,153,902,1651,3993
2020,M57,TM,5,6,340850,397200,53.468199,-2.8925048,W,58,736,147,183,127,747,1368,3308
2020,M6,TM,M6 (32) North,M6 (32) South,354205,434650,53.806116,-2.6968707,N,38,796,147,168,110,647,2427,4295
2020,M6,TM,M6 (32) North,M6 (32) South,354205,434650,53.806116,-2.6968707,S,34,924,105,200,162,754,2444,4589
2020,M3,TM,11,12,446750,124854,51.021166,-1.3348451,N,36,823,179,223,386,2729,705,5044
2020,M3,TM,11,12,446750,124854,51.021166,-1.3348451,S,30,1158,209,228,214,3101,308,5218
2020,M3,TM,9,10,449609,129438,51.062144,-1.2934602,N,172,1016,176,154,365,1996,1249,4956
2020,M3,TM,9,10,449609,129438,51.062144,-1.2934602,S,118,768,168,144,216,1870,1013,4178
2020,M4,TM,25,24,332868,189525,51.600548,-2.9706545,E,96,746,158,122,137,381,2773,4318
2020,M4,TM,25,24,332868,189525,51.600548,-2.9706545,W,61,618,161,150,143,496,2474,4043
2020,M4,TM,35,LA Boundary,301385,180142,51.511569,-3.422448,E,5,732,148,245,113,1513,496,3247
2020,M4,TM,35,LA Boundary,301385,180142,51.511569,-3.422448,W,10,655,137,307,79,1076,866,3120
2020,M4,TM,49,48,257364,206767,51.741401,-4.0672732,N,28,554,182,160,38,82,520,1536
2020,M4,TM,49,48,257364,206767,51.741401,-4.0672732,S,30,602,185,165,34,100,549,1635
2020,M9,TM,3,2,304400,677800,55.983619,-3.533795,E,27,423,57,102,47,201,380,1210
2020,M9,TM,3,2,304400,677800,55.983619,-3.533795,W,30,398,79,121,31,178,462,1269
2020,M74,TM,9,8,277444,647780,55.70792,-3.9520133,N,78,426,112,108,111,686,2046,3488
2020,M74,TM,9,8,277444,647780,55.70792,-3.9520133,S,59,425,75,195,123,956,2260,4035
2020,M90,TM,1,2,312450,683800,56.039048,-3.4067782,N,120,812,193,135,139,613,905,2798
2020,M90,TM,1,2,312450,683800,56.039048,-3.4067782,S,93,699,77,128,41,457,757,2158
2020,M8,TM,13,12,263000,666600,55.873026,-4.1911784,E,260,1576,399,376,135,527,612,3626
2020,M8,TM,13,12,263000,666600,55.873026,-4.1911784,W,229,1445,271,291,136,450,662,3254
2020,M8,TM,23,22,256000,664200,55.849439,-4.301682,E,127,515,149,126,55,81,602,1529
2020,M8,TM,23,22,256000,664200,55.849439,-4.301682,W,131,467,118,142,46,63,472,1308
2020,M876,TM,M9,3,290000,685700,56.051477,-3.7677128,E,39,543,256,317,25,105,678,1924
2020,M876,TM,M9,3,290000,685700,56.051477,-3.7677128,W,65,457,277,325,39,111,492,1701
2020,M1,TM,5,6,512360,200200,51.689321,-0.37592999,N,32,671,143,394,88,216,431,1943
2020,M1,TM,5,6,512360,200200,51.689321,-0.37592999,S,25,512,153,416,73,239,337,1731
2020,M1,TM,19,20,455000,281500,52.428724,-1.1925344,N,57,987,151,317,300,1940,2863,6558
2020,M1,TM,19,20,455000,281500,52.428724,-1.1925344,S,76,779,175,233,271,2000,2897,6356
2020,M1,TM,LA Boundary,25,447291,333691,52.898589,-1.2984321,N,26,1097,266,307,319,1547,4256,7793
2020,M1,TM,LA Boundary,25,447291,333691,52.898589,-1.2984321,S,31,1198,289,264,282,1159,5070,8262
2020,M1,TM,34,35,438000,393350,53.435567,-1.429476,N,37,960,334,340,185,1352,1563,4734
2020,M1,TM,34,35,438000,393350,53.435567,-1.429476,S,42,920,331,369,201,1395,1706,4922
2020,M1,TM,39,40,429707,419911,53.67483,-1.5517862,N,51,1433,375,291,117,382,2216,4815
2020,M1,TM,39,40,429707,419911,53.67483,-1.5517862,S,42,1299,367,334,150,406,2420,4976
2020,M2,TM,LA Boundary,SPUR,582995,163573,51.341784,0.62598254,E,67,506,123,204,213,1487,1295,3828
2020,M2,TM,LA Boundary,SPUR,582995,163573,51.341784,0.62598254,W,76,598,110,235,187,1380,1257,3767
2020,M3,TM,Junction 9 M3,Junction 8 M3,452970,138370,51.142154,-1.2441953,N,61,491,89,90,151,720,435,1975
2020,M3,TM,Junction 9 M3,Junction 8 M3,452970,138370,51.142154,-1.2441953,S,64,539,112,105,148,792,633,2329
2020,M4,TM,LA Boundary,4,506000,178400,51.494616,-0.4744791,E,24,1644,275,800,75,242,883,3918
2020,M4,TM,LA Boundary,4,506000,178400,51.494616,-0.4744791,W,19,1571,273,789,111,258,865,3867
2020,M4,TM,LA Boundary,J8/9,486000,176400,51.480029,-0.76298178,N,46,1078,190,476,186,468,1694,4092
2020,M4,TM,LA Boundary,J8/9,486000,176400,51.480029,-0.76298178,S,37,1011,168,487,192,392,1609,3858
2020,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513029,-1.6288866,E,6,559,119,106,64,595,2493,3935
2020,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513029,-1.6288866,W,3,661,140,124,44,711,2238,3918
2020,M5,TM,1,M5 split,402100,292000,52.52587,-1.9704776,N,10,2065,390,279,300,535,3673,7241
2020,M5,TM,1,M5 split,402100,292000,52.52587,-1.9704776,S,7,2037,270,268,200,584,3550,6910
2020,M5,TM,6,5,389552,257699,52.217402,-2.1543472,N,5,1464,348,197,243,681,4385,7318
2020,M5,TM,6,5,389552,257699,52.217402,-2.1543472,S,2,1275,247,215,188,562,3797,6285
2020,M5,TM,13,12,378823,208915,51.778496,-2.3083562,N,43,1330,172,203,219,661,2469,5054
2020,M5,TM,13,12,378823,208915,51.778496,-2.3083562,S,42,1474,181,225,341,953,2414,5589
2020,M5,TM,LA Boundary,Junction 17 M5,356097,180335,51.520217,-2.6341491,E,21,957,308,254,213,554,2785,5071
2020,M5,TM,LA Boundary,Junction 17 M5,356097,180335,51.520217,-2.6341491,W,6,810,264,304,167,464,2700,4709
2020,M5,TM,LA Boundary,21,338400,157500,51.313262,-2.885205,N,79,943,176,126,195,1190,1454,4084
2020,M5,TM,LA Boundary,21,338400,157500,51.313262,-2.885205,S,109,796,200,133,146,1076,1126,3478
2020,M5,TM,30,29,296900,92000,50.718452,-3.4618292,N,10,758,170,198,167,1021,823,3136
2020,M5,TM,30,29,296900,92000,50.718452,-3.4618292,S,26,804,180,194,92,814,932,3016
2020,M6,TM,1,2,446200,281380,52.428458,-1.321963,E,7,1388,328,175,229,1409,5551,9080
2020,M6,TM,1,2,446200,281380,52.428458,-1.321963,W,12,1563,343,162,330,1480,5516,9393
2020,M6,TM,6,LA Boundary,407000,292500,52.530325,-1.8982441,N,27,2867,619,718,350,1532,7015,13102
2020,M6,TM,6,LA Boundary,407000,292500,52.530325,-1.8982441,S,34,2655,524,735,373,1570,6934,12792
2020,M6,TM,8W,9,401100,296000,52.561832,-1.9852051,E,80,2323,519,366,214,1506,6231,11159
2020,M6,TM,8W,9,401100,296000,52.561832,-1.9852051,W,91,2764,526,443,350,2113,5803,11998
2020,M6,TM,13,14,392220,319740,52.77519,-2.1167669,N,30,1405,231,266,206,1048,4336,7491
2020,M6,TM,13,14,392220,319740,52.77519,-2.1167669,S,22,1557,307,289,268,1403,4649,8473
2020,M6,TM,22,23,359100,396360,53.462387,-2.6174981,N,27,1362,428,373,212,873,4109,7356
2020,M6,TM,22,23,359100,396360,53.462387,-2.6174981,S,22,934,407,378,247,895,4382,7242
2020,M6,TM,26,27,353838,408487,53.570945,-2.6985387,N,12,763,412,419,172,1602,3223,6592
2020,M6,TM,26,27,353838,408487,53.570945,-2.6985387,S,10,777,458,419,267,1722,2786,6428
2020,M6,TM,31A,32,356500,432900,53.790586,-2.6617764,E,115,1021,207,307,193,1508,2184,5420
2020,M6,TM,31A,32,356500,432900,53.790586,-2.6617764,W,142,926,213,308,169,1338,2027,4981
2020,M6,TM,LA Boundary,36,352800,477600,54.191979,-2.7248809,N,50,392,117,116,116,996,1461,3198
2020,M6,TM,LA Boundary,36,352800,477600,54.191979,-2.7248809,S,43,494,131,151,145,921,1408,3250
2020,M6,TM,40,41,350125,530802,54.669809,-2.7748457,N,17,374,123,78,85,376,3028,4063
2020,M6,TM,40,41,350125,530802,54.669809,-2.7748457,S,16,410,162,91,101,551,3101,4416
2020,M11,TM,11,12,543478,253852,52.164295,0.096300989,N,31,514,184,150,112,719,2295,3975
2020,M11,TM,11,12,543478,253852,52.164295,0.096300989,S,42,513,172,135,97,781,2219,3917
2020,M18,TM,LA Boundary,M62 / M18,468480,420010,53.672086,-0.96491325,N,8,720,185,225,83,1795,2882,5890
2020,M18,TM,LA Boundary,M62 / M18,468480,420010,53.672086,-0.96491325,S,10,677,142,187,78,2127,3111,6322
2020,M27,TM,10,11,458600,107400,50.863147,-1.1687154,E,62,810,207,441,84,534,859,2935
2020,M27,TM,10,11,458600,107400,50.863147,-1.1687154,W,52,850,191,421,110,439,839,2850
2020,M40,TM,2,1A,499500,186500,51.568604,-0.56579199,E,17,1477,247,389,124,705,1549,4491
2020,M40,TM,2,1A,499500,186500,51.568604,-0.56579199,W,17,1607,263,369,157,556,1586,4538
2020,M53,TM,5,4,332900,380400,53.31626,-3.0086674,E,5,616,11,218,11,963,30,1849
2020,M53,TM,5,4,332900,380400,53.31626,-3.0086674,W,6,346,53,226,21,703,162,1511
2020,M54,TM,7,6,364600,310325,52.689447,-2.5251623,E,40,555,112,136,98,498,933,2333
2020,M54,TM,7,6,364600,310325,52.689447,-2.5251623,W,40,558,113,136,99,500,937,2343
2020,M56,TM,6,5,380725,386100,53.371406,-2.2911611,N,112,918,275,257,216,855,1722,4243
2020,M56,TM,6,5,380725,386100,53.371406,-2.2911611,S,116,871,265,273,184,915,1603,4110
2020,M56,TM,11,LA Boundary,358597,381532,53.329073,-2.6231231,E,5,745,563,727,72,1150,3889,7144
2020,M56,TM,11,LA Boundary,358597,381532,53.329073,-2.6231231,W,9,746,387,478,98,987,3980,6677
2020,M61,TM,LA Boundary,8,360000,417046,53.648378,-2.6065979,N,73,669,119,192,113,698,1106,2898
2020,M61,TM,LA Boundary,8,360000,417046,53.648378,-2.6065979,S,78,753,160,185,116,675,1092,2981
2020,M62,PM,5,6,345000,389306,53.397702,-2.8286149,E,59,377,80,141,66,215,369,1249
