year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,buses_and_coaches,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2003,M2,TM,2,LA Boundary,573500,165500,51.362070922,0.490738124,S,231,930,155,428,230,982,535,3260
2003,M3,TM,7,6,459450,147210,51.221001097,-1.150116819,N,280,1012,137,67,265,690,777,2948
2003,M3,TM,7,6,459450,147210,51.221001097,-1.150116819,S,212,1212,122,135,208,715,830,3222
2003,M4,TM,4,3,508900,178400,51.494067034,-0.432721583,E,502,1726,154,226,272,459,281,3118
2003,M4,TM,4,3,508900,178400,51.494067034,-0.432721583,W,522,1837,180,247,215,481,365,3325
2003,M4,TM,13,12,449300,173350,51.456991348,-1.291830727,E,225,1386,119,88,416,1347,1131,4487
2003,M4,TM,13,12,449300,173350,51.456991348,-1.291830727,W,245,1398,137,120,352,1178,986,4171
2003,M4,TM,LA Boundary,17,389200,179080,51.510544007,-2.157014857,E,183,946,301,245,512,1364,1235,4603
2003,M4,TM,LA Boundary,17,389200,179080,51.510544007,-2.157014857,W,126,1030,158,173,395,1178,1139,4073
2003,M5,TM,4,LA Boundary,398500,280000,52.417993414,-2.023481394,N,137,2151,246,168,577,1766,1369,6277
2003,M5,TM,4,LA Boundary,398500,280000,52.417993414,-2.023481394,S,107,1669,192,127,558,1748,1058,5352
2003,M5,TM,LA Boundary,LA Boundary,391788,234783,52.011416047,-2.12105813,N,119,1521,252,134,726,1864,1432,5929
2003,M5,TM,LA Boundary,LA Boundary,391788,234783,52.011416047,-2.12105813,S,169,1537,274,101,635,1374,1301,5222
2003,M5,TM,11,10,389660,223200,51.90724048,-2.151710032,N,84,1628,241,130,674,1939,1895,6507
2003,M5,TM,11,10,389660,223200,51.90724048,-2.151710032,S,49,1295,233,116,597,1469,1789,5499
2003,M5,TM,24,23,330800,134540,51.105965169,-2.989794576,N,367,1057,234,121,434,1203,519,3568
2003,M5,TM,24,23,330800,134540,51.105965169,-2.989794576,S,170,791,180,94,285,871,813,3034
2003,M5,TM,28,27,303700,112172,50.900967348,-3.370833261,N,148,861,300,110,213,459,809,2752
2003,M5,TM,28,27,303700,112172,50.900967348,-3.370833261,S,138,846,244,109,162,380,786,2527
2003,M6,TM,4,M42,419593,286694,52.477827332,-1.712953169,E,121,2124,276,140,732,1910,2715,7897
2003,M6,TM,4,M42,419593,286694,52.477827332,-1.712953169,W,171,2204,356,287,592,1397,2200,7036
2003,M6,TM,16,17,377600,359800,53.134882738,-2.336267782,N,145,3649,396,208,1043,4148,2446,11890
2003,M6,TM,16,17,377600,359800,53.134882738,-2.336267782,S,316,2621,309,143,1302,4386,2565,11326
2003,M6,TM,21 spur,21A,364400,390840,53.413160277,-2.537048107,N,172,2898,385,243,1102,4081,2448,11157
2003,M6,TM,21 spur,21A,364400,390840,53.413160277,-2.537048107,S,168,2514,336,245,1103,3599,2009,9806
2003,M6,TM,25,A49,356725,402000,53.512889706,-2.654047289,N,54,477,74,87,173,256,239,1306
2003,M6,TM,25,A49,356725,402000,53.512889706,-2.654047289,S,56,402,89,67,199,311,179,1247
2003,M6,TM,29A,30,357160,425900,53.727730144,-2.650785067,N,254,1238,168,242,346,1221,1272,4487
2003,M6,TM,29A,30,357160,425900,53.727730144,-2.650785067,S,280,1513,183,163,362,1293,1392,4906
2003,M6,TM,34 western spur,35,349600,465000,54.078444094,-2.771810414,N,174,2052,173,262,437,1036,1196,5156
2003,M6,TM,34 western spur,35,349600,465000,54.078444094,-2.771810414,S,149,1413,309,314,346,959,1492,4833
2003,M6,TM,43,44,341413,559508,54.926803387,-2.915724416,N,124,715,108,119,397,1402,1498,4239
2003,M6,TM,43,44,341413,559508,54.926803387,-2.915724416,S,183,1000,184,53,513,1457,1161,4368
2003,M18,TM,4,5,466400,407900,53.563525103,-0.998969684,N,101,1153,118,106,343,1815,1039,4574
2003,M18,TM,4,5,466400,407900,53.563525103,-0.998969684,S,84,944,155,131,417,1533,1596,4776
2003,M20,TM,4,5,571200,158800,51.302579071,0.454516689,E,545,1805,235,249,619,3275,709,6892
2003,M20,TM,4,5,571200,158800,51.302579071,0.454516689,W,445,1532,235,247,497,2977,541,6029
2003,M23,TM,11,10A,530000,135500,51.104070727,-0.144552913,N,177,1177,162,253,159,530,315,2596
2003,M23,TM,11,10A,530000,135500,51.104070727,-0.144552913,S,146,1253,116,207,131,437,360,2504
2003,M27,TM,12,split,464300,104900,50.840065438,-1.0881722,C,619,2866,541,544,554,1601,908,7014
2003,M27,TM,8,9,450500,109400,50.881894583,-1.283523278,E,199,1521,296,268,283,831,584,3783
2003,M27,TM,8,9,450500,109400,50.881894583,-1.283523278,W,226,1982,300,231,327,1004,464,4308
2003,M40,TM,5,4,480300,192500,51.625599566,-0.84137313,E,360,1495,149,82,295,1174,549,3744
2003,M40,TM,5,4,480300,192500,51.625599566,-0.84137313,W,336,1545,110,80,347,1366,410,3858
2003,M45,TM,LA Boundary,M1,455407,270921,52.33358816,-1.188294518,E,23,159,9,3,100,288,60,619
2003,M45,TM,LA Boundary,M1,455407,270921,52.33358816,-1.188294518,W,24,218,15,5,102,332,109,781
2003,M53,TM,3,2,328000,388000,53.383918568,-3.083936887,N,250,688,108,111,79,357,213,1556
2003,M53,TM,3,2,328000,388000,53.383918568,-3.083936887,S,173,694,124,139,101,284,336,1678
2003,M56,TM,4,LA Boundary,383600,388821,53.395962788,-2.248093531,E,348,1126,155,133,327,1024,569,3334
2003,M56,TM,4,LA Boundary,383600,388821,53.395962788,-2.248093531,W,322,1213,184,112,416,1104,703,3732
2003,M56,TM,5,4,381560,387149,53.380866323,-2.278673113,N,513,1531,234,224,470,1171,871,4501
2003,M56,TM,5,4,381560,387149,53.380866323,-2.278673113,S,543,1393,241,218,506,1356,688,4402
2003,M56,TM,9,8,371100,385200,53.362877129,-2.435735543,E,81,1210,137,243,134,1032,415,3171
2003,M56,TM,9,8,371100,385200,53.362877129,-2.435735543,W,115,1289,132,117,241,948,491,3218
2003,M62,TM,9,10,362100,392040,53.423785292,-2.571793263,E,57,1612,191,203,541,1685,1207,5439
2003,M62,TM,9,10,362100,392040,53.423785292,-2.571793263,W,61,1372,238,189,389,1502,1777,5467
2003,M60,TM,17,18,381800,405391,53.544840306,-2.276128119,E,357,3355,385,527,1188,2950,2186,10591
2003,M60,TM,17,18,381800,405391,53.544840306,-2.276128119,W,358,2978,438,520,986,2677,2412,10011
2003,M62,TM,22,LA Boundary,404000,416600,53.645894656,-1.940966531,E,114,2420,252,139,865,3266,2368,9310
2003,M62,TM,22,LA Boundary,404000,416600,53.645894656,-1.940966531,W,108,1740,325,96,682,2266,2972,8081
2003,M62,TM,27,28,426000,426200,53.731552741,-1.607373937,E,140,1391,323,212,818,3457,2404,8605
2003,M62,TM,27,28,426000,426200,53.731552741,-1.607373937,W,188,1624,348,237,775,3437,2501,8922
2003,M62,TM,32,33,446000,424000,53.710404565,-1.304561984,E,68,1529,263,165,635,2081,2257,6930
2003,M62,TM,32,33,446000,424000,53.710404565,-1.304561984,W,75,1699,228,170,687,1860,2404,7048
2003,M60,TM,12,11,375152,398500,53.482628765,-2.375902521,N,239,1905,246,478,422,1160,816,5027
2003,M60,TM,12,11,375152,398500,53.482628765,-2.375902521,S,208,1844,285,457,438,1171,731,4926
2003,M60,TM,6,LA Boundary,380800,391700,53.421745469,-2.290376671,N,129,1209,262,327,233,1042,810,3883
2003,M60,TM,6,LA Boundary,380800,391700,53.421745469,-2.290376671,S,126,1284,284,342,376,1085,768,4139
2003,M60,TM,19,18,383000,405700,53.547658151,-2.258035962,N,77,1439,172,419,383,708,543,3664
2003,M60,TM,19,18,383000,405700,53.547658151,-2.258035962,S,146,1617,207,388,414,806,552,3984
2003,M621,TM,RD SPLIT,1,426500,429600,53.762086252,-1.599504898,N,104,469,132,56,174,381,269,1481
2003,M621,TM,RD SPLIT,1,426500,429600,53.762086252,-1.599504898,S,75,441,93,44,170,303,212,1263
2003,M25,TM,23,22,521708,201110,51.695554633,-0.240444924,E,244,2719,295,245,705,3221,1606,8791
2003,M25,TM,23,22,521708,201110,51.695554633,-0.240444924,W,202,2264,158,176,661,2696,1661,7616
2003,M25,TM,17,18,503800,195000,51.644230932,-0.501259659,N,226,3017,176,240,715,2113,1142,7403
2003,M25,TM,17,18,503800,195000,51.644230932,-0.501259659,S,238,2001,225,218,542,1536,1339,5861
2003,M67,TM,2,3,394490,395211,53.453627673,-2.084440464,E,149,748,118,215,206,457,232,1976
2003,M67,TM,2,3,394490,395211,53.453627673,-2.084440464,W,165,725,99,139,170,405,264,1802
2003,M25,TM,3,2,554050,170000,51.408106802,0.213549769,E,456,2473,253,419,574,2692,1502,7913
2003,M25,TM,3,2,554050,170000,51.408106802,0.213549769,W,482,2196,269,465,741,3318,1711,8700
2003,M56,TM,M56 spur,14,344600,373500,53.255601957,-2.831861072,E,158,1768,311,345,559,2400,987,6370
2003,M56,TM,M56 spur,14,344600,373500,53.255601957,-2.831861072,W,283,1976,324,318,699,2207,1272,6796
2003,M58,TM,1,3,342000,403255,53.52274748,-2.876305028,e,91,646,86,108,106,208,382,1536
2003,M58,TM,1,3,342000,403255,53.52274748,-2.876305028,w,74,578,92,117,108,257,357,1509
2003,M20,TM,10,11,608000,138750,51.110289652,0.970111908,E,371,469,73,110,261,2708,171,3792
2003,M20,TM,10,11,608000,138750,51.110289652,0.970111908,W,366,555,72,115,308,2646,317,4013
2003,M25,TM,11,10,505600,161200,51.340091266,-0.485357126,N,320,2502,237,270,574,2735,1073,7391
2003,M25,TM,11,10,505600,161200,51.340091266,-0.485357126,S,386,2776,267,336,741,3158,1130,8408
2003,M25,TM,16,15,504000,183357,51.539543957,-0.501816937,N,283,3240,312,326,674,2991,1464,9007
2003,M25,TM,16,15,504000,183357,51.539543957,-0.501816937,S,375,3413,318,351,631,2460,1431,8604
2003,M25,TM,20,21,510000,202901,51.71406567,-0.40920569,E,139,2188,329,199,821,2539,1215,7291
2003,M25,TM,20,21,510000,202901,51.71406567,-0.40920569,W,186,2411,304,185,523,1739,1525,6687
2003,M25,TM,LA Boundary,27,549300,198760,51.667786507,0.157493973,E,223,1903,264,277,602,3676,2571,9293
2003,M25,TM,LA Boundary,27,549300,198760,51.667786507,0.157493973,W,223,2098,224,250,635,3195,2057,8459
2003,M11,TM,LA Boundary,5,543480,194600,51.631922503,0.071691662,N,151,1571,128,419,246,825,587,3776
2003,M11,TM,LA Boundary,5,543480,194600,51.631922503,0.071691662,S,154,1346,131,400,294,680,704,3555
2003,M11,TM,9,10,547270,245500,52.088262743,0.148088014,N,151,830,116,104,245,1016,1133,3444
2003,M11,TM,9,10,547270,245500,52.088262743,0.148088014,S,94,737,93,122,199,1264,975,3390
2003,M65,PM,12,13,385261,437815,53.836378049,-2.225451778,N,100,833,94,79,105,239,136,1486
2003,M65,PM,12,13,385261,437815,53.836378049,-2.225451778,S,107,814,67,67,92,168,150,1358
2003,M54,TM,4,3,375900,308800,52.676362578,-2.357876566,E,236,785,139,150,218,721,416,2429
2003,M54,TM,4,3,375900,308800,52.676362578,-2.357876566,W,212,656,133,150,225,684,572,2420
2003,M20,TM,2,2,561000,159600,51.312740635,0.308687701,E,292,674,64,65,318,1943,490,3554
2003,M20,TM,2,2,561000,159600,51.312740635,0.308687701,W,244,766,86,117,259,1408,470,3106
2003,M56,TM,8,7,374250,385200,53.363040634,-2.388402649,E,103,1054,159,127,165,623,538,2666
2003,M56,TM,8,7,374250,385200,53.363040634,-2.388402649,W,95,976,109,50,209,695,295,2334
2003,M18,TM,M1,M18 SPUR,448325,388413,53.390353183,-1.274827282,N,108,960,132,139,440,1521,1209,4401
2003,M18,TM,M1,M18 SPUR,448325,388413,53.390353183,-1.274827282,S,96,862,130,125,381,1292,1630,4420
2003,M4,TM,4,A408,507489,178674,51.496799532,-0.452955206,N,393,602,99,124,87,70,56,1038
2003,M4,TM,4,A408,507489,178674,51.496799532,-0.452955206,S,416,718,107,155,71,90,60,1201
2003,M3,TM,4,A331,486850,157970,51.314225053,-0.755249123,C,81,522,56,64,99,309,254,1304
2003,M42,TM,7A,8,419420,288660,52.495507497,-1.715386333,N,44,1003,148,203,425,1303,665,3747
2003,M42,TM,7A,8,419420,288660,52.495507497,-1.715386333,S,121,1151,138,218,392,1509,1050,4458
2003,M621,TM,4,5,430550,431500,53.77894206,-1.537885661,N,273,804,183,170,260,448,417,2282
2003,M621,TM,4,5,430550,431500,53.77894206,-1.537885661,S,142,506,109,108,254,434,320,1731
2003,M42,TM,M42 split,Jn1 38,396790,273090,52.355864124,-2.048555687,E,136,1645,190,84,539,1598,1311,5367
2003,M42,TM,M42 split,Jn1 38,396790,273090,52.355864124,-2.048555687,W,83,1610,178,201,503,1940,1051,5483
2003,M6,TM,M42 slips,4A,417500,289930,52.506989163,-1.743599908,N,132,2474,634,350,791,2386,2260,8895
2003,M6,TM,M42 slips,4A,417500,289930,52.506989163,-1.743599908,S,136,2131,216,199,642,2152,1389,6729
2003,M18,TM,6,LA Boundary,468260,415000,53.627093231,-0.96934102,N,70,1044,151,129,365,2088,1604,5381
2003,M18,TM,6,LA Boundary,468260,415000,53.627093231,-0.96934102,S,70,974,195,135,536,2271,1855,5966
2003,M621,TM,A650 SPUR,RD SPLIT,424290,428000,53.747812942,-1.633152525,C,52,234,66,28,87,191,135,741
2003,M621,TM,A62,SPUR,425000,427910,53.746970628,-1.62239379,C,75,441,93,44,170,303,212,1263
2003,M60,TM,8,7,378714,393628,53.438994541,-2.321896127,E,220,1440,250,247,299,884,620,3740
2003,M60,TM,8,7,378714,393628,53.438994541,-2.321896127,W,182,1376,262,226,265,878,660,3667
2003,M40,TM,16,15,420080,267895,52.308807249,-1.706903651,N,106,1434,111,74,406,1357,786,4168
2003,M40,TM,16,15,420080,267895,52.308807249,-1.706903651,S,122,892,152,102,485,1357,895,3883
2003,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785144329,-1.090704679,N,132,1321,71,31,330,1203,361,3317
2003,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785144329,-1.090704679,S,143,1162,82,52,297,1076,473,3142
2003,M40,TM,12,LA Boundary,440000,250000,52.146847833,-1.416854895,N,142,1465,112,125,518,1934,731,4885
2003,M40,TM,12,LA Boundary,440000,250000,52.146847833,-1.416854895,S,162,1057,120,83,406,1616,733,4015
2003,M57,TM,5,6,340850,397200,53.468200855,-2.892504786,C,648,935,187,223,157,654,653,2809
2003,M6,TM,M6 (32) North,M6 (32) South,354152,434703,53.806589314,-2.69768333,N,206,900,163,201,339,923,1198,3724
2003,M6,TM,M6 (32) North,M6 (32) South,354152,434703,53.806589314,-2.69768333,S,166,830,125,235,296,896,1533,3915
2003,M3,TM,11,12,446750,124854,51.021167287,-1.334845058,N,299,1715,185,149,658,1907,1028,5642
2003,M3,TM,11,12,446750,124854,51.021167287,-1.334845058,S,290,1762,195,180,550,2052,1145,5884
2003,M3,TM,9,10,449609,129438,51.062145251,-1.293460155,N,206,1611,180,227,516,1474,1308,5316
2003,M3,TM,9,10,449609,129438,51.062145251,-1.293460155,S,209,1786,178,208,473,1559,1332,5536
2003,M621,TM,2,2A,428954,431691,53.780749552,-1.562086223,E,161,683,176,128,255,505,346,2093
2003,M621,TM,2,2A,428954,431691,53.780749552,-1.562086223,W,155,985,166,156,216,558,264,2345
2003,M4,TM,25,24,335000,189300,51.598777053,-2.939835263,E,267,1712,263,176,681,2358,1358,6548
2003,M4,TM,25,24,335000,189300,51.598777053,-2.939835263,W,218,1605,195,146,603,1989,1299,5837
2003,M4,TM,35,LA Boundary,302800,180540,51.515393681,-3.402174199,E,139,1242,184,201,47,229,277,2180
2003,M4,TM,35,LA Boundary,302800,180540,51.515393681,-3.402174199,W,108,1285,189,137,41,219,260,2131
2003,M4,TM,49,48,257364,206767,51.74140312,-4.067273253,N,69,715,70,63,58,252,187,1345
2003,M4,TM,49,48,257364,206767,51.74140312,-4.067273253,S,85,652,95,67,83,299,141,1337
2003,M9,TM,3,2,304400,677800,55.983620319,-3.533795035,E,121,624,111,340,128,245,225,1673
2003,M9,TM,3,2,304400,677800,55.983620319,-3.533795035,W,120,637,120,379,172,278,218,1804
2003,M74,TM,9,8,277500,647800,55.708114759,-3.951131686,N,131,541,131,95,351,849,1646,3613
2003,M74,TM,9,8,277500,647800,55.708114759,-3.951131686,S,159,614,125,70,406,828,1592,3635
2003,M90,TM,5,6,312400,699100,56.176461839,-3.412606375,N,65,441,53,53,110,288,217,1162
2003,M90,TM,5,6,312400,699100,56.176461839,-3.412606375,S,83,413,120,75,140,334,137,1219
2003,M90,TM,1,2,312450,683800,56.039049524,-3.406778228,N,179,468,228,137,98,319,501,1751
2003,M90,TM,1,2,312450,683800,56.039049524,-3.406778228,S,218,466,214,156,102,267,397,1602
2003,M8,TM,13,12,263000,666600,55.873027809,-4.191178511,E,676,1957,582,554,436,703,1062,5294
2003,M8,TM,13,12,263000,666600,55.873027809,-4.191178511,W,434,2018,552,461,425,811,1086,5353
2003,M8,TM,23,22,256000,664200,55.849439964,-4.301682048,E,666,551,392,262,290,510,527,2532
2003,M8,TM,23,22,256000,664200,55.849439964,-4.301682048,W,752,493,598,422,400,414,943,3270
2003,M90,TM,10,A9,309000,722380,56.384908696,-3.475383612,N,134,636,70,82,93,257,252,1390
2003,M90,TM,10,A9,309000,722380,56.384908696,-3.475383612,S,146,527,55,42,140,329,157,1250
2003,M876,TM,M9,3,290000,685700,56.051478652,-3.767712815,N,58,476,107,136,164,404,378,1665
2003,M876,TM,M9,3,290000,685700,56.051478652,-3.767712815,S,63,399,89,113,171,383,269,1424
2003,M1,TM,5,6,512360,200200,51.689323083,-0.375929928,N,321,1552,132,290,228,453,356,3011
2003,M1,TM,5,6,512360,200200,51.689323083,-0.375929928,S,356,1254,147,334,196,359,366,2656
2003,M1,TM,10,10A,508985,218719,51.856429574,-0.418928813,N,159,444,49,42,97,157,176,965
2003,M1,TM,10,10A,508985,218719,51.856429574,-0.418928813,S,146,380,59,44,88,147,153,871
2003,M1,TM,19,20,455000,281500,52.428725959,-1.192534411,N,146,1455,180,246,635,2434,1408,6358
2003,M1,TM,19,20,455000,281500,52.428725959,-1.192534411,S,118,986,140,148,486,1674,1292,4726
2003,M1,TM,LA Boundary,25,447291,333691,52.898590857,-1.298432035,N,140,1956,303,218,973,2414,2597,8461
2003,M1,TM,LA Boundary,25,447291,333691,52.898590857,-1.298432035,S,262,2292,354,260,1088,3206,2488,9688
2003,M1,TM,29,30,445163,368973,53.215904148,-1.325128313,N,248,2677,350,185,1205,4095,2614,11126
2003,M1,TM,29,30,445163,368973,53.215904148,-1.325128313,S,176,2366,327,235,1164,4050,2324,10466
2003,M1,TM,34,35,438000,393350,53.435568996,-1.429475968,N,228,2770,321,173,651,1927,1312,7154
2003,M1,TM,34,35,438000,393350,53.435568996,-1.429475968,S,214,2327,312,199,586,1940,1539,6903
2003,M1,TM,39,40,430500,419000,53.666597761,-1.539871711,N,177,2435,249,141,692,1793,1123,6433
2003,M1,TM,39,40,430500,419000,53.666597761,-1.539871711,S,234,2124,279,132,615,1815,1012,5977
2003,M2,TM,LA Boundary,SPUR,583000,163600,51.342026134,0.626068217,E,298,639,125,135,228,743,531,2401
2003,M2,TM,LA Boundary,SPUR,583000,163600,51.342026134,0.626068217,W,288,648,93,134,166,744,490,2275
2003,M3,TM,9,8,452970,138370,51.142155913,-1.24419527,N,119,795,73,43,154,572,412,2049
2003,M3,TM,9,8,452970,138370,51.142155913,-1.24419527,S,137,672,76,45,164,551,494,2002
2003,M4,TM,LA Boundary,4,506000,178400,51.494617598,-0.474479034,E,671,1667,165,343,247,730,301,3453
2003,M4,TM,LA Boundary,4,506000,178400,51.494617598,-0.474479034,W,639,1989,141,272,290,639,276,3607
2003,M4,TM,LA Boundary,8/9,486000,176400,51.480031079,-0.762981729,E,383,1600,155,157,268,1133,917,4230
2003,M4,TM,LA Boundary,8/9,486000,176400,51.480031079,-0.762981729,W,328,1528,177,136,334,1089,805,4069
2003,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513030454,-1.628886619,E,82,221,15,13,36,204,61,550
2003,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513030454,-1.628886619,W,200,974,133,140,518,2163,865,4793
2003,M5,TM,1,M5 split,402100,292000,52.525871819,-1.970477568,N,227,1001,280,171,806,2430,1050,5738
2003,M5,TM,1,M5 split,402100,292000,52.525871819,-1.970477568,S,234,1178,386,400,714,1930,1430,6038
2003,M5,TM,6,5,389552,257699,52.217403951,-2.154347182,N,160,1909,208,91,723,2039,1687,6657
2003,M5,TM,6,5,389552,257699,52.217403951,-2.154347182,S,143,1860,246,78,623,2070,2097,6974
2003,M5,TM,13,12,378823,208915,51.778498036,-2.308356181,N,95,1250,268,201,481,1103,2228,5531
2003,M5,TM,13,12,378823,208915,51.778498036,-2.308356181,S,92,1010,270,112,389,1207,1128,4116
2003,M5,TM,LA Boundary,17,355000,179700,51.5144226,-2.649877354,N,138,1731,300,283,514,1685,1137,5650
2003,M5,TM,LA Boundary,17,355000,179700,51.5144226,-2.649877354,S,113,1395,277,222,430,1398,1242,4964
2003,M5,TM,LA Boundary,21,338400,157500,51.313263569,-2.885205029,N,135,1127,173,58,429,1134,1105,4026
2003,M5,TM,LA Boundary,21,338400,157500,51.313263569,-2.885205029,S,112,991,168,52,380,1096,962,3649
2003,M5,TM,30,29,296900,92000,50.718453842,-3.461829265,N,83,1416,508,88,631,797,447,3887
2003,M5,TM,30,29,296900,92000,50.718453842,-3.461829265,S,88,1268,203,72,475,757,552,3327
2003,M6,TM,1,2,446200,281380,52.428459789,-1.321962943,E,95,1525,199,92,862,3138,1580,7396
2003,M6,TM,1,2,446200,281380,52.428459789,-1.321962943,W,130,1415,212,147,823,3401,1376,7374
2003,M6,TM,6,LA Boundary,407000,292500,52.530326868,-1.898244065,N,205,3528,428,402,909,2760,1988,10015
2003,M6,TM,6,LA Boundary,407000,292500,52.530326868,-1.898244065,S,185,3449,401,370,1094,3120,2122,10556
2003,M6,TM,8W,9,401100,296000,52.561833983,-1.98520513,N,349,2656,798,415,1491,2566,3658,11584
2003,M6,TM,8W,9,401100,296000,52.561833983,-1.98520513,S,356,2642,1366,1099,1661,2311,3424,12503
2003,M6,TM,13,14,390507,321243,52.788675316,-2.142203649,N,205,2466,336,147,889,4059,2501,10398
2003,M6,TM,13,14,390507,321243,52.788675316,-2.142203649,S,215,2198,255,153,1030,4181,2363,10180
2003,M6,TM,22,23,359100,396360,53.462388582,-2.617498146,N,170,2173,355,388,669,1666,2597,7848
2003,M6,TM,22,23,359100,396360,53.462388582,-2.617498146,S,171,1865,258,274,614,1982,1630,6623
