year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,buses_and_coaches,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2015,M1,TM,2,4,520150,194300,51.634687942,-0.265315076,W,291,1113,112,197,57,220,405,2103
2015,M1,TM,17,18,458354,270523,52.329705549,-1.145119703,N,135,1785,214,217,359,2547,4457,9579
2015,M1,TM,17,18,458354,270523,52.329705549,-1.145119703,S,125,2081,217,221,388,2558,4250,9716
2015,M1,TM,22,23,447940,312400,52.707153513,-1.291899545,N,98,1255,212,236,453,2498,1509,6163
2015,M1,TM,22,23,447940,312400,52.707153513,-1.291899545,S,104,1236,227,192,317,2341,1963,6277
2015,M1,TM,LA Boundary,28,446420,355300,53.092899472,-1.30828324,N,114,2292,334,262,377,1845,3704,8815
2015,M1,TM,LA Boundary,28,446420,355300,53.092899472,-1.30828324,S,126,2145,296,204,340,1986,3879,8850
2015,M1,TM,M18 spur,33,446000,389300,53.398532582,-1.309655266,E,156,1536,478,452,270,841,3030,6607
2015,M1,TM,M18 spur,33,446000,389300,53.398532582,-1.309655266,W,113,1498,443,472,231,728,2799,6172
2015,M621,TM,7,M1,432150,429500,53.760870738,-1.513814302,N,87,828,135,119,110,340,289,1821
2015,M621,TM,7,M1,432150,429500,53.760870738,-1.513814302,S,102,1042,148,122,280,706,354,2653
2015,M2,TM,2,LA Boundary,573500,165500,51.362070922,0.490738124,N,126,989,185,217,237,1757,606,3990
2015,M2,TM,2,LA Boundary,573500,165500,51.362070922,0.490738124,S,141,944,139,251,196,2128,704,4362
2015,M3,TM,7,6,459450,147210,51.221001097,-1.150116819,E,159,987,157,96,419,884,709,3251
2015,M3,TM,7,6,459450,147210,51.221001097,-1.150116819,W,103,937,131,145,130,739,951,3032
2015,M4,TM,4,3,508900,178400,51.494067034,-0.432721583,E,483,1330,176,302,126,389,418,2741
2015,M4,TM,4,3,508900,178400,51.494067034,-0.432721583,W,478,1517,172,422,152,542,413,3218
2015,M4,TM,13,12,449300,173350,51.456991348,-1.291830727,E,275,892,139,159,298,1299,1193,3980
2015,M4,TM,13,12,449300,173350,51.456991348,-1.291830727,W,250,811,173,148,293,1315,929,3669
2015,M4,TM,LA Boundary,17,389200,179080,51.510544007,-2.157014857,E,189,657,176,125,349,1442,1046,3795
2015,M4,TM,LA Boundary,17,389200,179080,51.510544007,-2.157014857,W,134,664,155,138,238,1210,1043,3447
2015,M5,TM,4,LA Boundary,398500,280000,52.417993414,-2.023481394,N,76,1766,302,224,157,703,2205,5357
2015,M5,TM,4,LA Boundary,398500,280000,52.417993414,-2.023481394,S,64,2094,334,106,262,688,2609,6092
2015,M5,TM,LA Boundary,LA Boundary,391788,234783,52.011416047,-2.12105813,N,53,1024,193,148,156,1373,1921,4815
2015,M5,TM,LA Boundary,LA Boundary,391788,234783,52.011416047,-2.12105813,S,67,838,201,120,237,1448,1460,4305
2015,M5,TM,11,10,389660,223200,51.90724048,-2.151710032,N,148,979,186,94,410,1987,1871,5527
2015,M5,TM,11,10,389660,223200,51.90724048,-2.151710032,S,159,1213,232,84,351,1494,1892,5267
2015,M5,TM,24,23,330800,134540,51.105965169,-2.989794576,N,90,1064,201,196,346,1485,1006,4296
2015,M5,TM,24,23,330800,134540,51.105965169,-2.989794576,S,53,685,206,184,235,1036,1230,3576
2015,M5,TM,28,27,303700,112172,50.900967348,-3.370833261,N,98,643,243,148,213,936,926,3109
2015,M5,TM,28,27,303700,112172,50.900967348,-3.370833261,S,107,720,234,127,179,665,1054,2979
2015,M6,TM,4,M42,419593,286694,52.477827332,-1.712953169,E,94,1627,278,117,469,2588,2625,7704
2015,M6,TM,4,M42,419593,286694,52.477827332,-1.712953169,W,88,1933,288,234,338,1721,2693,7206
2015,M6,TM,16,17,377600,359800,53.134882738,-2.336267782,N,157,2420,243,177,307,2059,5483,10689
2015,M6,TM,16,17,377600,359800,53.134882738,-2.336267782,S,233,2314,169,177,313,1863,5585,10421
2015,M6,TM,21 spur,21A,364400,390840,53.413160277,-2.537048107,E,297,2458,449,291,607,1671,5409,10886
2015,M6,TM,21 spur,21A,364400,390840,53.413160277,-2.537048107,W,294,2925,405,344,652,1782,6018,12125
2015,M6,TM,25,A49,356725,402000,53.512889706,-2.654047289,N,18,286,94,45,41,87,466,1019
2015,M6,TM,25,A49,356725,402000,53.512889706,-2.654047289,S,27,260,72,47,43,55,511,988
2015,M6,TM,29A,30,357160,425900,53.727730144,-2.650785067,N,92,829,190,262,194,897,1995,4367
2015,M6,TM,29A,30,357160,425900,53.727730144,-2.650785067,S,104,901,190,289,194,978,2017,4571
2015,M6,TM,34 western spur,35,349600,465000,54.078444094,-2.771810414,N,110,647,103,175,88,688,1630,3331
2015,M6,TM,34 western spur,35,349600,465000,54.078444094,-2.771810414,S,142,779,183,207,95,723,1701,3689
2015,M6,TM,43,44,341413,559508,54.926803387,-2.915724416,N,63,423,216,86,135,502,2764,4126
2015,M6,TM,43,44,341413,559508,54.926803387,-2.915724416,S,53,434,224,97,169,593,3101,4619
2015,M18,TM,4,5,466400,407900,53.563525103,-0.998969684,N,44,928,176,156,230,1025,3311,5825
2015,M18,TM,4,5,466400,407900,53.563525103,-0.998969684,S,43,932,181,151,191,803,3048,5305
2015,M20,TM,4,5,571200,158800,51.302579071,0.454516689,E,169,1754,237,328,352,2755,1611,7037
2015,M20,TM,4,5,571200,158800,51.302579071,0.454516689,W,149,1599,226,347,442,3248,1615,7476
2015,M23,TM,11,10A,530000,135500,51.104070727,-0.144552913,E,82,877,175,211,152,274,560,2248
2015,M23,TM,11,10A,530000,135500,51.104070727,-0.144552913,W,96,833,189,240,82,140,663,2146
2015,M27,TM,12,split,464300,104900,50.840065438,-1.0881722,C,383,3000,592,561,538,2508,4686,11885
2015,M27,TM,8,9,450500,109400,50.881894583,-1.283523278,E,226,1251,252,315,165,859,678,3519
2015,M27,TM,8,9,450500,109400,50.881894583,-1.283523278,W,234,1107,187,269,274,1093,617,3547
2015,M40,TM,5,4,480300,192500,51.625599566,-0.84137313,E,322,900,167,104,236,1279,790,3476
2015,M40,TM,5,4,480300,192500,51.625599566,-0.84137313,W,315,1544,151,113,270,1539,590,4207
2015,M45,TM,LA Boundary,M1,455407,270921,52.33358816,-1.188294518,E,88,91,15,13,29,129,96,372
2015,M45,TM,LA Boundary,M1,455407,270921,52.33358816,-1.188294518,W,75,132,21,32,29,143,99,457
2015,M53,TM,3,2,328000,388000,53.383918568,-3.083936887,N,60,491,88,156,10,157,551,1453
2015,M53,TM,3,2,328000,388000,53.383918568,-3.083936887,S,80,950,119,130,28,164,809,2200
2015,M56,TM,4,LA Boundary,383600,388821,53.395962788,-2.248093531,E,233,788,182,151,173,389,995,2678
2015,M56,TM,4,LA Boundary,383600,388821,53.395962788,-2.248093531,W,187,707,192,155,149,450,1082,2734
2015,M56,TM,5,4,381560,387149,53.380866323,-2.278673113,N,244,1184,163,174,211,764,1509,4006
2015,M56,TM,5,4,381560,387149,53.380866323,-2.278673113,S,257,1055,186,151,207,727,1659,3986
2015,M56,TM,9,8,371100,385200,53.362877129,-2.435735543,E,79,564,146,108,72,184,1052,2127
2015,M56,TM,9,8,371100,385200,53.362877129,-2.435735543,W,101,568,129,119,99,189,991,2096
2015,M62,TM,9,10,362100,392040,53.423785292,-2.571793263,E,64,720,158,154,152,297,1820,3302
2015,M62,TM,9,10,362100,392040,53.423785292,-2.571793263,W,105,1186,372,300,331,559,3481,6229
2015,M60,TM,17,18,381800,405391,53.544840306,-2.276128119,E,162,2121,626,426,520,1190,5144,10027
2015,M60,TM,17,18,381800,405391,53.544840306,-2.276128119,W,146,2007,551,467,360,1029,5029,9444
2015,M62,TM,22,LA Boundary,404000,416600,53.645894656,-1.940966531,E,91,1718,355,140,668,3194,2529,8603
2015,M62,TM,22,LA Boundary,404000,416600,53.645894656,-1.940966531,W,112,1706,364,199,509,2160,3636,8575
2015,M62,TM,27,28,426000,426200,53.731552741,-1.607373937,E,118,2286,395,252,912,3591,2956,10393
2015,M62,TM,27,28,426000,426200,53.731552741,-1.607373937,W,119,2454,489,220,697,2773,3792,10425
2015,M60,TM,12,11,375152,398500,53.482628765,-2.375902521,N,86,1483,279,432,124,642,1684,4644
2015,M60,TM,12,11,375152,398500,53.482628765,-2.375902521,S,78,1406,348,415,85,532,1692,4477
2015,M60,TM,6,LA Boundary,380800,391700,53.421745469,-2.290376671,N,80,1434,205,301,88,335,1217,3581
2015,M60,TM,6,LA Boundary,380800,391700,53.421745469,-2.290376671,S,82,1205,207,304,93,330,1225,3364
2015,M60,TM,19,18,383000,405700,53.547658151,-2.258035962,E,89,1471,176,279,152,420,1004,3500
2015,M60,TM,19,18,383000,405700,53.547658151,-2.258035962,W,90,1343,181,245,167,375,1006,3318
2015,M621,TM,RD SPLIT,1,426500,429600,53.762086252,-1.599504898,N,68,291,121,66,83,293,275,1127
2015,M621,TM,RD SPLIT,1,426500,429600,53.762086252,-1.599504898,S,49,399,85,67,105,206,241,1103
2015,M25,TM,23,22,521708,201110,51.695554633,-0.240444924,E,132,2463,411,382,136,2245,5094,10731
2015,M25,TM,23,22,521708,201110,51.695554633,-0.240444924,W,171,2099,315,316,189,2273,4204,9396
2015,M25,TM,17,18,503800,195000,51.644230932,-0.501259659,N,185,1953,379,433,282,886,3569,7501
2015,M25,TM,17,18,503800,195000,51.644230932,-0.501259659,S,157,1529,339,360,179,825,2763,5995
2015,M67,TM,2,3,394490,395211,53.453627673,-2.084440464,E,50,488,80,66,133,361,257,1385
2015,M67,TM,2,3,394490,395211,53.453627673,-2.084440464,W,31,347,64,50,98,361,263,1182
2015,M25,TM,3,2,554050,170000,51.408106802,0.213549769,N,163,1708,342,480,229,1759,3368,7886
2015,M25,TM,3,2,554050,170000,51.408106802,0.213549769,S,175,1525,341,479,206,1392,3950,7892
2015,M56,TM,M56 spur,14,344600,373500,53.255601957,-2.831861072,E,122,1122,263,352,143,674,3337,5891
2015,M56,TM,M56 spur,14,344600,373500,53.255601957,-2.831861072,W,182,1126,280,276,230,784,3217,5912
2015,M58,TM,1,3,342000,403255,53.52274748,-2.876305028,E,39,336,109,105,44,100,666,1361
2015,M58,TM,1,3,342000,403255,53.52274748,-2.876305028,W,40,339,129,104,41,76,757,1446
2015,M20,TM,10,11,608000,138750,51.110289652,0.970111908,E,373,378,90,67,123,2164,630,3451
2015,M20,TM,10,11,608000,138750,51.110289652,0.970111908,W,187,382,92,64,119,2428,724,3810
2015,M25,TM,11,10,505600,161200,51.340091266,-0.485357126,N,239,2341,376,477,339,2982,1406,7920
2015,M25,TM,11,10,505600,161200,51.340091266,-0.485357126,S,270,1949,353,441,404,2145,1651,6943
2015,M25,TM,16,15,504000,183357,51.539543957,-0.501816937,N,228,3830,307,413,710,1461,3517,10237
2015,M25,TM,16,15,504000,183357,51.539543957,-0.501816937,S,252,3609,387,381,567,1468,3390,9802
2015,M25,TM,20,21,510000,202901,51.71406567,-0.40920569,E,191,2621,358,321,401,1579,2943,8222
2015,M25,TM,20,21,510000,202901,51.71406567,-0.40920569,W,221,2126,297,253,360,1348,2735,7118
2015,M25,TM,LA Boundary,27,549300,198760,51.667786507,0.157493973,E,126,2639,258,266,301,2885,5730,12079
2015,M25,TM,LA Boundary,27,549300,198760,51.667786507,0.157493973,W,131,2425,232,271,437,3366,5211,11942
2015,M11,TM,LA Boundary,5,543480,194600,51.631922503,0.071691662,N,266,1192,250,277,81,172,1154,3126
2015,M11,TM,LA Boundary,5,543480,194600,51.631922503,0.071691662,S,278,906,217,235,61,208,1077,2705
2015,M11,TM,9,10,547270,245500,52.088262743,0.148088014,N,68,523,87,56,124,1046,977,2813
2015,M11,TM,9,10,547270,245500,52.088262743,0.148088014,S,84,363,71,51,150,1455,714,2803
2015,M65,PM,12,13,385261,437815,53.836378049,-2.225451778,N,69,367,148,81,92,82,274,1045
2015,M65,PM,12,13,385261,437815,53.836378049,-2.225451778,S,62,404,138,52,77,74,274,1018
2015,M54,TM,4,3,375900,308800,52.676362578,-2.357876566,E,44,547,94,231,0,319,1362,2552
2015,M54,TM,4,3,375900,308800,52.676362578,-2.357876566,W,68,601,202,194,12,224,1427,2659
2015,M20,TM,2,2,561000,159600,51.312740635,0.308687701,E,114,541,115,60,191,1326,1042,3275
2015,M20,TM,2,2,561000,159600,51.312740635,0.308687701,W,215,550,152,94,178,1294,916,3184
2015,M56,TM,8,7,374250,385200,53.363040634,-2.388402649,E,62,583,98,100,45,106,1190,2122
2015,M56,TM,8,7,374250,385200,53.363040634,-2.388402649,W,60,505,86,88,31,40,1136,1887
2015,M18,TM,M1,M18 SPUR,448325,388413,53.390353183,-1.274827282,N,60,670,146,82,160,1191,1550,3798
2015,M18,TM,M1,M18 SPUR,448325,388413,53.390353183,-1.274827282,S,77,759,158,86,160,1381,2350,4894
2015,M4,TM,4,A408,507489,178674,51.496799532,-0.452955206,N,250,605,94,208,81,62,240,1290
2015,M4,TM,4,A408,507489,178674,51.496799532,-0.452955206,S,283,680,116,191,55,79,235,1356
2015,M3,TM,4,A331,486850,157970,51.314225053,-0.755249123,C,81,539,84,107,87,531,665,2012
2015,M621,TM,4,5,430550,431500,53.77894206,-1.537885661,N,138,1047,146,197,119,422,401,2333
2015,M621,TM,4,5,430550,431500,53.77894206,-1.537885661,S,156,1014,191,240,156,589,300,2491
2015,M42,TM,M42 split,Jn1 38,396790,273090,52.355864124,-2.048555687,E,82,1786,176,154,132,1401,2093,5741
2015,M42,TM,M42 split,Jn1 38,396790,273090,52.355864124,-2.048555687,W,120,1712,368,213,200,1247,2352,6092
2015,M18,TM,6,LA Boundary,468260,415000,53.627093231,-0.96934102,N,12,672,310,224,106,541,4336,6188
2015,M18,TM,6,LA Boundary,468260,415000,53.627093231,-0.96934102,S,18,617,298,187,105,561,4495,6262
2015,M621,TM,A650 SPUR,RD SPLIT,424290,428000,53.747812942,-1.633152525,C,34,145,61,33,41,146,137,564
2015,M621,TM,A62,SPUR,425000,427910,53.746970628,-1.62239379,C,49,399,85,67,105,206,241,1103
2015,M60,TM,8,7,378714,393628,53.438994541,-2.321896127,E,77,820,213,297,84,199,1180,2793
2015,M60,TM,8,7,378714,393628,53.438994541,-2.321896127,W,80,934,248,350,140,202,1200,3073
2015,M40,TM,16,15,420080,267895,52.308807249,-1.706903651,E,203,1192,135,105,193,1804,1173,4602
2015,M40,TM,16,15,420080,267895,52.308807249,-1.706903651,W,208,1781,224,143,240,1794,1232,5414
2015,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785144329,-1.090704679,N,87,1008,163,116,139,915,882,3223
2015,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785144329,-1.090704679,S,86,655,135,83,151,1087,822,2933
2015,M40,TM,12,LA Boundary,440000,250000,52.146847833,-1.416854895,N,98,1352,180,76,194,1579,1710,5092
2015,M40,TM,12,LA Boundary,440000,250000,52.146847833,-1.416854895,S,127,1082,199,69,227,1568,1630,4774
2015,M57,TM,5,6,340850,397200,53.468200855,-2.892504786,C,179,1403,277,262,252,1173,2192,5560
2015,M6,TM,M6 (32) North,M6 (32) South,354205,434650,53.806117669,-2.696870688,N,69,757,136,124,108,654,2289,4070
2015,M6,TM,M6 (32) North,M6 (32) South,354205,434650,53.806117669,-2.696870688,S,64,908,100,152,165,787,2379,4492
2015,M3,TM,11,12,446750,124854,51.021167287,-1.334845058,N,252,1309,188,171,367,1821,1549,5405
2015,M3,TM,11,12,446750,124854,51.021167287,-1.334845058,S,218,1078,198,170,225,2057,1442,5170
2015,M3,TM,9,10,449609,129438,51.062145251,-1.293460155,N,220,1359,216,195,300,2402,1064,5537
2015,M3,TM,9,10,449609,129438,51.062145251,-1.293460155,S,157,1007,249,138,300,1882,1412,4988
2015,M4,TM,25,24,335000,189300,51.598777053,-2.939835263,E,143,1157,215,89,316,1865,1446,5088
2015,M4,TM,25,24,335000,189300,51.598777053,-2.939835263,W,148,1111,218,128,160,1559,1429,4604
2015,M4,TM,35,LA Boundary,301385,180142,51.511570675,-3.422448052,E,233,756,202,118,188,1132,838,3233
2015,M4,TM,35,LA Boundary,301385,180142,51.511570675,-3.422448052,W,150,745,178,171,131,976,920,3122
2015,M4,TM,49,48,257364,206767,51.74140312,-4.067273253,N,60,516,174,116,76,410,382,1675
2015,M4,TM,49,48,257364,206767,51.74140312,-4.067273253,S,101,468,135,81,84,384,301,1454
2015,M9,TM,3,2,304400,677800,55.983620319,-3.533795035,E,140,569,173,282,57,221,364,1666
2015,M9,TM,3,2,304400,677800,55.983620319,-3.533795035,W,177,485,181,277,35,251,353,1583
2015,M74,TM,9,8,277500,647800,55.708114759,-3.951131686,N,79,544,142,145,110,684,1672,3297
2015,M74,TM,9,8,277500,647800,55.708114759,-3.951131686,S,101,612,123,153,247,813,1589,3536
2015,M90,TM,5,6,312400,699100,56.176461839,-3.412606375,N,150,335,79,43,43,169,273,942
2015,M90,TM,5,6,312400,699100,56.176461839,-3.412606375,S,141,397,105,45,68,212,266,1093
2015,M90,TM,1,2,312450,683800,56.039049524,-3.406778228,N,284,1130,203,253,23,799,936,3343
2015,M90,TM,1,2,312450,683800,56.039049524,-3.406778228,S,290,963,181,240,11,574,727,2697
2015,M8,TM,13,12,263000,666600,55.873027809,-4.191178511,E,409,1303,321,240,116,463,502,2945
2015,M8,TM,13,12,263000,666600,55.873027809,-4.191178511,W,403,1340,245,209,131,443,609,2976
2015,M8,TM,23,22,256000,664200,55.849439964,-4.301682048,E,465,993,280,188,111,166,1150,2888
2015,M8,TM,23,22,256000,664200,55.849439964,-4.301682048,W,499,936,229,220,95,134,937,2552
2015,M90,TM,10,A9,309000,722380,56.384908696,-3.475383612,E,208,513,126,63,73,264,531,1571
2015,M90,TM,10,A9,309000,722380,56.384908696,-3.475383612,W,238,520,156,74,63,268,505,1585
2015,M876,TM,M9,3,290000,685700,56.051478652,-3.767712815,E,62,455,209,205,22,94,564,1548
2015,M876,TM,M9,3,290000,685700,56.051478652,-3.767712815,W,104,386,228,212,34,100,411,1370
2015,M1,TM,5,6,512360,200200,51.689323083,-0.375929928,N,280,1126,195,294,177,334,654,2780
2015,M1,TM,5,6,512360,200200,51.689323083,-0.375929928,S,295,812,123,323,101,216,528,2103
2015,M1,TM,19,20,455000,281500,52.428725959,-1.192534411,N,114,1513,246,365,277,1719,3107,7227
2015,M1,TM,19,20,455000,281500,52.428725959,-1.192534411,S,145,1412,225,357,321,1915,3254,7482
2015,M1,TM,LA Boundary,25,447291,333691,52.898590857,-1.298432035,N,160,1839,308,263,318,993,4731,8451
2015,M1,TM,LA Boundary,25,447291,333691,52.898590857,-1.298432035,S,206,1599,552,266,442,1191,5109,9160
2015,M1,TM,29,30,445163,368973,53.215904148,-1.325128313,N,152,1817,457,263,403,2115,4418,9473
2015,M1,TM,29,30,445163,368973,53.215904148,-1.325128313,S,198,1868,548,277,409,2330,5089,10520
2015,M1,TM,34,35,438000,393350,53.435568996,-1.429475968,N,102,1243,413,155,200,602,2344,4957
2015,M1,TM,34,35,438000,393350,53.435568996,-1.429475968,S,128,1193,375,162,176,537,2394,4837
2015,M1,TM,39,40,430500,419000,53.666597761,-1.539871711,N,130,1487,243,260,176,1314,1000,4479
2015,M1,TM,39,40,430500,419000,53.666597761,-1.539871711,S,115,1450,252,242,260,1409,1074,4687
2015,M2,TM,LA Boundary,SPUR,583000,163600,51.342026134,0.626068217,E,111,651,173,178,160,819,1515,3497
2015,M2,TM,LA Boundary,SPUR,583000,163600,51.342026134,0.626068217,W,110,660,201,165,142,435,1375,2978
2015,M3,TM,Junction 9 M3,Junction 8 M3,452970,138370,51.142155913,-1.24419527,N,112,760,126,98,123,706,489,2302
2015,M3,TM,Junction 9 M3,Junction 8 M3,452970,138370,51.142155913,-1.24419527,S,107,681,156,75,112,756,506,2286
2015,M4,TM,LA Boundary,4,506000,178400,51.494617598,-0.474479034,E,394,1116,208,364,123,460,611,2881
2015,M4,TM,LA Boundary,4,506000,178400,51.494617598,-0.474479034,W,408,1119,164,419,143,696,377,2917
2015,M4,TM,LA Boundary,8/9,486000,176400,51.480031079,-0.762981729,N,283,1007,200,210,125,1214,1112,3869
2015,M4,TM,LA Boundary,8/9,486000,176400,51.480031079,-0.762981729,S,308,968,172,169,125,1222,1141,3797
2015,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513030454,-1.628886619,E,349,728,145,84,349,1523,1567,4396
2015,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513030454,-1.628886619,W,253,664,142,77,376,1403,1381,4043
2015,M5,TM,1,M5 split,402100,292000,52.525871819,-1.970477568,N,67,3156,570,353,439,942,3922,9383
2015,M5,TM,1,M5 split,402100,292000,52.525871819,-1.970477568,S,53,2631,447,249,338,799,2995,7459
2015,M5,TM,6,5,389552,257699,52.217403951,-2.154347182,N,104,2257,479,169,136,1399,3681,8120
2015,M5,TM,6,5,389552,257699,52.217403951,-2.154347182,S,98,2826,414,177,160,847,4027,8450
2015,M5,TM,13,12,378823,208915,51.778498036,-2.308356181,N,115,1303,241,216,301,1755,1678,5494
2015,M5,TM,13,12,378823,208915,51.778498036,-2.308356181,S,82,849,192,211,272,1285,1481,4291
2015,M5,TM,LA Boundary,Junction 17 M5,355000,179700,51.5144226,-2.649877354,E,177,1196,213,260,409,1713,1690,5481
2015,M5,TM,LA Boundary,Junction 17 M5,355000,179700,51.5144226,-2.649877354,W,151,1092,237,267,281,1487,1752,5115
2015,M5,TM,LA Boundary,21,338400,157500,51.313263569,-2.885205029,N,97,967,215,137,333,1157,1448,4256
2015,M5,TM,LA Boundary,21,338400,157500,51.313263569,-2.885205029,S,88,897,184,108,299,974,1438,3900
2015,M5,TM,30,29,296900,92000,50.718453842,-3.461829265,N,91,1025,344,155,278,486,1459,3748
2015,M5,TM,30,29,296900,92000,50.718453842,-3.461829265,S,119,967,292,263,190,963,560,3234
2015,M6,TM,1,2,446200,281380,52.428459789,-1.321962943,E,104,1778,289,122,382,1382,4545,8499
2015,M6,TM,1,2,446200,281380,52.428459789,-1.321962943,W,123,1989,295,112,436,1840,4291,8963
2015,M6,TM,6,LA Boundary,407000,292500,52.530326868,-1.898244065,N,136,3113,622,338,412,1462,5679,11625
2015,M6,TM,6,LA Boundary,407000,292500,52.530326868,-1.898244065,S,136,2999,448,292,417,1766,4334,10256
2015,M6,TM,8W,9,401100,296000,52.561833983,-1.98520513,E,140,2476,391,201,168,2450,3339,9024
2015,M6,TM,8W,9,401100,296000,52.561833983,-1.98520513,W,189,2830,522,354,562,3516,4425,12208
2015,M6,TM,13,14,392220,319740,52.775191908,-2.11676694,N,114,2496,319,109,404,776,6245,10349
2015,M6,TM,13,14,392220,319740,52.775191908,-2.11676694,S,94,2624,389,191,464,1504,5318,10489
2015,M6,TM,22,23,359100,396360,53.462388582,-2.617498146,N,86,1965,308,245,330,1039,3721,7608
2015,M6,TM,22,23,359100,396360,53.462388582,-2.617498146,S,92,1729,263,182,345,1365,3395,7279
2015,M6,TM,26,27,353838,408487,53.570946572,-2.698538746,N,97,1151,302,269,184,832,3065,5803
2015,M6,TM,26,27,353838,408487,53.570946572,-2.698538746,S,111,1173,277,251,238,928,3106,5974
2015,M6,TM,31A,32,356500,432900,53.790587279,-2.661776378,E,232,1617,237,322,255,898,2873,6202
2015,M6,TM,31A,32,356500,432900,53.790587279,-2.661776378,W,323,1515,212,339,182,752,2722,5722
2015,M6,TM,LA Boundary,36,352800,477600,54.191980765,-2.724880959,N,102,705,81,125,60,562,2064,3598
2015,M6,TM,LA Boundary,36,352800,477600,54.191980765,-2.724880959,S,97,732,197,181,199,560,2356,4224
2015,M6,TM,40,41,350125,530802,54.669810323,-2.774845712,N,109,494,202,97,174,423,3029,4419
2015,M6,TM,40,41,350125,530802,54.669810323,-2.774845712,S,100,640,161,122,187,483,3483,5076
2015,M11,TM,11,12,543000,254340,52.168804603,0.089522944,N,102,1194,207,288,210,1417,2189,5505
2015,M11,TM,11,12,543000,254340,52.168804603,0.089522944,S,85,934,189,268,145,1412,1998,4945
