year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2013,M8,TM,11,10,266200,666110,55.869527789,-4.139832958,E,1736,315,391,177,742,932,4292
2013,M8,TM,11,10,266200,666110,55.869527789,-4.139832958,W,1464,327,354,138,617,945,3846
2013,M8,TM,16,15,259700,666300,55.869384611,-4.243720513,E,2348,366,445,74,878,762,4874
2013,M8,TM,16,15,259700,666300,55.869384611,-4.243720513,W,2248,361,404,37,674,908,4632
2013,M73,TM,M74,LA Boundary,268800,662700,55.839624967,-4.096663797,N,1746,364,1072,80,823,1307,5392
2013,M73,TM,M74,LA Boundary,268800,662700,55.839624967,-4.096663797,S,1605,381,1120,145,1010,1238,5498
2013,M1,TM,A406,M1 spur,522170,189100,51.587520736,-0.237952792,N,617,232,255,75,196,350,1725
2013,M1,TM,A406,M1 spur,522170,189100,51.587520736,-0.237952792,S,466,242,267,61,277,308,1620
2013,M1,TM,2,4,520150,194300,51.634687942,-0.265315076,E,1027,77,352,59,283,515,2313
2013,M1,TM,2,4,520150,194300,51.634687942,-0.265315076,W,862,186,296,29,204,535,2112
2013,M1,TM,17,18,458354,270523,52.329705549,-1.145119703,N,1465,166,151,239,1541,5271,8832
2013,M1,TM,17,18,458354,270523,52.329705549,-1.145119703,S,1102,176,106,300,2031,4315,8030
2013,M1,TM,22,23,447940,312400,52.707153513,-1.291899545,N,1278,316,232,336,1116,3301,6580
2013,M1,TM,22,23,447940,312400,52.707153513,-1.291899545,S,1198,353,211,387,1231,3178,6558
2013,M1,TM,LA Boundary,28,446420,355300,53.092899472,-1.30828324,N,1594,499,155,186,656,5186,8277
2013,M1,TM,LA Boundary,28,446420,355300,53.092899472,-1.30828324,S,1655,351,95,390,1001,4548,8040
2013,M1,TM,M18 spur,33,446000,389300,53.398532582,-1.309655266,E,1587,407,273,275,617,2993,6153
2013,M1,TM,M18 spur,33,446000,389300,53.398532582,-1.309655266,W,1547,420,318,248,764,2696,5993
2013,M621,TM,7,M1,432150,429500,53.760870738,-1.513814302,N,492,161,209,89,491,410,1852
2013,M621,TM,7,M1,432150,429500,53.760870738,-1.513814302,S,607,162,183,101,593,500,2146
2013,M2,TM,2,LA Boundary,573500,165500,51.362070922,0.490738124,N,852,190,214,91,686,1641,3674
2013,M2,TM,2,LA Boundary,573500,165500,51.362070922,0.490738124,S,866,169,227,120,639,1619,3640
2013,M3,TM,7,6,459450,147210,51.221001097,-1.150116819,E,803,138,128,248,852,652,2821
2013,M3,TM,7,6,459450,147210,51.221001097,-1.150116819,W,831,138,79,327,883,657,2914
2013,M4,TM,4,3,508900,178400,51.494067034,-0.432721583,E,1201,221,348,37,114,688,2609
2013,M4,TM,4,3,508900,178400,51.494067034,-0.432721583,W,1098,133,432,56,191,584,2494
2013,M4,TM,13,12,449300,173350,51.456991348,-1.291830727,E,863,107,122,212,1321,908,3534
2013,M4,TM,13,12,449300,173350,51.456991348,-1.291830727,W,908,117,100,217,903,1032,3277
2013,M4,TM,LA Boundary,17,389200,179080,51.510544007,-2.157014857,E,759,128,138,161,1440,1384,4010
2013,M4,TM,LA Boundary,17,389200,179080,51.510544007,-2.157014857,W,862,165,210,167,1330,1055,3788
2013,M5,TM,4,LA Boundary,398500,280000,52.417993414,-2.023481394,N,1213,369,99,196,619,2771,5267
2013,M5,TM,4,LA Boundary,398500,280000,52.417993414,-2.023481394,S,1149,182,84,169,552,2561,4697
2013,M5,TM,LA Boundary,LA Boundary,391788,234783,52.011416047,-2.12105813,N,1154,205,180,16,574,2635,4764
2013,M5,TM,LA Boundary,LA Boundary,391788,234783,52.011416047,-2.12105813,S,823,267,159,76,473,2448,4246
2013,M5,TM,11,10,389660,223200,51.90724048,-2.151710032,N,989,178,116,249,2317,1131,4978
2013,M5,TM,11,10,389660,223200,51.90724048,-2.151710032,S,717,225,111,176,1160,1877,4266
2013,M5,TM,24,23,330800,134540,51.105965169,-2.989794576,N,888,212,171,241,1402,921,3835
2013,M5,TM,24,23,330800,134540,51.105965169,-2.989794576,S,897,190,110,213,850,1173,3434
2013,M5,TM,28,27,303700,112172,50.900967348,-3.370833261,N,667,244,164,212,811,758,2857
2013,M5,TM,28,27,303700,112172,50.900967348,-3.370833261,S,662,194,156,135,627,762,2536
2013,M6,TM,4,M42,419593,286694,52.477827332,-1.712953169,E,1462,299,227,205,947,3602,6742
2013,M6,TM,4,M42,419593,286694,52.477827332,-1.712953169,W,1491,276,217,191,915,3219,6310
2013,M6,TM,16,17,377600,359800,53.134882738,-2.336267782,N,1291,367,122,358,1418,4888,8444
2013,M6,TM,16,17,377600,359800,53.134882738,-2.336267782,S,1300,350,120,378,1789,4811,8748
2013,M6,TM,21 spur,21A,364400,390840,53.413160277,-2.537048107,E,1784,458,333,77,783,7064,10499
2013,M6,TM,21 spur,21A,364400,390840,53.413160277,-2.537048107,W,1794,413,278,139,799,6694,10117
2013,M6,TM,25,A49,356725,402000,53.512889706,-2.654047289,N,284,80,42,33,94,432,965
2013,M6,TM,25,A49,356725,402000,53.512889706,-2.654047289,S,258,61,44,34,60,475,931
2013,M6,TM,29A,30,357160,425900,53.727730144,-2.650785067,N,826,256,226,108,401,2449,4267
2013,M6,TM,29A,30,357160,425900,53.727730144,-2.650785067,S,926,243,200,156,576,2405,4508
2013,M6,TM,34 western spur,35,349600,465000,54.078444094,-2.771810414,N,462,147,239,100,409,1894,3251
2013,M6,TM,34 western spur,35,349600,465000,54.078444094,-2.771810414,S,675,220,229,157,469,1853,3604
2013,M6,TM,43,44,341413,559508,54.926803387,-2.915724416,N,431,189,82,108,543,2585,3938
2013,M6,TM,43,44,341413,559508,54.926803387,-2.915724416,S,443,195,93,136,642,2900,4409
2013,M18,TM,4,5,466400,407900,53.563525103,-0.998969684,N,692,203,185,62,356,3181,4679
2013,M18,TM,4,5,466400,407900,53.563525103,-0.998969684,S,702,241,227,97,190,3488,4946
2013,M20,TM,4,5,571200,158800,51.302579071,0.454516689,E,1221,375,366,307,4200,564,7034
2013,M20,TM,4,5,571200,158800,51.302579071,0.454516689,W,857,290,328,298,3254,905,5932
2013,M23,TM,11,10A,530000,135500,51.104070727,-0.144552913,E,938,178,257,43,207,805,2427
2013,M23,TM,11,10A,530000,135500,51.104070727,-0.144552913,W,808,201,238,91,247,596,2181
2013,M27,TM,12,split,464300,104900,50.840065438,-1.0881722,C,2772,624,563,408,2130,4847,11344
2013,M27,TM,8,9,450500,109400,50.881894583,-1.283523278,E,1420,209,160,151,612,683,3235
2013,M27,TM,8,9,450500,109400,50.881894583,-1.283523278,W,1737,300,308,123,801,537,3805
2013,M40,TM,5,4,480300,192500,51.625599566,-0.84137313,E,1062,78,60,162,688,1446,3496
2013,M40,TM,5,4,480300,192500,51.625599566,-0.84137313,W,785,119,53,55,542,1855,3409
2013,M45,TM,LA Boundary,M1,455407,270921,52.33358816,-1.188294518,E,90,12,12,23,139,89,365
2013,M45,TM,LA Boundary,M1,455407,270921,52.33358816,-1.188294518,W,132,18,30,23,154,92,449
2013,M53,TM,3,2,328000,388000,53.383918568,-3.083936887,N,397,143,126,18,104,711,1500
2013,M53,TM,3,2,328000,388000,53.383918568,-3.083936887,S,440,119,135,26,136,846,1701
2013,M56,TM,4,LA Boundary,383600,388821,53.395962788,-2.248093531,E,861,220,112,88,254,1016,2550
2013,M56,TM,4,LA Boundary,383600,388821,53.395962788,-2.248093531,W,815,115,124,74,146,1226,2500
2013,M56,TM,5,4,381560,387149,53.380866323,-2.278673113,N,1083,281,231,118,490,1715,3918
2013,M56,TM,5,4,381560,387149,53.380866323,-2.278673113,S,1045,255,276,168,522,1605,3871
2013,M56,TM,9,8,371100,385200,53.362877129,-2.435735543,E,448,155,89,83,258,736,1768
2013,M56,TM,9,8,371100,385200,53.362877129,-2.435735543,W,416,123,68,72,269,762,1709
2013,M62,TM,9,10,362100,392040,53.423785292,-2.571793263,E,554,161,172,102,361,1705,3055
2013,M62,TM,9,10,362100,392040,53.423785292,-2.571793263,W,1148,291,269,238,645,3339,5930
2013,M60,TM,17,18,381800,405391,53.544840306,-2.276128119,E,2423,411,388,139,837,5308,9506
2013,M60,TM,17,18,381800,405391,53.544840306,-2.276128119,W,2368,373,458,77,729,5555,9560
2013,M62,TM,22,LA Boundary,404000,416600,53.645894656,-1.940966531,E,1379,228,158,364,2825,2318,7272
2013,M62,TM,22,LA Boundary,404000,416600,53.645894656,-1.940966531,W,1135,299,203,375,2373,3161,7546
2013,M62,TM,27,28,426000,426200,53.731552741,-1.607373937,E,1231,266,211,430,3478,2478,8094
2013,M62,TM,27,28,426000,426200,53.731552741,-1.607373937,W,1031,318,221,389,2514,3451,7925
2013,M60,TM,12,11,375152,398500,53.482628765,-2.375902521,N,1315,344,430,34,436,1755,4313
2013,M60,TM,12,11,375152,398500,53.482628765,-2.375902521,S,733,111,181,29,183,1125,2362
2013,M60,TM,6,LA Boundary,380800,391700,53.421745469,-2.290376671,N,1617,239,405,79,267,1221,3827
2013,M60,TM,6,LA Boundary,380800,391700,53.421745469,-2.290376671,S,1043,255,389,62,327,1136,3211
2013,M60,TM,19,18,383000,405700,53.547658151,-2.258035962,E,1049,236,311,163,272,929,2961
2013,M60,TM,19,18,383000,405700,53.547658151,-2.258035962,W,1028,240,277,97,269,1021,2931
2013,M621,TM,RD SPLIT,1,426500,429600,53.762086252,-1.599504898,N,289,103,61,66,315,255,1088
2013,M621,TM,RD SPLIT,1,426500,429600,53.762086252,-1.599504898,S,396,72,62,84,221,224,1060
2013,M25,TM,23,22,521708,201110,51.695554633,-0.240444924,E,2238,250,337,202,1733,4206,8966
2013,M25,TM,23,22,521708,201110,51.695554633,-0.240444924,W,1232,399,335,313,1084,3815,7178
2013,M25,TM,17,18,503800,195000,51.644230932,-0.501259659,N,1803,358,257,385,873,2554,6229
2013,M25,TM,17,18,503800,195000,51.644230932,-0.501259659,S,1649,350,356,272,790,2492,5908
2013,M67,TM,2,3,394490,395211,53.453627673,-2.084440464,E,854,141,160,22,257,532,1966
2013,M67,TM,2,3,394490,395211,53.453627673,-2.084440464,W,764,126,138,14,244,521,1807
2013,M25,TM,3,2,554050,170000,51.408106802,0.213549769,N,1532,475,558,61,1863,2736,7226
2013,M25,TM,3,2,554050,170000,51.408106802,0.213549769,S,1426,264,472,295,1891,2562,6910
2013,M56,TM,M56 spur,14,344600,373500,53.255601957,-2.831861072,E,1210,326,328,130,509,3519,6022
2013,M56,TM,M56 spur,14,344600,373500,53.255601957,-2.831861072,W,1055,374,357,136,583,3308,5813
2013,M58,TM,1,3,342000,403255,53.52274748,-2.876305028,E,333,92,98,36,108,619,1286
2013,M58,TM,1,3,342000,403255,53.52274748,-2.876305028,W,336,109,97,33,82,703,1360
2013,M20,TM,10,11,608000,138750,51.110289652,0.970111908,E,383,77,63,96,2274,573,3466
2013,M20,TM,10,11,608000,138750,51.110289652,0.970111908,W,386,80,61,93,2552,657,3830
2013,M25,TM,11,10,505600,161200,51.340091266,-0.485357126,N,1760,368,382,299,2303,1660,6773
2013,M25,TM,11,10,505600,161200,51.340091266,-0.485357126,S,1503,340,411,309,2426,1560,6549
2013,M25,TM,16,15,504000,183357,51.539543957,-0.501816937,N,2103,191,325,185,997,3518,7318
2013,M25,TM,16,15,504000,183357,51.539543957,-0.501816937,S,1567,270,297,204,334,3892,6563
2013,M25,TM,20,21,510000,202901,51.71406567,-0.40920569,E,1858,442,302,282,1003,3094,6980
2013,M25,TM,20,21,510000,202901,51.71406567,-0.40920569,W,1462,323,239,199,825,2739,5786
2013,M25,TM,LA Boundary,27,549300,198760,51.667786507,0.157493973,E,1512,615,225,188,1230,6220,9989
2013,M25,TM,LA Boundary,27,549300,198760,51.667786507,0.157493973,W,1234,503,243,178,1428,5920,9504
2013,M11,TM,LA Boundary,5,543480,194600,51.631922503,0.071691662,N,1196,262,305,101,229,1092,3185
2013,M11,TM,LA Boundary,5,543480,194600,51.631922503,0.071691662,S,992,270,304,67,170,1157,2960
2013,M11,TM,9,10,547270,245500,52.088262743,0.148088014,N,561,80,57,103,1162,937,2900
2013,M11,TM,9,10,547270,245500,52.088262743,0.148088014,S,390,65,51,124,1616,686,2930
2013,M65,PM,12,13,385261,437815,53.836378049,-2.225451778,N,365,126,75,74,88,254,983
2013,M65,PM,12,13,385261,437815,53.836378049,-2.225451778,S,401,117,49,61,80,254,962
2013,M54,TM,4,3,375900,308800,52.676362578,-2.357876566,E,588,86,232,0,354,1307,2566
2013,M54,TM,4,3,375900,308800,52.676362578,-2.357876566,W,645,185,195,10,249,1369,2653
2013,M20,TM,2,2,561000,159600,51.312740635,0.308687701,E,547,100,57,149,1394,946,3193
2013,M20,TM,2,2,561000,159600,51.312740635,0.308687701,W,556,131,89,139,1360,832,3108
2013,M56,TM,8,7,374250,385200,53.363040634,-2.388402649,E,581,120,105,58,414,928,2205
2013,M56,TM,8,7,374250,385200,53.363040634,-2.388402649,W,425,96,69,63,303,890,1846
2013,M18,TM,M1,M18 SPUR,448325,388413,53.390353183,-1.274827282,N,1649,120,176,125,1282,2838,6190
2013,M18,TM,M1,M18 SPUR,448325,388413,53.390353183,-1.274827282,S,1313,176,266,72,1149,2835,5811
2013,M4,TM,4,A408,507489,178674,51.496799532,-0.452955206,N,747,50,284,44,35,108,1267
2013,M4,TM,4,A408,507489,178674,51.496799532,-0.452955206,S,845,31,215,50,14,38,1193
2013,M3,TM,4,A331,486850,157970,51.314225053,-0.755249123,C,463,89,108,64,438,677,1839
2013,M42,TM,7A,8,419420,288660,52.495507497,-1.715386333,N,1106,211,379,188,575,3625,6085
2013,M42,TM,7A,8,419420,288660,52.495507497,-1.715386333,S,875,181,340,125,644,3387,5552
2013,M621,TM,4,5,430550,431500,53.77894206,-1.537885661,N,683,103,159,124,389,553,2011
2013,M621,TM,4,5,430550,431500,53.77894206,-1.537885661,S,494,173,211,207,750,391,2225
2013,M42,TM,M42 split,Jn1 38,396790,273090,52.355864124,-2.048555687,E,978,207,96,194,708,2507,4691
2013,M42,TM,M42 split,Jn1 38,396790,273090,52.355864124,-2.048555687,W,1002,227,66,232,813,2545,4886
2013,M6,TM,M42 slips,4A,417500,289930,52.506989163,-1.743599908,N,1588,366,274,256,1466,3356,7305
2013,M6,TM,M42 slips,4A,417500,289930,52.506989163,-1.743599908,S,1160,301,248,231,1068,3057,6064
2013,M18,TM,6,LA Boundary,468260,415000,53.627093231,-0.96934102,N,667,263,208,84,581,4028,5832
2013,M18,TM,6,LA Boundary,468260,415000,53.627093231,-0.96934102,S,612,253,173,84,603,4175,5901
2013,M621,TM,A650 SPUR,RD SPLIT,424290,428000,53.747812942,-1.633152525,C,144,51,30,33,157,128,544
2013,M621,TM,A62,SPUR,425000,427910,53.746970628,-1.62239379,C,396,72,62,84,221,224,1060
2013,M60,TM,8,7,378714,393628,53.438994541,-2.321896127,E,752,223,312,43,259,1012,2600
2013,M60,TM,8,7,378714,393628,53.438994541,-2.321896127,W,862,184,301,42,245,1117,2751
2013,M40,TM,16,15,420080,267895,52.308807249,-1.706903651,E,922,171,145,139,1523,1580,4480
2013,M40,TM,16,15,420080,267895,52.308807249,-1.706903651,W,925,173,106,84,1557,1257,4102
2013,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785144329,-1.090704679,N,724,117,114,68,1172,548,2743
2013,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785144329,-1.090704679,S,544,90,57,129,1183,624,2627
2013,M40,TM,12,LA Boundary,440000,250000,52.146847833,-1.416854895,N,1616,195,79,159,955,2172,5175
2013,M40,TM,12,LA Boundary,440000,250000,52.146847833,-1.416854895,S,1545,181,114,161,1031,2173,5205
2013,M57,TM,5,6,340850,397200,53.468200855,-2.892504786,C,1289,290,262,190,990,2254,5275
2013,M6,TM,M6 (32) North,M6 (32) South,354152,434703,53.806589314,-2.69768333,N,654,125,90,87,393,2049,3397
2013,M6,TM,M6 (32) North,M6 (32) South,354152,434703,53.806589314,-2.69768333,S,561,151,143,138,373,2363,3728
2013,M3,TM,11,12,446750,124854,51.021167287,-1.334845058,N,1592,255,195,309,1724,1303,5378
2013,M3,TM,11,12,446750,124854,51.021167287,-1.334845058,S,1412,297,175,217,1715,1443,5258
2013,M3,TM,9,10,449609,129438,51.062145251,-1.293460155,N,1417,273,147,244,1718,1335,5135
2013,M3,TM,9,10,449609,129438,51.062145251,-1.293460155,S,1074,205,142,208,1316,1753,4697
2013,M4,TM,25,24,335000,189300,51.598777053,-2.939835263,E,978,159,118,382,1684,1334,4656
2013,M4,TM,25,24,335000,189300,51.598777053,-2.939835263,W,1050,137,104,340,1466,1412,4509
2013,M4,TM,35,LA Boundary,302800,180540,51.515393681,-3.402174199,E,900,186,122,249,1054,784,3295
2013,M4,TM,35,LA Boundary,302800,180540,51.515393681,-3.402174199,W,756,172,153,136,922,791,2930
2013,M4,TM,49,48,257364,206767,51.74140312,-4.067273253,N,406,175,171,68,343,239,1403
2013,M4,TM,49,48,257364,206767,51.74140312,-4.067273253,S,478,120,133,52,388,254,1425
2013,M9,TM,3,2,304400,677800,55.983620319,-3.533795035,E,565,147,262,46,238,338,1595
2013,M9,TM,3,2,304400,677800,55.983620319,-3.533795035,W,482,154,257,28,270,328,1519
2013,M74,TM,9,8,277500,647800,55.708114759,-3.951131686,N,584,131,145,91,759,1605,3314
2013,M74,TM,9,8,277500,647800,55.708114759,-3.951131686,S,657,113,154,204,903,1524,3555
2013,M90,TM,5,6,312400,699100,56.176461839,-3.412606375,N,360,73,43,35,188,262,960
2013,M90,TM,5,6,312400,699100,56.176461839,-3.412606375,S,426,96,45,56,235,255,1114
2013,M90,TM,1,2,312450,683800,56.039049524,-3.406778228,N,1176,180,246,19,893,904,3418
2013,M90,TM,1,2,312450,683800,56.039049524,-3.406778228,S,1002,161,233,9,642,702,2750
2013,M8,TM,13,12,263000,666600,55.873027809,-4.191178511,E,1267,312,234,112,451,488,2864
2013,M8,TM,13,12,263000,666600,55.873027809,-4.191178511,W,1352,247,210,132,447,614,3003
2013,M8,TM,23,22,256000,664200,55.849439964,-4.301682048,E,1589,255,274,109,597,549,3372
2013,M8,TM,23,22,256000,664200,55.849439964,-4.301682048,W,1606,319,322,66,527,735,3576
2013,M90,TM,10,A9,309000,722380,56.384908696,-3.475383612,E,551,116,63,60,293,510,1594
2013,M90,TM,10,A9,309000,722380,56.384908696,-3.475383612,W,558,143,74,52,298,485,1609
2013,M876,TM,M9,3,290000,685700,56.051478652,-3.767712815,E,452,178,191,18,101,523,1461
2013,M876,TM,M9,3,290000,685700,56.051478652,-3.767712815,W,383,193,197,27,107,382,1289
2013,M1,TM,5,6,512360,200200,51.689323083,-0.375929928,N,925,253,212,26,139,933,2489
2013,M1,TM,5,6,512360,200200,51.689323083,-0.375929928,S,838,169,271,58,95,807,2238
2013,M1,TM,10,10A,508985,218719,51.856429574,-0.418928813,N,274,58,85,24,69,216,726
2013,M1,TM,10,10A,508985,218719,51.856429574,-0.418928813,S,313,68,122,10,86,198,796
2013,M1,TM,19,20,455000,281500,52.428725959,-1.192534411,N,1210,187,264,306,1019,4130,7116
2013,M1,TM,19,20,455000,281500,52.428725959,-1.192534411,S,921,172,236,265,1288,3536,6419
2013,M1,TM,LA Boundary,25,447291,333691,52.898590857,-1.298432035,N,1754,401,270,321,1284,4365,8395
2013,M1,TM,LA Boundary,25,447291,333691,52.898590857,-1.298432035,S,1723,214,263,565,1731,3862,8358
2013,M1,TM,29,30,445163,368973,53.215904148,-1.325128313,N,1817,373,197,508,2016,4839,9749
2013,M1,TM,29,30,445163,368973,53.215904148,-1.325128313,S,1626,559,217,461,1230,6129,10222
2013,M1,TM,34,35,438000,393350,53.435568996,-1.429475968,N,1383,422,227,157,657,2510,5358
2013,M1,TM,34,35,438000,393350,53.435568996,-1.429475968,S,1311,384,202,176,787,2236,5096
2013,M1,TM,39,40,430500,419000,53.666597761,-1.539871711,N,1310,244,151,270,1549,1123,4647
2013,M1,TM,39,40,430500,419000,53.666597761,-1.539871711,S,1301,300,224,358,1232,1276,4691
2013,M2,TM,LA Boundary,SPUR,583000,163600,51.342026134,0.626068217,E,648,177,136,100,785,1262,3107
2013,M2,TM,LA Boundary,SPUR,583000,163600,51.342026134,0.626068217,W,666,179,116,100,687,1251,2999
2013,M3,TM,Junction 9 M3,Junction 8 M3,452970,138370,51.142155913,-1.24419527,N,527,83,99,115,575,380,1779
2013,M3,TM,Junction 9 M3,Junction 8 M3,452970,138370,51.142155913,-1.24419527,S,569,95,80,79,523,444,1790
2013,M4,TM,LA Boundary,4,506000,178400,51.494617598,-0.474479034,E,1189,212,330,8,316,829,2884
2013,M4,TM,LA Boundary,4,506000,178400,51.494617598,-0.474479034,W,1470,238,549,8,194,703,3163
2013,M4,TM,LA Boundary,8/9,486000,176400,51.480031079,-0.762981729,E,895,121,119,160,828,1160,3283
2013,M4,TM,LA Boundary,8/9,486000,176400,51.480031079,-0.762981729,W,936,169,151,175,596,1337,3364
2013,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513030454,-1.628886619,E,733,137,123,157,1431,1457,4039
2013,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513030454,-1.628886619,W,685,135,85,219,1462,1007,3593
2013,M5,TM,1,M5 split,402100,292000,52.525871819,-1.970477568,N,1467,379,263,317,1054,3383,6864
2013,M5,TM,1,M5 split,402100,292000,52.525871819,-1.970477568,S,1691,386,279,154,813,3501,6824
2013,M5,TM,6,5,389552,257699,52.217403951,-2.154347182,N,1178,344,125,282,710,4018,6657
2013,M5,TM,6,5,389552,257699,52.217403951,-2.154347182,S,1177,389,127,277,725,3821,6516
2013,M5,TM,13,12,378823,208915,51.778498036,-2.308356181,N,1041,184,187,297,1601,1761,5071
2013,M5,TM,13,12,378823,208915,51.778498036,-2.308356181,S,1294,173,202,303,1183,1543,4697
2013,M5,TM,LA Boundary,Junction 17 M5,355000,179700,51.5144226,-2.649877354,E,937,229,240,308,1447,1607,4768
2013,M5,TM,LA Boundary,Junction 17 M5,355000,179700,51.5144226,-2.649877354,W,1201,329,280,198,1139,1785,4932
2013,M5,TM,LA Boundary,21,338400,157500,51.313263569,-2.885205029,N,851,184,122,163,1385,1129,3835
2013,M5,TM,LA Boundary,21,338400,157500,51.313263569,-2.885205029,S,780,179,103,176,963,1228,3430
2013,M5,TM,30,29,296900,92000,50.718453842,-3.461829265,N,1045,300,148,224,526,1365,3607
2013,M5,TM,30,29,296900,92000,50.718453842,-3.461829265,S,985,254,251,153,1042,524,3209
2013,M6,TM,1,2,446200,281380,52.428459789,-1.321962943,E,1352,194,116,98,917,4836,7512
2013,M6,TM,1,2,446200,281380,52.428459789,-1.321962943,W,1172,246,167,176,1126,4461,7348
2013,M6,TM,6,LA Boundary,407000,292500,52.530326868,-1.898244065,N,1966,529,243,254,1199,4603,8796
2013,M6,TM,6,LA Boundary,407000,292500,52.530326868,-1.898244065,S,2048,425,227,283,1031,4694,8707
2013,M6,TM,8W,9,401100,296000,52.561833983,-1.98520513,E,1920,403,382,595,3518,3166,9984
2013,M6,TM,8W,9,401100,296000,52.561833983,-1.98520513,W,2037,525,370,455,3683,3439,10508
2013,M6,TM,13,14,392220,319740,52.775191908,-2.11676694,N,1415,424,103,338,1253,5248,8781
2013,M6,TM,13,14,392220,319740,52.775191908,-2.11676694,S,1378,354,131,311,1492,5115,8781
2013,M6,TM,22,23,359100,396360,53.462388582,-2.617498146,N,1321,446,207,214,645,3684,6517
2013,M6,TM,22,23,359100,396360,53.462388582,-2.617498146,S,1217,388,206,309,868,3496,6483
2013,M6,TM,26,27,353838,408487,53.570946572,-2.698538746,N,1158,281,201,124,819,2761,5344
2013,M6,TM,26,27,353838,408487,53.570946572,-2.698538746,S,1117,297,214,156,690,2994,5467
2013,M6,TM,31A,32,356500,432900,53.790587279,-2.661776378,E,1384,280,245,171,834,2600,5514
2013,M6,TM,31A,32,356500,432900,53.790587279,-2.661776378,W,1020,297,272,116,553,2884,5142
2013,M6,TM,LA Boundary,36,352800,477600,54.191980765,-2.724880959,N,425,124,137,53,332,2378,3450
2013,M6,TM,LA Boundary,36,352800,477600,54.191980765,-2.724880959,S,509,148,145,81,466,2259,3608
2013,M6,TM,40,41,350125,530802,54.669810323,-2.774845712,N,503,176,93,140,458,2832,4202
2013,M6,TM,40,41,350125,530802,54.669810323,-2.774845712,S,652,140,116,151,523,3257,4839
2013,M11,TM,11,12,543000,254340,52.168804603,0.089522944,N,597,153,127,83,1420,752,3131
2013,M11,TM,11,12,543000,254340,52.168804603,0.089522944,S,601,138,122,140,1341,1298,3640
2013,M18,TM,LA Boundary,M62 / M18,468480,420010,53.672087986,-0.9649132,N,1064,183,182,78,1079,2883,5470
2013,M18,TM,LA Boundary,M62 / M18,468480,420010,53.672087986,-0.9649132,S,1016,669,216,99,1803,1991,5795
2013,M27,TM,10,11,458600,107400,50.863148457,-1.168715408,E,1064,268,329,187,938,571,3356
2013,M27,TM,10,11,458600,107400,50.863148457,-1.168715408,W,1240,282,298,200,813,588,3421
