year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,buses_and_coaches,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2017,M56,TM,M56 spur,14,344600,373500,53.255601957,-2.831861072,W,166,1191,238,326,227,1405,2700,6087
2017,M58,TM,1,3,342000,403255,53.52274748,-2.876305028,E,37,371,114,136,46,98,717,1482
2017,M58,TM,1,3,342000,403255,53.52274748,-2.876305028,W,38,375,135,134,43,74,814,1575
2017,M20,TM,10,11,608000,138750,51.110289652,0.970111908,E,131,353,65,149,195,2572,758,4092
2017,M20,TM,10,11,608000,138750,51.110289652,0.970111908,W,165,365,39,156,197,2604,770,4131
2017,M25,TM,11,10,505600,161200,51.340091266,-0.485357126,N,222,1766,340,479,415,2791,1642,7434
2017,M25,TM,11,10,505600,161200,51.340091266,-0.485357126,S,236,1607,327,410,528,2855,1510,7236
2017,M25,TM,16,15,504000,183357,51.539543957,-0.501816937,N,280,3305,465,514,390,1274,3829,9778
2017,M25,TM,16,15,504000,183357,51.539543957,-0.501816937,S,317,3356,383,497,337,1347,3498,9419
2017,M25,TM,20,21,510000,202901,51.71406567,-0.40920569,E,129,2170,313,471,445,3278,1593,8269
2017,M25,TM,20,21,510000,202901,51.71406567,-0.40920569,W,120,1644,250,369,298,2835,1257,6653
2017,M25,TM,LA Boundary,27,549300,198760,51.667786507,0.157493973,E,75,1936,251,358,487,8216,1557,12805
2017,M25,TM,LA Boundary,27,549300,198760,51.667786507,0.157493973,W,76,1826,223,327,518,7464,1649,12007
2017,M11,TM,LA Boundary,5,543480,194600,51.631922503,0.071691662,N,267,1373,194,560,107,314,1089,3637
2017,M11,TM,LA Boundary,5,543480,194600,51.631922503,0.071691662,S,289,929,212,364,75,282,1134,2997
2017,M11,TM,9,10,547270,245500,52.088262743,0.148088014,N,59,588,84,36,163,3095,213,4179
2017,M11,TM,9,10,547270,245500,52.088262743,0.148088014,S,47,446,87,50,126,2763,313,3784
2017,M54,TM,4,3,375900,308800,52.676362578,-2.357876566,E,65,1119,238,345,167,395,1427,3692
2017,M54,TM,4,3,375900,308800,52.676362578,-2.357876566,W,75,1086,159,311,144,473,1390,3563
2017,M20,TM,2,2,561000,159600,51.312740635,0.308687701,E,66,574,85,116,174,2174,779,3902
2017,M20,TM,2,2,561000,159600,51.312740635,0.308687701,W,82,578,91,133,230,1588,985,3606
2017,M56,TM,8,7,374250,385200,53.363040634,-2.388402649,E,92,608,95,169,92,980,270,2214
2017,M56,TM,8,7,374250,385200,53.363040634,-2.388402649,W,75,514,96,110,95,929,234,1978
2017,M18,TM,M1,M18 SPUR,448325,388413,53.390353183,-1.274827282,N,53,684,141,97,153,1069,1537,3680
2017,M18,TM,M1,M18 SPUR,448325,388413,53.390353183,-1.274827282,S,82,932,183,123,185,1491,2804,5718
2017,M4,TM,4,A408,507489,178674,51.496799532,-0.452955206,N,248,551,104,201,72,177,80,1187
2017,M4,TM,4,A408,507489,178674,51.496799532,-0.452955206,S,292,654,53,182,96,183,58,1225
2017,M3,TM,4,A331,486850,157970,51.314225053,-0.755249123,C,69,538,102,123,97,654,774,2288
2017,M621,TM,4,5,430550,431500,53.77894206,-1.537885661,N,131,722,160,296,98,348,371,1995
2017,M621,TM,4,5,430550,431500,53.77894206,-1.537885661,S,146,693,189,353,192,588,417,2431
2017,M42,TM,M42 split,Jn1 38,396790,273090,52.355864124,-2.048555687,E,61,1197,196,123,221,711,2699,5148
2017,M42,TM,M42 split,Jn1 38,396790,273090,52.355864124,-2.048555687,W,79,1304,338,156,176,676,3003,5653
2017,M18,TM,6,LA Boundary,468260,415000,53.627093231,-0.96934102,N,12,992,103,105,128,1761,3021,6109
2017,M18,TM,6,LA Boundary,468260,415000,53.627093231,-0.96934102,S,23,924,181,134,148,1891,3190,6468
2017,M621,TM,A650 SPUR,RD SPLIT,424290,428000,53.747812942,-1.633152525,C,36,289,62,45,28,140,96,659
2017,M621,TM,A62,SPUR,425000,427910,53.746970628,-1.62239379,W,67,635,128,124,158,288,373,1706
2017,M60,TM,8,7,378714,393628,53.438994541,-2.321896127,E,73,907,223,384,87,194,1269,3064
2017,M60,TM,8,7,378714,393628,53.438994541,-2.321896127,W,76,1034,259,452,145,196,1291,3377
2017,M40,TM,16,15,421004,266974,52.300492996,-1.693408462,E,114,1326,240,185,104,802,2322,4979
2017,M40,TM,16,15,421004,266974,52.300492996,-1.693408462,W,84,1328,229,176,97,693,2122,4644
2017,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785144329,-1.090704679,N,118,1214,161,76,147,694,1369,3660
2017,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785144329,-1.090704679,S,134,903,102,46,94,750,1055,2951
2017,M40,TM,12,LA Boundary,440000,250000,52.146847833,-1.416854895,N,111,1594,268,18,82,851,2288,5102
2017,M40,TM,12,LA Boundary,440000,250000,52.146847833,-1.416854895,S,125,1235,194,49,124,870,2293,4765
2017,M57,TM,5,6,340850,397200,53.468200855,-2.892504786,E,100,844,157,186,146,707,1365,3406
2017,M57,TM,5,6,340850,397200,53.468200855,-2.892504786,W,98,824,153,182,143,690,1333,3324
2017,M6,TM,M6 (32) North,M6 (32) South,354205,434650,53.806117669,-2.696870688,N,71,903,153,172,122,685,2651,4686
2017,M6,TM,M6 (32) North,M6 (32) South,354205,434650,53.806117669,-2.696870688,S,64,1044,109,203,179,795,2657,4987
2017,M3,TM,11,12,446750,124854,51.021167287,-1.334845058,N,259,1323,245,192,373,2147,1711,5992
2017,M3,TM,11,12,446750,124854,51.021167287,-1.334845058,S,235,1266,278,306,199,1998,1625,5673
2017,M3,TM,9,10,449609,129438,51.062145251,-1.293460155,N,231,1229,326,321,255,1731,1466,5328
2017,M3,TM,9,10,449609,129438,51.062145251,-1.293460155,S,161,785,201,140,251,1938,1316,4631
2017,M4,TM,25,24,335000,189300,51.598777053,-2.939835263,E,137,1281,225,115,329,1814,1555,5319
2017,M4,TM,25,24,335000,189300,51.598777053,-2.939835263,W,142,1229,228,165,167,1516,1536,4842
2017,M4,TM,35,LA Boundary,301385,180142,51.511570675,-3.422448052,E,135,931,186,192,177,1158,742,3386
2017,M4,TM,35,LA Boundary,301385,180142,51.511570675,-3.422448052,W,170,913,148,221,151,687,882,3003
2017,M4,TM,49,48,257364,206767,51.74140312,-4.067273253,N,53,623,189,162,42,86,563,1665
2017,M4,TM,49,48,257364,206767,51.74140312,-4.067273253,S,55,677,191,168,37,105,595,1773
2017,M9,TM,3,2,304400,677800,55.983620319,-3.533795035,E,50,481,59,104,52,213,416,1326
2017,M9,TM,3,2,304400,677800,55.983620319,-3.533795035,W,55,448,82,123,34,188,500,1375
2017,M74,TM,9,8,277444,647780,55.707921003,-3.952013378,N,144,479,116,109,122,721,2217,3763
2017,M74,TM,9,8,277444,647780,55.707921003,-3.952013378,S,110,478,78,198,135,1005,2449,4343
2017,M90,TM,1,2,312450,683800,56.039049524,-3.406778228,N,210,862,189,129,144,608,925,2857
2017,M90,TM,1,2,312450,683800,56.039049524,-3.406778228,S,163,743,75,122,43,454,774,2210
2017,M8,TM,13,12,263000,666600,55.873027809,-4.191178511,E,394,1453,338,313,121,454,543,3222
2017,M8,TM,13,12,263000,666600,55.873027809,-4.191178511,W,394,1514,261,275,139,440,668,3297
2017,M8,TM,23,22,256000,664200,55.849439964,-4.301682048,E,445,1099,293,243,115,161,1237,3149
2017,M8,TM,23,22,256000,664200,55.849439964,-4.301682048,W,478,1036,240,284,99,131,1007,2797
2017,M876,TM,M9,3,290000,685700,56.051478652,-3.767712815,E,72,610,265,321,28,110,735,2070
2017,M876,TM,M9,3,290000,685700,56.051478652,-3.767712815,W,120,514,287,329,42,117,533,1823
2017,M1,TM,5,6,512360,200200,51.689323083,-0.375929928,N,260,1207,198,367,179,314,682,2948
2017,M1,TM,5,6,512360,200200,51.689323083,-0.375929928,S,337,1071,153,498,125,250,676,2773
2017,M1,TM,19,20,455000,281500,52.428725959,-1.192534411,N,97,1186,180,316,309,3933,990,6914
2017,M1,TM,19,20,455000,281500,52.428725959,-1.192534411,S,115,1023,153,281,246,3916,851,6469
2017,M1,TM,LA Boundary,25,447291,333691,52.898590857,-1.298432035,N,108,1603,400,355,325,4864,688,8236
2017,M1,TM,LA Boundary,25,447291,333691,52.898590857,-1.298432035,S,152,1578,314,312,540,5327,970,9041
2017,M1,TM,34,35,438000,393350,53.435568996,-1.429475968,N,96,1346,422,195,204,573,2466,5207
2017,M1,TM,34,35,438000,393350,53.435568996,-1.429475968,S,117,1261,375,199,175,499,2460,4969
2017,M1,TM,39,40,430500,419000,53.666597761,-1.539871711,N,97,1302,309,276,340,1389,1093,4708
2017,M1,TM,39,40,430500,419000,53.666597761,-1.539871711,S,115,1138,370,276,353,1650,1206,4993
2017,M2,TM,LA Boundary,SPUR,583000,163600,51.342026134,0.626068217,E,107,721,181,230,167,797,1629,3725
2017,M2,TM,LA Boundary,SPUR,583000,163600,51.342026134,0.626068217,W,106,730,210,214,148,424,1479,3203
2017,M3,TM,Junction 9 M3,Junction 8 M3,452970,138370,51.142155913,-1.24419527,N,110,537,89,88,161,736,458,2070
2017,M3,TM,Junction 9 M3,Junction 8 M3,452970,138370,51.142155913,-1.24419527,S,97,495,95,87,133,680,560,2049
2017,M4,TM,LA Boundary,4,506000,178400,51.494617598,-0.474479034,E,472,1089,183,529,118,893,283,3093
2017,M4,TM,LA Boundary,4,506000,178400,51.494617598,-0.474479034,W,513,1314,189,618,128,848,283,3379
2017,M4,TM,LA Boundary,J8/9,486000,176400,51.480031079,-0.762981729,N,307,1444,108,274,208,601,1951,4587
2017,M4,TM,LA Boundary,J8/9,486000,176400,51.480031079,-0.762981729,S,277,1562,195,307,173,323,2120,4679
2017,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513030454,-1.628886619,E,188,821,134,74,182,1154,2321,4687
2017,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513030454,-1.628886619,W,149,999,111,96,110,577,2672,4565
2017,M5,TM,1,M5 split,402100,292000,52.525871819,-1.970477568,N,64,3493,596,456,458,916,4218,10137
2017,M5,TM,1,M5 split,402100,292000,52.525871819,-1.970477568,S,51,2912,467,321,352,777,3221,8050
2017,M5,TM,6,5,389552,257699,52.217403951,-2.154347182,N,94,1562,297,88,242,662,4186,7036
2017,M5,TM,6,5,389552,257699,52.217403951,-2.154347182,S,92,1523,219,95,180,628,3995,6639
2017,M5,TM,13,12,378823,208915,51.778498036,-2.308356181,N,121,1451,247,232,334,695,2931,5889
2017,M5,TM,13,12,378823,208915,51.778498036,-2.308356181,S,124,1367,187,243,93,393,2632,4915
2017,M5,TM,LA Boundary,Junction 17 M5,356097,180335,51.520218354,-2.634149105,E,122,1396,278,286,197,1329,2178,5664
2017,M5,TM,LA Boundary,Junction 17 M5,356097,180335,51.520218354,-2.634149105,W,136,1364,304,339,278,1126,2289,5700
2017,M5,TM,LA Boundary,21,338400,157500,51.313263569,-2.885205029,N,161,1070,241,99,165,412,2703,4690
2017,M5,TM,LA Boundary,21,338400,157500,51.313263569,-2.885205029,S,195,1019,235,115,152,314,2391,4226
2017,M5,TM,30,29,296900,92000,50.718453842,-3.461829265,N,150,1150,315,215,170,241,1889,3979
2017,M5,TM,30,29,296900,92000,50.718453842,-3.461829265,S,173,1230,327,221,102,228,1534,3642
2017,M6,TM,1,2,446200,281380,52.428459789,-1.321962943,E,106,2084,320,167,421,1424,5176,9592
2017,M6,TM,1,2,446200,281380,52.428459789,-1.321962943,W,122,2283,319,150,471,1856,4784,9864
2017,M6,TM,6,LA Boundary,407000,292500,52.530326868,-1.898244065,N,96,3018,490,484,215,1418,6081,11706
2017,M6,TM,6,LA Boundary,407000,292500,52.530326868,-1.898244065,S,121,2753,505,416,191,1339,6252,11456
2017,M6,TM,8W,9,401100,296000,52.561833983,-1.98520513,E,208,4263,635,403,272,3707,5585,14865
2017,M6,TM,8W,9,401100,296000,52.561833983,-1.98520513,W,189,3279,571,478,612,3581,4982,13503
2017,M6,TM,13,14,392220,319740,52.775191908,-2.11676694,N,207,2633,315,152,209,1717,5164,10189
2017,M6,TM,13,14,392220,319740,52.775191908,-2.11676694,S,233,2472,228,103,60,1334,4808,9004
2017,M6,TM,22,23,359100,396360,53.462388582,-2.617498146,N,76,2001,297,291,316,930,3682,7516
2017,M6,TM,22,23,359100,396360,53.462388582,-2.617498146,S,87,1887,271,232,354,1310,3602,7657
2017,M6,TM,26,27,353838,408487,53.570946572,-2.698538746,N,93,1274,316,347,191,810,3296,6234
2017,M6,TM,26,27,353838,408487,53.570946572,-2.698538746,S,106,1298,290,324,248,903,3340,6403
2017,M6,TM,31A,32,356500,432900,53.790587279,-2.661776378,E,173,1345,239,380,281,2822,846,5913
2017,M6,TM,31A,32,356500,432900,53.790587279,-2.661776378,W,192,1227,210,370,214,2877,563,5461
2017,M6,TM,LA Boundary,36,352800,477600,54.191980765,-2.724880959,N,175,425,71,99,164,642,1602,3003
2017,M6,TM,LA Boundary,36,352800,477600,54.191980765,-2.724880959,S,182,612,124,120,171,610,1898,3535
2017,M6,TM,40,41,350125,530802,54.669810323,-2.774845712,N,103,542,210,125,180,409,3234,4700
2017,M6,TM,40,41,350125,530802,54.669810323,-2.774845712,S,89,658,157,146,181,437,3483,5063
2017,M11,TM,11,12,543000,254340,52.168804603,0.089522944,N,91,832,156,151,153,2651,871,4813
2017,M11,TM,11,12,543000,254340,52.168804603,0.089522944,S,105,709,108,154,133,2547,749,4400
2017,M18,TM,LA Boundary,M62 / M18,468480,420010,53.672087986,-0.9649132,N,23,790,147,240,499,2051,2250,5977
2017,M18,TM,LA Boundary,M62 / M18,468480,420010,53.672087986,-0.9649132,S,23,763,158,374,486,2109,2223,6113
2017,M27,TM,10,11,458600,107400,50.863148457,-1.168715408,E,133,1263,236,414,203,1243,292,3651
2017,M27,TM,10,11,458600,107400,50.863148457,-1.168715408,W,124,1235,217,417,186,1230,319,3605
2017,M40,TM,2,1A,499500,186500,51.568605286,-0.565791931,E,327,1918,223,321,146,856,1480,4944
2017,M40,TM,2,1A,499500,186500,51.568605286,-0.565791931,W,304,1804,185,286,125,720,1118,4238
2017,M53,TM,5,4,332900,380400,53.316261786,-3.008667467,E,68,482,117,201,53,95,853,1801
2017,M53,TM,5,4,332900,380400,53.316261786,-3.008667467,W,71,462,116,200,42,118,666,1604
2017,M54,TM,7,6,364600,310325,52.689448472,-2.525162268,E,58,490,91,108,85,410,792,1976
2017,M54,TM,7,6,364600,310325,52.689448472,-2.525162268,W,64,534,99,118,93,448,864,2155
2017,M56,TM,6,5,380725,386100,53.371407425,-2.291161143,N,244,1141,232,285,239,1468,922,4288
2017,M56,TM,6,5,380725,386100,53.371407425,-2.291161143,S,142,1063,214,273,240,1522,1041,4353
