year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2023,M4,TM,13,12,452207,174055,51.463068,-1.2498911,E,1180,190,192,173,696,2141,4572
2023,M4,TM,13,12,452207,174055,51.463068,-1.2498911,W,1320,73,145,177,520,2080,4316
2023,M4,TM,LA Boundary,17,389200,179080,51.510542,-2.1570149,E,578,196,164,166,855,2288,4248
2023,M4,TM,LA Boundary,17,389200,179080,51.510542,-2.1570149,W,688,120,140,110,471,2274,3803
2023,M5,TM,4,LA Boundary,398500,280000,52.417992,-2.0234814,N,1788,364,206,183,596,2607,5743
2023,M5,TM,4,LA Boundary,398500,280000,52.417992,-2.0234814,S,1485,230,210,101,620,2571,5217
2023,M5,TM,LA Boundary,LA Boundary,391788,234783,52.011414,-2.1210581,N,1307,226,189,207,594,3232,5755
2023,M5,TM,LA Boundary,LA Boundary,391788,234783,52.011414,-2.1210581,S,1212,272,159,211,603,3005,5462
2023,M5,TM,11,10,390397,225518,51.928093,-2.1410624,N,1145,211,113,66,1480,2640,5656
2023,M5,TM,11,10,390397,225518,51.928093,-2.1410624,S,1089,290,136,74,1322,2365,5277
2023,M5,TM,24,23,330800,134540,51.105963,-2.9897945,N,868,196,133,418,669,1249,3533
2023,M5,TM,24,23,330800,134540,51.105963,-2.9897945,S,921,72,151,490,754,1466,3855
2023,M5,TM,28,27,302984,109963,50.880987,-3.3804248,N,652,147,251,155,911,911,3026
2023,M5,TM,28,27,302984,109963,50.880987,-3.3804248,S,758,136,268,150,796,714,2822
2023,M6,TM,4,M42,419593,286694,52.477826,-1.7129532,E,1479,255,131,177,1256,3697,6994
2023,M6,TM,4,M42,419593,286694,52.477826,-1.7129532,W,1536,312,349,180,1227,3027,6631
2023,M6,TM,16,17,377600,359800,53.134881,-2.3362678,N,1326,34,926,12,1305,6567,10169
2023,M6,TM,16,17,377600,359800,53.134881,-2.3362678,S,1421,8,822,5,1832,6758,10846
2023,M6,TM,21 spur,21A,364400,390840,53.413159,-2.5370481,E,1876,353,475,292,2941,5856,11794
2023,M6,TM,21 spur,21A,364400,390840,53.413159,-2.5370481,W,1712,373,471,310,2192,6129,11187
2023,M6,TM,25,A49,356168,401482,53.508186,-2.6623735,N,322,62,157,29,253,367,1190
2023,M6,TM,25,A49,356168,401482,53.508186,-2.6623735,S,280,93,123,32,259,351,1137
2023,M6,TM,29A,30,357160,425900,53.727729,-2.650785,N,662,211,271,112,599,2288,4144
2023,M6,TM,29A,30,357160,425900,53.727729,-2.650785,S,696,204,348,186,997,2179,4610
2023,M6,TM,43,44,341413,559508,54.926802,-2.9157244,N,658,190,95,166,685,2924,4719
2023,M6,TM,43,44,341413,559508,54.926802,-2.9157244,S,536,147,85,78,661,2642,4150
2023,M18,TM,4,5,466400,407900,53.563524,-0.99896973,N,626,256,229,87,564,3334,5096
2023,M18,TM,4,5,466400,407900,53.563524,-0.99896973,S,619,224,265,88,446,3505,5147
2023,M20,TM,4,5,571200,158800,51.302577,0.45451659,E,1140,131,567,386,2671,2183,7078
2023,M20,TM,4,5,571200,158800,51.302577,0.45451659,W,1028,109,508,376,1931,2116,6069
2023,M23,TM,11,10A,530000,135500,51.104069,-0.14455299,E,862,116,423,150,413,490,2455
2023,M23,TM,11,10A,530000,135500,51.104069,-0.14455299,W,839,160,370,79,264,582,2294
2023,M27,TM,12,split,464300,104900,50.840064,-1.0881722,C,2647,559,749,444,2464,5675,12538
2023,M27,TM,8,9,449988,109982,50.88717,-1.2907213,E,813,145,366,122,581,747,2775
2023,M27,TM,8,9,449988,109982,50.88717,-1.2907213,W,825,201,372,147,434,976,2955
2023,M40,TM,5,4,480300,192500,51.625598,-0.84137318,E,1304,159,156,137,885,1260,3900
2023,M40,TM,5,4,480300,192500,51.625598,-0.84137318,W,1630,199,132,236,933,1366,4497
2023,M45,TM,LA Boundary,M1,455407,270921,52.333587,-1.1882946,E,166,38,53,40,371,141,809
2023,M45,TM,LA Boundary,M1,455407,270921,52.333587,-1.1882946,W,181,24,46,60,344,151,806
2023,M53,TM,3,2,328000,388000,53.383917,-3.0839369,N,352,70,127,78,300,470,1396
2023,M53,TM,3,2,328000,388000,53.383917,-3.0839369,S,326,76,128,75,248,502,1355
2023,M56,TM,4,LA Boundary,383600,388821,53.395961,-2.2480935,E,804,173,165,91,230,1031,2493
2023,M56,TM,4,LA Boundary,383600,388821,53.395961,-2.2480935,W,800,167,151,80,246,1021,2465
2023,M56,TM,5,4,381560,387149,53.380865,-2.2786731,N,1072,260,280,188,1157,1327,4283
2023,M56,TM,5,4,381560,387149,53.380865,-2.2786731,S,789,209,248,183,1250,1170,3849
2023,M56,TM,9,8,371100,385200,53.362876,-2.4357355,E,279,93,170,39,225,1323,2130
2023,M56,TM,9,8,371100,385200,53.362876,-2.4357355,W,337,87,145,41,166,1214,1990
2023,M62,TM,9,10,362100,392040,53.423784,-2.5717932,E,1118,213,344,413,665,3817,6569
2023,M62,TM,9,10,362100,392040,53.423784,-2.5717932,W,1091,205,309,312,628,3653,6199
2023,M60,TM,17,18,381800,405391,53.544839,-2.2761281,E,1730,316,601,205,1337,5379,9568
2023,M60,TM,17,18,381800,405391,53.544839,-2.2761281,W,1575,650,569,338,1327,4969,9428
2023,M62,TM,22,LA Boundary,404000,416600,53.645893,-1.9409665,E,1843,411,142,539,2880,3284,9100
2023,M62,TM,22,LA Boundary,404000,416600,53.645893,-1.9409665,W,1967,411,163,514,2783,3415,9254
2023,M62,TM,27,28,426000,426200,53.731551,-1.607374,E,2190,511,354,368,858,6929,11210
2023,M62,TM,27,28,426000,426200,53.731551,-1.607374,W,2309,623,395,452,1015,6627,11420
2023,M60,TM,12,11,375152,398500,53.482627,-2.3759025,N,1041,160,508,84,246,1742,3779
2023,M60,TM,12,11,375152,398500,53.482627,-2.3759025,S,674,251,750,48,231,1782,3735
2023,M60,TM,6,LA Boundary,380885,391590,53.420758,-2.2890909,N,897,217,314,75,225,1447,3176
2023,M60,TM,6,LA Boundary,380885,391590,53.420758,-2.2890909,S,632,228,296,60,239,1096,2552
2023,M60,TM,19,18,383001,405701,53.547666,-2.2580209,E,779,191,402,91,258,1105,2827
2023,M60,TM,19,18,383001,405701,53.547666,-2.2580209,W,1079,180,440,104,271,979,3054
2023,M621,TM,RD SPLIT,1,426500,429600,53.762085,-1.5995049,N,797,168,143,35,74,539,1757
2023,M621,TM,RD SPLIT,1,426500,429600,53.762085,-1.5995049,S,536,155,154,10,50,445,1350
2023,A1(M),TM,LA Boundary,60/A689,430155,523913,54.609485,-1.5346478,N,497,90,166,88,1219,808,2868
2023,A1(M),TM,LA Boundary,60/A689,430155,523913,54.609485,-1.5346478,S,555,73,181,114,1331,709,2964
2023,A1(M),TM,A635,A630,454000,403800,53.528095,-1.1868672,N,924,294,531,179,888,4666,7483
2023,A1(M),TM,A635,A630,454000,403800,53.528095,-1.1868672,S,752,206,517,366,2403,3468,7713
2023,A1(M),TM,7 / A602,8,522170,226120,51.92021,-0.22495613,N,537,99,180,132,229,890,2066
2023,A1(M),TM,7 / A602,8,522170,226120,51.92021,-0.22495613,S,416,102,208,110,241,811,1888
2023,A57(M),PM,A34,A6,384670,397400,53.473105,-2.2324235,E,325,91,149,25,115,176,881
2023,A57(M),PM,A34,A6,384670,397400,53.473105,-2.2324235,W,321,93,135,36,130,156,869
2023,A194(M),TM,LA Boundary,A182,428760,557200,54.908691,-1.5529627,N,287,59,108,4,120,481,1059
2023,A194(M),TM,LA Boundary,A182,428760,557200,54.908691,-1.5529627,S,294,52,127,20,264,321,1078
2023,A627(M),TM,M62 (20),A664,389320,410584,53.591723,-2.1628235,N,584,105,93,37,150,302,1271
2023,A627(M),TM,M62 (20),A664,389320,410584,53.591723,-2.1628235,S,488,112,92,33,142,318,1186
2023,A1(M),TM,47 /A59 New Road,48,440124,461745,54.050113,-1.3886529,N,861,208,221,143,2143,4071,7647
2023,A1(M),TM,47 /A59 New Road,48,440124,461745,54.050113,-1.3886529,S,858,424,219,222,1442,5019,8185
2023,M25,TM,23,22,521708,201110,51.695553,-0.240445,E,2669,432,611,311,3837,4277,12138
2023,M25,TM,23,22,521708,201110,51.695553,-0.240445,W,1790,412,597,277,2787,4985,10848
2023,A66(M),TM,A1M,A66,425000,512000,54.502708,-1.6154644,E,159,32,83,6,176,152,608
2023,A66(M),TM,A1M,A66,425000,512000,54.502708,-1.6154644,W,138,35,77,24,196,143,614
2023,M25,TM,17,18,503800,195000,51.644229,-0.50125972,N,1463,479,499,287,648,3501,6877
2023,M25,TM,17,18,503800,195000,51.644229,-0.50125972,S,1473,244,355,10,1794,3726,7601
2023,M67,TM,2,3,394490,395211,53.453626,-2.0844405,E,387,72,81,78,328,404,1349
2023,M67,TM,2,3,394490,395211,53.453626,-2.0844405,W,400,75,60,71,271,382,1260
2023,M25,TM,3,2,554457,170565,51.413071,0.21964272,N,1427,330,461,243,2122,2663,7246
2023,M25,TM,3,2,554457,170565,51.413071,0.21964272,S,1293,345,489,264,2012,3081,7483
2023,M56,TM,M56 spur,14,344643,373500,53.255605,-2.8312166,E,1028,258,364,271,1973,1836,5730
2023,M56,TM,M56 spur,14,344643,373500,53.255605,-2.8312166,W,958,210,364,161,1936,2137,5765
2023,M58,TM,1,3,342016,403231,53.522532,-2.8760592,E,294,72,151,25,153,739,1435
2023,M58,TM,1,3,342016,403231,53.522532,-2.8760592,W,259,90,146,29,125,872,1521
2023,M20,TM,10,11,608000,138750,51.110288,0.97011179,E,270,63,73,109,2535,832,3882
2023,M20,TM,10,11,608000,138750,51.110288,0.97011179,W,224,87,87,70,1813,1537,3817
2023,M25,TM,11,10,505600,161200,51.34009,-0.48535719,N,1167,348,521,330,2338,2433,7135
2023,M25,TM,11,10,505600,161200,51.34009,-0.48535719,S,1475,352,511,330,3066,1287,7021
2023,M25,TM,16,15,504000,183357,51.539542,-0.501817,N,3820,515,776,546,1464,4286,11406
2023,M25,TM,16,15,504000,183357,51.539542,-0.501817,S,3896,487,889,463,1248,4008,10990
2023,M25,TM,20,21,510000,202901,51.714064,-0.40920576,E,2005,419,587,265,1039,4310,8625
2023,M25,TM,20,21,510000,202901,51.714064,-0.40920576,W,1718,360,641,225,787,3830,7561
2023,M25,TM,LA Boundary,27,549300,198760,51.667785,0.15749389,E,1714,296,407,393,3581,6517,12908
2023,M25,TM,LA Boundary,27,549300,198760,51.667785,0.15749389,W,1890,269,484,406,3924,6959,13932
2023,M11,TM,9,10,547270,245500,52.088261,0.14808793,N,378,104,69,130,871,1945,3497
2023,M11,TM,9,10,547270,245500,52.088261,0.14808793,S,415,98,64,123,1379,2301,4380
2023,M54,TM,4,3,375900,308800,52.676361,-2.3578766,E,718,138,329,41,319,1401,2945
2023,M54,TM,4,3,375900,308800,52.676361,-2.3578766,W,752,134,285,57,311,1500,3038
2023,M20,TM,2,2,561000,159600,51.312739,0.30868761,E,437,86,246,286,1166,2055,4277
2023,M20,TM,2,2,561000,159600,51.312739,0.30868761,W,371,38,231,246,781,1082,2748
2023,M56,TM,8,7,374250,385200,53.363039,-2.3884026,C,586,171,300,76,371,2410,3914
2023,M18,TM,M1,M18 SPUR,448325,388413,53.390352,-1.2748273,N,598,68,166,91,2447,2286,5655
2023,M18,TM,M1,M18 SPUR,448325,388413,53.390352,-1.2748273,S,641,80,168,155,2004,2170,5217
2023,M4,TM,4,A408,507489,178674,51.496798,-0.45295527,N,864,90,278,48,49,183,1512
2023,M4,TM,4,A408,507489,178674,51.496798,-0.45295527,S,902,92,282,43,59,183,1561
2023,M3,TM,4,A331,486850,157970,51.314223,-0.75524918,E,545,109,134,93,513,922,2316
2023,M3,TM,4,A331,486850,157970,51.314223,-0.75524918,W,295,59,73,51,278,500,1256
2023,M621,TM,4,5,430490,431176,53.776032,-1.5388281,N,959,180,251,61,209,592,2252
2023,M621,TM,4,5,430490,431176,53.776032,-1.5388281,S,1094,177,267,95,237,645,2516
2023,M42,TM,M42 split,Jn1 38,396790,273090,52.355862,-2.0485557,E,1327,294,181,205,877,2970,5854
2023,M42,TM,M42 split,Jn1 38,396790,273090,52.355862,-2.0485557,W,1372,299,173,179,831,2934,5787
2023,A1(M),TM,3,4,522400,209935,51.774711,-0.22733718,N,773,68,266,94,132,885,2219
2023,A1(M),TM,3,4,522400,209935,51.774711,-0.22733718,S,748,74,256,101,211,1044,2434
2023,M18,TM,6,LA Boundary,468457,415863,53.634822,-0.96617331,N,615,127,178,167,2031,2728,5846
2023,M18,TM,6,LA Boundary,468457,415863,53.634822,-0.96617331,S,543,99,176,154,1637,3348,5956
2023,M621,TM,A650 SPUR,RD SPLIT,424290,428000,53.747811,-1.6331525,C,398,84,72,17,37,270,878
2023,M621,TM,A62,SPUR,425000,427910,53.746969,-1.6223938,C,536,155,154,10,50,445,1350
2023,A64(M),PM,A64(M),A64(M),431250,433680,53.798492,-1.5270434,E,216,20,29,17,9,7,298
2023,A64(M),PM,A64(M),A64(M),431250,433680,53.798492,-1.5270434,W,165,22,32,12,25,25,281
2023,M60,TM,8,7,378714,393628,53.438993,-2.3218961,E,705,225,378,55,451,975,2789
2023,M60,TM,8,7,378714,393628,53.438993,-2.3218961,W,805,165,324,84,248,1363,2990
2023,M40,TM,16,15,421004,266974,52.300491,-1.6934085,E,1319,175,317,23,382,2602,4818
2023,M40,TM,16,15,421004,266974,52.300491,-1.6934085,W,1503,232,293,31,496,2481,5036
2023,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785143,-1.0907047,N,1284,153,86,183,807,1112,3624
2023,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785143,-1.0907047,S,1034,119,71,101,654,1171,3151
2023,M40,TM,12,LA Boundary,440000,250000,52.146846,-1.4168549,N,1616,158,144,289,1161,2025,5394
2023,M40,TM,12,LA Boundary,440000,250000,52.146846,-1.4168549,S,1364,170,126,177,1225,2241,5303
2023,M57,TM,5,6,340850,397200,53.468199,-2.8925048,C,1392,294,394,234,1295,2984,6592
2023,M6,TM,M6 (32) North,M6 (32) South,354205,434650,53.806116,-2.6968707,N,298,55,75,208,866,1798,3299
2023,M6,TM,M6 (32) North,M6 (32) South,354205,434650,53.806116,-2.6968707,S,467,87,145,79,1272,1522,3571
2023,M3,TM,11,12,446750,124854,51.021166,-1.3348451,N,914,159,209,269,421,2791,4763
2023,M3,TM,11,12,446750,124854,51.021166,-1.3348451,S,1193,141,264,122,1996,1288,5004
2023,M3,TM,9,10,449609,129438,51.062144,-1.2934602,N,854,193,420,50,116,3277,4911
2023,M3,TM,9,10,449609,129438,51.062144,-1.2934602,S,883,193,208,119,439,2929,4770
2023,M4,TM,25,24,332868,189525,51.600548,-2.9706545,E,856,248,178,193,523,2621,4618
2023,M4,TM,25,24,332868,189525,51.600548,-2.9706545,W,759,288,215,130,424,2621,4437
2023,M4,TM,35,LA Boundary,301385,180142,51.511569,-3.422448,E,684,211,241,109,419,1591,3256
2023,M4,TM,35,LA Boundary,301385,180142,51.511569,-3.422448,W,584,230,263,29,20,1956,3083
2023,M4,TM,49,48,257493,207123,51.744633,-4.0655521,N,441,163,134,30,122,606,1496
2023,M4,TM,49,48,257493,207123,51.744633,-4.0655521,S,379,144,149,33,120,615,1441
2023,M9,TM,3,2,304400,677800,55.983619,-3.533795,E,491,66,117,54,217,402,1347
2023,M9,TM,3,2,304400,677800,55.983619,-3.533795,W,471,93,142,37,196,498,1438
2023,M74,TM,9,8,277444,647780,55.70792,-3.9520133,N,350,139,149,156,1258,1993,4045
2023,M74,TM,9,8,277444,647780,55.70792,-3.9520133,S,431,140,184,203,1658,1918,4534
2023,M90,TM,1,2,312450,683800,56.039048,-3.4067782,N,300,144,222,53,292,1091,2101
2023,M90,TM,1,2,312450,683800,56.039048,-3.4067782,S,565,92,206,86,207,1198,2354
2023,M898,TM,M8,1,245200,670600,55.903542,-4.4776738,N,223,94,237,30,148,378,1109
2023,M898,TM,M8,1,245200,670600,55.903542,-4.4776738,S,314,75,233,19,123,388,1152
2023,M8,TM,13,12,263000,666600,55.873026,-4.1911784,E,540,104,164,37,375,310,1530
2023,M8,TM,13,12,263000,666600,55.873026,-4.1911784,W,432,66,115,22,230,241,1106
2023,M8,TM,23,22,256000,664200,55.849439,-4.301682,E,468,136,114,50,68,499,1335
2023,M8,TM,23,22,256000,664200,55.849439,-4.301682,W,488,123,147,48,61,449,1316
2023,M876,TM,M9,3,290000,685700,56.051477,-3.7677128,E,696,329,402,32,125,793,2377
2023,M876,TM,M9,3,290000,685700,56.051477,-3.7677128,W,525,318,369,44,119,514,1889
2023,M1,TM,5,6,512360,200200,51.689321,-0.37592999,N,675,101,346,93,246,635,2097
2023,M1,TM,5,6,512360,200200,51.689321,-0.37592999,S,568,99,334,87,200,499,1787
2023,M1,TM,19,20,455839,279518,52.410823,-1.1805268,N,1038,218,266,300,1914,3856,7592
2023,M1,TM,19,20,455839,279518,52.410823,-1.1805268,S,769,220,232,174,827,4684,6907
2023,M1,TM,LA Boundary,25,447291,333691,52.898589,-1.2984321,N,1560,132,384,417,927,5381,8801
2023,M1,TM,LA Boundary,25,447291,333691,52.898589,-1.2984321,S,1447,332,313,520,3298,3587,9496
2023,M1,TM,34,35,438000,393350,53.435567,-1.429476,N,1339,203,402,228,756,2741,5668
2023,M1,TM,34,35,438000,393350,53.435567,-1.429476,S,1290,295,406,266,721,3232,6210
2023,M1,TM,39,40,429707,419911,53.67483,-1.5517862,N,1144,304,312,216,535,3506,6016
2023,M1,TM,39,40,429707,419911,53.67483,-1.5517862,S,1159,354,307,281,597,3664,6363
2023,M2,TM,LA Boundary,SPUR,582995,163573,51.341784,0.62598254,E,578,80,276,127,1109,1445,3615
2023,M2,TM,LA Boundary,SPUR,582995,163573,51.341784,0.62598254,W,559,78,251,157,1110,1456,3612
2023,M3,TM,Junction 9 M3,Junction 8 M3,452970,138370,51.142154,-1.2441953,N,579,105,105,177,789,467,2221
2023,M3,TM,Junction 9 M3,Junction 8 M3,452970,138370,51.142154,-1.2441953,S,532,110,103,145,726,569,2184
2023,M4,TM,LA Boundary,4,506000,178400,51.494616,-0.4744791,E,1847,149,709,112,222,1007,4046
2023,M4,TM,LA Boundary,4,506000,178400,51.494616,-0.4744791,W,1846,161,670,93,319,951,4039
2023,M4,TM,LA Boundary,J8/9,486000,176400,51.480029,-0.76298178,N,1370,128,287,193,509,1746,4233
2023,M4,TM,LA Boundary,J8/9,486000,176400,51.480029,-0.76298178,S,1423,184,300,200,397,1621,4125
2023,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513029,-1.6288866,E,711,158,103,118,697,2933,4720
2023,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513029,-1.6288866,W,800,128,135,142,601,2741,4546
2023,M5,TM,1,M5 split,402100,292000,52.52587,-1.9704776,N,1714,393,283,197,663,3458,6708
2023,M5,TM,1,M5 split,402100,292000,52.52587,-1.9704776,S,1942,461,366,137,657,3600,7163
2023,M5,TM,6,5,389552,257699,52.217402,-2.1543472,N,1937,357,171,291,1098,4973,8828
2023,M5,TM,6,5,389552,257699,52.217402,-2.1543472,S,1708,325,174,215,785,4973,8179
2023,M5,TM,13,12,378823,208915,51.778496,-2.3083562,N,788,264,263,190,496,2930,4930
2023,M5,TM,13,12,378823,208915,51.778496,-2.3083562,S,825,250,253,170,476,2716,4691
2023,M5,TM,LA Boundary,Junction 17 M5,356097,180335,51.520217,-2.6341491,E,1212,359,366,194,726,2481,5339
2023,M5,TM,LA Boundary,Junction 17 M5,356097,180335,51.520217,-2.6341491,W,1006,373,392,287,685,2679,5422
2023,M5,TM,LA Boundary,21,338400,157500,51.313262,-2.885205,N,781,119,108,163,2412,535,4118
2023,M5,TM,LA Boundary,21,338400,157500,51.313262,-2.885205,S,789,135,91,144,1813,654,3625
2023,M5,TM,30,29,296900,92000,50.718452,-3.4618292,N,733,202,272,100,287,1673,3267
2023,M5,TM,30,29,296900,92000,50.718452,-3.4618292,S,1196,83,202,28,85,1734,3328
2023,M6,TM,1,2,446200,281380,52.428458,-1.321963,E,1615,297,215,368,1514,5841,9850
2023,M6,TM,1,2,446200,281380,52.428458,-1.321963,W,1860,199,203,376,1620,5433,9691
2023,M6,TM,6,LA Boundary,407000,292500,52.530325,-1.8982441,N,2502,540,621,303,1242,5580,10788
2023,M6,TM,6,LA Boundary,407000,292500,52.530325,-1.8982441,S,2523,498,692,352,1386,6004,11454
2023,M6,TM,8W,9,401100,296000,52.561832,-1.9852051,E,3508,784,547,321,2111,8573,15843
2023,M6,TM,8W,9,401100,296000,52.561832,-1.9852051,W,3509,668,557,441,2491,6713,14378
2023,M6,TM,13,14,392220,319740,52.77519,-2.1167669,N,1953,422,159,292,1633,4964,9423
2023,M6,TM,13,14,392220,319740,52.77519,-2.1167669,S,1814,351,187,231,1598,5564,9745
2023,M6,TM,22,23,359100,396360,53.462387,-2.6174981,N,1127,338,425,325,2094,2990,7298
2023,M6,TM,22,23,359100,396360,53.462387,-2.6174981,S,1193,294,378,348,2215,2923,7351
2023,M6,TM,26,27,353838,408487,53.570945,-2.6985387,N,963,144,268,298,1264,2435,5372
2023,M6,TM,26,27,353838,408487,53.570945,-2.6985387,S,894,241,273,145,1384,2706,5643
2023,M6,TM,31A,32,356500,432900,53.790586,-2.6617764,E,1183,125,610,439,2330,1423,6110
2023,M6,TM,31A,32,356500,432900,53.790586,-2.6617764,W,822,189,572,183,437,3466,5669
2023,M6,TM,LA Boundary,36,352800,477600,54.191979,-2.7248809,N,540,85,155,66,331,2618,3795
2023,M6,TM,LA Boundary,36,352800,477600,54.191979,-2.7248809,S,555,84,124,134,420,2998,4314
2023,M6,TM,40,41,350125,530802,54.669809,-2.7748457,N,465,171,103,156,482,2750,4126
2023,M6,TM,40,41,350125,530802,54.669809,-2.7748457,S,420,140,102,134,689,3127,4612
2023,M11,TM,11,12,543478,253852,52.164295,0.096300989,N,610,158,154,126,762,2935,4745
2023,M11,TM,11,12,543478,253852,52.164295,0.096300989,S,526,153,129,100,1098,2441,4447
2023,M18,TM,LA Boundary,M62 / M18,468480,420010,53.672086,-0.96491325,N,1020,362,163,165,532,3797,6039
2023,M18,TM,LA Boundary,M62 / M18,468480,420010,53.672086,-0.96491325,S,989,357,136,147,579,4000,6209
2023,M27,TM,10,11,458600,107400,50.863147,-1.1687154,E,826,203,465,111,367,958,2930
2023,M27,TM,10,11,458600,107400,50.863147,-1.1687154,W,1060,125,449,113,387,969,3103
2023,M40,TM,2,1A,500188,186122,51.565084,-0.55597643,E,1722,245,472,90,674,1583,4786
2023,M40,TM,2,1A,500188,186122,51.565084,-0.55597643,W,1764,290,480,108,624,1532,4797
2023,M53,TM,5,4,332900,380400,53.31626,-3.0086674,E,342,121,134,21,126,754,1498
2023,M53,TM,5,4,332900,380400,53.31626,-3.0086674,W,326,136,127,14,123,583,1310
