year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2003,M49,TM,LA Boundary,M4 (22),355500,182000,51.535141283,-2.642963756,N,280,37,36,147,347,247,1094
2003,M49,TM,LA Boundary,M4 (22),355500,182000,51.535141283,-2.642963756,S,394,43,30,143,343,366,1319
2003,M48,TM,LA Boundary,1,356900,189600,51.603580453,-2.623715574,E,293,63,24,98,400,280,1158
2003,M48,TM,LA Boundary,1,356900,189600,51.603580453,-2.623715574,W,209,42,10,85,328,215,889
2003,M4,TM,23A,23,343100,187840,51.586529286,-2.822667935,E,1240,175,85,627,1765,1164,5056
2003,M4,TM,23A,23,343100,187840,51.586529286,-2.822667935,W,1012,153,79,404,1399,1041,4088
2003,M48,TM,M4 (23),2,350000,191150,51.616944068,-2.723558119,E,245,25,19,85,279,103,756
2003,M48,TM,M4 (23),2,350000,191150,51.616944068,-2.723558119,W,227,28,26,67,238,122,708
2003,M20,TM,7,8,580700,156400,51.278086955,0.589437288,E,958,122,159,374,2978,291,4882
2003,M20,TM,7,8,580700,156400,51.278086955,0.589437288,W,860,116,163,244,1682,402,3467
2003,M20,TM,8,9,596000,147080,51.189329678,0.803438044,E,725,107,132,358,2960,303,4585
2003,M20,TM,8,9,596000,147080,51.189329678,0.803438044,W,748,92,105,260,2772,309,4286
2003,M1,TM,21,21A,453570,303320,52.625008373,-1.210053349,N,2438,390,491,859,3141,1733,9052
2003,M1,TM,21,21A,453570,303320,52.625008373,-1.210053349,S,2524,439,455,874,2816,2747,9855
2003,M60,TM,25,LA Boundary,391410,393600,53.439105378,-2.130776558,N,1886,288,412,361,1183,600,4730
2003,M60,TM,25,LA Boundary,391410,393600,53.439105378,-2.130776558,S,1911,346,337,435,1321,754,5104
2003,M1,TM,42,43,432000,427700,53.744702075,-1.516275274,N,1238,254,301,420,1923,1379,5515
2003,M1,TM,42,43,432000,427700,53.744702075,-1.516275274,S,1724,271,303,679,2083,1222,6282
