year,road_name,road_category,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,direction_of_travel,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs
2009,M6,TM,25,A49,356725,402000,53.512889706,-2.654047289,E,271,59,70,67,249,366,1082
2009,M6,TM,25,A49,356725,402000,53.512889706,-2.654047289,W,282,97,36,58,225,2395,3093
2009,M6,TM,29A,30,357160,425900,53.727730144,-2.650785067,N,1231,221,252,225,947,1325,4201
2009,M6,TM,29A,30,357160,425900,53.727730144,-2.650785067,S,1232,240,281,377,882,1375,4387
2009,M6,TM,34 western spur,35,349600,465000,54.078444094,-2.771810414,N,736,118,307,330,1046,1390,3927
2009,M6,TM,34 western spur,35,349600,465000,54.078444094,-2.771810414,S,1265,150,298,342,1198,1301,4554
2009,M6,TM,43,44,341413,559508,54.926803387,-2.915724416,N,813,187,173,236,1267,2024,4700
2009,M6,TM,43,44,341413,559508,54.926803387,-2.915724416,S,892,152,192,257,792,2047,4332
2009,M10,TM,M1(7),1,514220,205140,51.733345912,-0.347416632,E,300,64,168,82,173,126,913
2009,M10,TM,M1(7),1,514220,205140,51.733345912,-0.347416632,W,353,73,189,107,242,171,1135
2009,M18,TM,4,5,466400,407900,53.563525103,-0.998969684,N,1139,145,177,211,1580,1391,4643
2009,M18,TM,4,5,466400,407900,53.563525103,-0.998969684,S,902,134,151,136,1539,1597,4459
2009,M20,TM,4,5,571200,158800,51.302579071,0.454516689,E,1362,317,481,192,2846,1122,6320
2009,M20,TM,4,5,571200,158800,51.302579071,0.454516689,W,1457,252,435,360,3521,534,6559
2009,M23,TM,11,10A,530000,135500,51.104070727,-0.144552913,N,976,130,194,210,582,230,2322
2009,M23,TM,11,10A,530000,135500,51.104070727,-0.144552913,S,991,147,198,122,476,300,2234
2009,M27,TM,12,split,464300,104900,50.840065438,-1.0881722,C,2468,459,387,371,1600,843,6128
2009,M27,TM,8,9,450500,109400,50.881894583,-1.283523278,E,1394,206,227,153,821,499,3300
2009,M27,TM,8,9,450500,109400,50.881894583,-1.283523278,W,1456,200,227,172,836,527,3418
2009,M40,TM,5,4,480300,192500,51.625599566,-0.84137313,E,999,114,154,265,1406,574,3512
2009,M40,TM,5,4,480300,192500,51.625599566,-0.84137313,W,1241,115,111,321,1779,524,4091
2009,M45,TM,LA Boundary,M1,455407,270921,52.33358816,-1.188294518,E,94,11,11,45,162,79,402
2009,M45,TM,LA Boundary,M1,455407,270921,52.33358816,-1.188294518,W,138,16,26,46,180,82,488
2009,M53,TM,3,2,328000,388000,53.383918568,-3.083936887,N,701,71,300,61,422,423,1978
2009,M53,TM,3,2,328000,388000,53.383918568,-3.083936887,S,715,113,221,125,368,436,1978
2009,M56,TM,4,LA Boundary,383600,388821,53.395962788,-2.248093531,E,1486,123,180,87,1033,380,3289
2009,M56,TM,4,LA Boundary,383600,388821,53.395962788,-2.248093531,W,1529,137,180,173,815,641,3475
2009,M56,TM,5,4,381560,387149,53.380866323,-2.278673113,N,1409,384,229,158,553,1993,4726
2009,M56,TM,5,4,381560,387149,53.380866323,-2.278673113,S,1341,353,235,177,402,2049,4557
2009,M56,TM,9,8,371100,385200,53.362877129,-2.435735543,E,1056,82,187,66,594,490,2475
2009,M56,TM,9,8,371100,385200,53.362877129,-2.435735543,W,1116,127,190,38,587,706,2764
2009,M62,TM,9,10,362100,392040,53.423785292,-2.571793263,E,1960,242,381,40,979,2408,6010
2009,M62,TM,9,10,362100,392040,53.423785292,-2.571793263,W,1843,234,386,52,887,2589,5991
2009,M60,TM,17,18,381800,405391,53.544840306,-2.276128119,E,3394,237,531,230,3075,2259,9726
2009,M60,TM,17,18,381800,405391,53.544840306,-2.276128119,W,3550,325,456,226,2769,2785,10111
2009,M62,TM,22,LA Boundary,404000,416600,53.645894656,-1.940966531,E,1335,243,174,455,2685,2495,7387
2009,M62,TM,22,LA Boundary,404000,416600,53.645894656,-1.940966531,W,1640,269,123,364,1977,2652,7025
2009,M62,TM,27,28,426000,426200,53.731552741,-1.607373937,E,1791,294,293,424,3448,2359,8609
2009,M62,TM,27,28,426000,426200,53.731552741,-1.607373937,W,1259,356,264,547,2644,2974,8044
2009,M60,TM,12,11,375152,398500,53.482628765,-2.375902521,N,2464,186,421,77,1121,1083,5352
2009,M60,TM,12,11,375152,398500,53.482628765,-2.375902521,S,2296,240,341,117,1022,1152,5168
2009,M60,TM,6,LA Boundary,380800,391700,53.421745469,-2.290376671,N,1652,284,237,124,886,569,3752
2009,M60,TM,6,LA Boundary,380800,391700,53.421745469,-2.290376671,S,1788,131,232,105,763,488,3507
2009,M60,TM,19,18,383000,405700,53.547658151,-2.258035962,N,2435,267,377,180,858,549,4666
2009,M60,TM,19,18,383000,405700,53.547658151,-2.258035962,S,2176,277,353,195,1021,696,4718
2009,M621,TM,RD SPLIT,1,426500,429600,53.762086252,-1.599504898,N,617,84,94,53,205,276,1329
2009,M621,TM,RD SPLIT,1,426500,429600,53.762086252,-1.599504898,S,519,138,90,100,227,195,1269
2009,M25,TM,23,22,521708,201110,51.695554633,-0.240444924,N,1687,297,241,404,2846,2386,7861
2009,M25,TM,23,22,521708,201110,51.695554633,-0.240444924,S,1882,241,292,376,3457,1814,8062
2009,M25,TM,17,18,503800,195000,51.644230932,-0.501259659,N,2534,310,274,527,2176,1248,7069
2009,M25,TM,17,18,503800,195000,51.644230932,-0.501259659,S,2163,266,269,403,1603,1387,6091
2009,M67,TM,2,3,394490,395211,53.453627673,-2.084440464,E,981,254,193,67,173,697,2365
2009,M67,TM,2,3,394490,395211,53.453627673,-2.084440464,W,809,117,255,57,222,295,1755
2009,M25,TM,3,2,554050,170000,51.408106802,0.213549769,N,2266,356,338,412,2992,1403,7767
2009,M25,TM,3,2,554050,170000,51.408106802,0.213549769,S,2497,315,447,295,2449,1651,7654
2009,M56,TM,M56 spur,14,344600,373500,53.255601957,-2.831861072,E,2053,265,257,282,2311,1267,6435
2009,M56,TM,M56 spur,14,344600,373500,53.255601957,-2.831861072,W,2092,255,294,414,2522,1141,6718
2009,M58,TM,1,3,342000,403255,53.52274748,-2.876305028,E,569,80,181,83,256,309,1478
2009,M58,TM,1,3,342000,403255,53.52274748,-2.876305028,W,636,123,200,89,350,389,1787
2009,M20,TM,10,11,608000,138750,51.110289652,0.970111908,E,465,69,53,330,2710,194,3821
2009,M20,TM,10,11,608000,138750,51.110289652,0.970111908,W,446,94,67,131,2410,506,3654
2009,M25,TM,11,10,505600,161200,51.340091266,-0.485357126,N,2135,333,354,462,2382,1262,6928
2009,M25,TM,11,10,505600,161200,51.340091266,-0.485357126,S,1930,307,267,200,2730,1024,6458
2009,M25,TM,16,15,504000,183357,51.539543957,-0.501816937,N,2165,372,454,359,2272,1709,7331
2009,M25,TM,16,15,504000,183357,51.539543957,-0.501816937,S,2000,312,369,463,2513,1323,6980
2009,M25,TM,20,21,510000,202901,51.71406567,-0.40920569,E,2054,278,271,472,2294,1077,6446
2009,M25,TM,20,21,510000,202901,51.71406567,-0.40920569,W,1401,203,218,272,1773,1139,5006
2009,M25,TM,LA Boundary,27,549300,198760,51.667786507,0.157493973,E,2910,249,299,271,4409,2555,10693
2009,M25,TM,LA Boundary,27,549300,198760,51.667786507,0.157493973,W,2497,261,276,284,3928,2537,9783
2009,M11,TM,LA Boundary,5,543480,194600,51.631922503,0.071691662,N,1415,172,306,203,539,640,3275
2009,M11,TM,LA Boundary,5,543480,194600,51.631922503,0.071691662,S,918,197,255,114,590,691,2765
2009,M11,TM,9,10,547270,245500,52.088262743,0.148088014,N,538,69,45,263,1242,1041,3198
2009,M11,TM,9,10,547270,245500,52.088262743,0.148088014,S,470,52,70,220,1705,630,3147
2009,M65,PM,12,13,385261,437815,53.836378049,-2.225451778,N,706,21,107,25,268,159,1286
2009,M65,PM,12,13,385261,437815,53.836378049,-2.225451778,S,708,60,78,27,172,204,1249
2009,M54,TM,4,3,375900,308800,52.676362578,-2.357876566,E,686,115,153,139,678,373,2144
2009,M54,TM,4,3,375900,308800,52.676362578,-2.357876566,W,669,163,154,116,633,503,2238
2009,M20,TM,2,2,561000,159600,51.312740635,0.308687701,E,819,117,283,196,1737,445,3597
2009,M20,TM,2,2,561000,159600,51.312740635,0.308687701,W,666,82,244,203,1438,418,3051
2009,M56,TM,8,7,374250,385200,53.363040634,-2.388402649,N,730,184,200,134,583,607,2438
2009,M56,TM,8,7,374250,385200,53.363040634,-2.388402649,S,666,142,141,146,649,338,2082
2009,M18,TM,M1,M18 SPUR,448325,388413,53.390353183,-1.274827282,N,825,143,95,259,1326,1156,3804
2009,M18,TM,M1,M18 SPUR,448325,388413,53.390353183,-1.274827282,S,1032,165,132,345,1208,1918,4800
2009,M4,TM,4,A408,507489,178674,51.496799532,-0.452955206,N,584,90,174,33,81,69,1031
2009,M4,TM,4,A408,507489,178674,51.496799532,-0.452955206,S,563,101,221,54,77,67,1083
2009,M3,TM,4,A331,486850,157970,51.314225053,-0.755249123,C,448,72,58,63,366,295,1302
2009,M42,TM,7A,8,419420,288660,52.495507497,-1.715386333,N,1266,262,262,252,1498,1942,5482
2009,M42,TM,7A,8,419420,288660,52.495507497,-1.715386333,S,1026,202,235,187,1574,1679,4903
2009,M621,TM,4,5,430550,431500,53.77894206,-1.537885661,N,922,181,164,119,383,334,2103
2009,M621,TM,4,5,430550,431500,53.77894206,-1.537885661,S,863,129,184,140,562,199,2077
2009,M42,TM,M42 split,Jn1 38,396790,273090,52.355864124,-2.048555687,E,1524,188,127,430,1843,1074,5186
2009,M42,TM,M42 split,Jn1 38,396790,273090,52.355864124,-2.048555687,W,1965,186,170,571,2463,1509,6864
2009,M6,TM,M42 slips,4A,417500,289930,52.506989163,-1.743599908,N,1001,396,315,360,2376,2702,7150
2009,M6,TM,M42 slips,4A,417500,289930,52.506989163,-1.743599908,S,974,242,277,309,1813,2091,5706
2009,M18,TM,6,LA Boundary,468260,415000,53.627093231,-0.96934102,N,1016,246,227,245,1407,2216,5357
2009,M18,TM,6,LA Boundary,468260,415000,53.627093231,-0.96934102,S,1130,180,217,397,2210,1715,5849
2009,M621,TM,A650 SPUR,RD SPLIT,424290,428000,53.747812942,-1.633152525,C,309,42,47,27,103,138,666
2009,M621,TM,A62,SPUR,425000,427910,53.746970628,-1.62239379,C,519,138,90,100,227,195,1269
2009,M60,TM,8,7,378714,393628,53.438994541,-2.321896127,E,1001,122,293,73,506,371,2366
2009,M60,TM,8,7,378714,393628,53.438994541,-2.321896127,W,1038,112,327,80,596,463,2616
2009,M40,TM,16,15,420080,267895,52.308807249,-1.706903651,N,1202,222,94,265,1740,886,4409
2009,M40,TM,16,15,420080,267895,52.308807249,-1.706903651,S,1025,190,84,240,1822,1059,4420
2009,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785144329,-1.090704679,N,776,184,165,181,1085,674,3065
2009,M40,TM,LA Boundary,LA Boundary,462820,210000,51.785144329,-1.090704679,S,768,114,104,209,1111,606,2912
2009,M40,TM,12,LA Boundary,440000,250000,52.146847833,-1.416854895,N,1085,150,51,327,1729,684,4026
2009,M40,TM,12,LA Boundary,440000,250000,52.146847833,-1.416854895,S,961,114,80,183,1736,873,3947
2009,M57,TM,5,6,340850,397200,53.468200855,-2.892504786,C,1035,122,198,89,330,638,2412
2009,M6,TM,M6 (32) North,M6 (32) South,354152,434703,53.806589314,-2.69768333,N,2307,162,233,244,925,1240,5111
2009,M6,TM,M6 (32) North,M6 (32) South,354152,434703,53.806589314,-2.69768333,S,3109,181,190,286,955,1072,5793
2009,M3,TM,11,12,446750,124854,51.021167287,-1.334845058,N,1211,208,172,245,2064,944,4844
2009,M3,TM,11,12,446750,124854,51.021167287,-1.334845058,S,1487,235,150,190,1709,1199,4970
2009,M3,TM,9,10,449609,129438,51.062145251,-1.293460155,N,1424,194,253,211,1991,1204,5277
2009,M3,TM,9,10,449609,129438,51.062145251,-1.293460155,S,1533,174,202,199,1891,1378,5377
2009,M621,TM,2,2A,428954,431691,53.780749552,-1.562086223,E,760,173,123,127,534,305,2022
2009,M621,TM,2,2A,428954,431691,53.780749552,-1.562086223,W,760,170,151,97,396,306,1880
2009,M4,TM,25,24,335000,189300,51.598777053,-2.939835263,E,1099,171,120,324,1512,1136,4362
2009,M4,TM,25,24,335000,189300,51.598777053,-2.939835263,W,1004,155,109,264,1263,1311,4106
2009,M4,TM,35,LA Boundary,302800,180540,51.515393681,-3.402174199,E,854,156,198,187,1082,577,3054
2009,M4,TM,35,LA Boundary,302800,180540,51.515393681,-3.402174199,W,800,184,173,127,858,725,2867
2009,M4,TM,49,48,257364,206767,51.74140312,-4.067273253,E,679,173,149,149,491,245,1886
2009,M4,TM,49,48,257364,206767,51.74140312,-4.067273253,W,561,194,178,167,411,298,1809
2009,M9,TM,3,2,304400,677800,55.983620319,-3.533795035,E,593,129,233,90,277,301,1623
2009,M9,TM,3,2,304400,677800,55.983620319,-3.533795035,W,505,135,229,56,314,292,1531
2009,M74,TM,9,8,277500,647800,55.708114759,-3.951131686,N,638,120,135,181,897,1452,3423
2009,M74,TM,9,8,277500,647800,55.708114759,-3.951131686,S,719,103,142,409,1067,1379,3819
2009,M90,TM,5,6,312400,699100,56.176461839,-3.412606375,N,393,67,40,70,222,237,1029
2009,M90,TM,5,6,312400,699100,56.176461839,-3.412606375,S,466,87,42,112,278,231,1216
2009,M90,TM,1,2,312450,683800,56.039049524,-3.406778228,N,1110,142,197,36,995,771,3251
2009,M90,TM,1,2,312450,683800,56.039049524,-3.406778228,S,946,128,187,17,715,599,2592
2009,M898,TM,M8,1,245200,670600,55.903543264,-4.477673926,N,453,99,114,54,181,206,1107
2009,M898,TM,M8,1,245200,670600,55.903543264,-4.477673926,S,463,95,117,51,192,210,1128
2009,M8,TM,13,12,263000,666600,55.873027809,-4.191178511,N,1897,455,377,191,741,704,4365
2009,M8,TM,13,12,263000,666600,55.873027809,-4.191178511,S,1818,323,305,202,661,796,4105
2009,M8,TM,23,22,256000,664200,55.849439964,-4.301682048,E,1667,224,244,214,694,489,3532
2009,M8,TM,23,22,256000,664200,55.849439964,-4.301682048,W,1685,280,286,131,613,655,3650
2009,M90,TM,10,A9,309000,722380,56.384908696,-3.475383612,N,603,106,59,121,346,461,1696
2009,M90,TM,10,A9,309000,722380,56.384908696,-3.475383612,S,610,131,69,103,352,439,1704
2009,M876,TM,M9,3,290000,685700,56.051478652,-3.767712815,E,474,156,170,35,117,466,1418
2009,M876,TM,M9,3,290000,685700,56.051478652,-3.767712815,W,402,170,174,53,125,341,1265
2009,M1,TM,5,6,512360,200200,51.689323083,-0.375929928,N,1228,102,153,303,415,280,2481
2009,M1,TM,5,6,512360,200200,51.689323083,-0.375929928,S,896,162,135,182,351,328,2054
2009,M1,TM,10,10A,508985,218719,51.856429574,-0.418928813,E,274,53,101,51,124,129,732
2009,M1,TM,10,10A,508985,218719,51.856429574,-0.418928813,W,344,50,104,75,150,100,823
2009,M1,TM,19,20,455000,281500,52.428725959,-1.192534411,N,1405,209,323,503,2617,1214,6271
2009,M1,TM,19,20,455000,281500,52.428725959,-1.192534411,S,1100,221,318,502,2246,1665,6052
2009,M1,TM,LA Boundary,25,447291,333691,52.898590857,-1.298432035,N,1529,339,525,805,2875,2053,8126
2009,M1,TM,LA Boundary,25,447291,333691,52.898590857,-1.298432035,S,1618,305,482,795,2726,2585,8511
2009,M1,TM,29,30,445163,368973,53.215904148,-1.325128313,N,1831,356,211,857,3190,2348,8793
2009,M1,TM,29,30,445163,368973,53.215904148,-1.325128313,S,1608,417,205,776,2809,3032,8847
2009,M1,TM,34,35,438000,393350,53.435568996,-1.429475968,N,2540,262,226,291,1733,1016,6068
2009,M1,TM,34,35,438000,393350,53.435568996,-1.429475968,S,2040,285,164,206,2111,1046,5852
2009,M1,TM,39,40,430500,419000,53.666597761,-1.539871711,N,1251,279,168,278,1184,1023,4183
2009,M1,TM,39,40,430500,419000,53.666597761,-1.539871711,S,1262,263,195,294,1281,981,4276
2009,M2,TM,LA Boundary,SPUR,583000,163600,51.342026134,0.626068217,E,855,134,240,141,1258,456,3084
2009,M2,TM,LA Boundary,SPUR,583000,163600,51.342026134,0.626068217,W,848,160,259,101,952,795,3115
2009,M3,TM,Junction 9 M3,Junction 8 M3,452970,138370,51.142155913,-1.24419527,E,569,93,68,143,666,449,1988
2009,M3,TM,Junction 9 M3,Junction 8 M3,452970,138370,51.142155913,-1.24419527,W,562,94,56,209,624,534,2079
2009,M4,TM,LA Boundary,4,506000,178400,51.494617598,-0.474479034,E,2446,260,234,23,138,436,3537
2009,M4,TM,LA Boundary,4,506000,178400,51.494617598,-0.474479034,W,1909,261,423,0,425,702,3720
2009,M4,TM,LA Boundary,8/9,486000,176400,51.480031079,-0.762981729,E,2260,225,305,109,607,1534,5040
2009,M4,TM,LA Boundary,8/9,486000,176400,51.480031079,-0.762981729,W,2516,207,325,97,492,1666,5303
2009,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513030454,-1.628886619,E,807,167,99,294,1526,1244,4137
2009,M4,TM,LA Boundary,LA Boundary,425850,179410,51.513030454,-1.628886619,W,862,132,114,347,1341,1159,3955
2009,M5,TM,1,M5 split,402100,292000,52.525871819,-1.970477568,N,796,366,215,358,1191,2249,5175
2009,M5,TM,1,M5 split,402100,292000,52.525871819,-1.970477568,S,763,389,175,357,1087,2192,4963
2009,M5,TM,6,5,389552,257699,52.217403951,-2.154347182,N,1903,199,102,846,2207,1888,7145
2009,M5,TM,6,5,389552,257699,52.217403951,-2.154347182,S,1812,202,88,698,2215,2343,7358
2009,M5,TM,13,12,378823,208915,51.778498036,-2.308356181,N,1339,186,168,472,1741,1520,5426
2009,M5,TM,13,12,378823,208915,51.778498036,-2.308356181,S,786,207,177,326,1076,1562,4134
2009,M5,TM,LA Boundary,Junction 17 M5,355000,179700,51.5144226,-2.649877354,N,1126,248,177,307,1235,1748,4841
2009,M5,TM,LA Boundary,Junction 17 M5,355000,179700,51.5144226,-2.649877354,S,1252,290,205,348,1436,1374,4905
2009,M5,TM,LA Boundary,21,338400,157500,51.313263569,-2.885205029,N,845,145,192,298,1145,1033,3658
2009,M5,TM,LA Boundary,21,338400,157500,51.313263569,-2.885205029,S,728,210,118,231,1031,1072,3390
2009,M5,TM,30,29,296900,92000,50.718453842,-3.461829265,N,829,308,77,250,473,1410,3347
2009,M5,TM,30,29,296900,92000,50.718453842,-3.461829265,S,845,344,100,152,410,1155,3006
2009,M6,TM,1,2,446200,281380,52.428459789,-1.321962943,N,1683,201,103,314,3006,2105,7412
2009,M6,TM,1,2,446200,281380,52.428459789,-1.321962943,S,1680,699,647,689,2353,1741,7809
2009,M6,TM,6,LA Boundary,407000,292500,52.530326868,-1.898244065,N,1930,455,264,374,2791,2982,8796
2009,M6,TM,6,LA Boundary,407000,292500,52.530326868,-1.898244065,S,2070,351,298,428,3640,1880,8667
2009,M6,TM,8W,9,401100,296000,52.561833983,-1.98520513,N,1600,442,296,645,3247,3039,9269
2009,M6,TM,8W,9,401100,296000,52.561833983,-1.98520513,S,1325,426,193,550,3316,2487,8297
2009,M6,TM,13,14,392220,319740,52.775191908,-2.11676694,N,2258,299,156,599,3830,2360,9502
2009,M6,TM,13,14,392220,319740,52.775191908,-2.11676694,S,2151,239,178,531,3653,2527,9279
2009,M6,TM,22,23,359100,396360,53.462388582,-2.617498146,N,1986,226,313,142,1102,3133,6902
2009,M6,TM,22,23,359100,396360,53.462388582,-2.617498146,S,2266,195,273,112,1596,2834,7276
2009,M6,TM,26,27,353838,408487,53.570946572,-2.698538746,N,2011,219,227,238,2407,1108,6210
2009,M6,TM,26,27,353838,408487,53.570946572,-2.698538746,S,1891,238,210,132,2075,1449,5995
2009,M6,TM,31A,32,356500,432900,53.790587279,-2.661776378,N,2415,186,267,289,2166,1054,6377
2009,M6,TM,31A,32,356500,432900,53.790587279,-2.661776378,S,2460,273,340,168,2473,882,6596
2009,M6,TM,LA Boundary,36,352800,477600,54.191980765,-2.724880959,N,632,150,152,331,1109,1015,3389
2009,M6,TM,LA Boundary,36,352800,477600,54.191980765,-2.724880959,S,950,157,175,254,1123,1437,4096
2009,M6,TM,40,41,350125,530802,54.669810323,-2.774845712,N,1167,145,170,225,1815,1325,4847
